,Predictions,Actual
85,-0.010999999940395355,-0.01
86,-0.01899999938905239,-0.019
87,-0.00800000037997961,-0.008
88,-0.014999999664723873,-0.015
89,-0.012000000104308128,-0.012
90,-0.007000000216066837,-0.006999999999999999
91,-0.01899999938905239,-0.019
92,-0.012000000104308128,-0.012
93,-0.02199999988079071,-0.022000000000000002
94,-0.02800000086426735,-0.027999999999999997
95,-0.027000000700354576,-0.026000000000000002
96,-0.024000000208616257,-0.024
97,-0.008999999612569809,-0.009000000000000001
98,-0.007000000216066837,-0.006999999999999999
99,-0.014999999664723873,-0.015
100,-0.03400000184774399,-0.034
101,-0.02199999988079071,-0.022000000000000002
102,-0.017000000923871994,-0.017
103,-0.041999999433755875,-0.042
104,-0.0020000000949949026,-0.002
105,-0.028999999165534973,-0.028999999999999998
106,-0.010999999940395355,-0.011000000000000001
107,-0.01899999938905239,-0.019
108,-0.027000000700354576,-0.027000000000000003
109,-0.013000000268220901,-0.013000000000000001
110,-0.017999999225139618,-0.018000000000000002
111,-0.004999999888241291,-0.005
112,-0.024000000208616257,-0.024
113,-0.010999999940395355,-0.011000000000000001
114,-0.02800000086426735,-0.027999999999999997
115,-0.023000000044703484,-0.023
116,-0.006000000052154064,-0.006
117,-0.014000000432133675,-0.013999999999999999
118,-0.007000000216066837,-0.006999999999999999
119,-0.013000000268220901,-0.013000000000000001
120,-0.006000000052154064,-0.006
121,-0.014000000432133675,-0.013999999999999999
122,-0.020999999716877937,-0.021
123,-0.00800000037997961,-0.008
124,-0.013000000268220901,-0.013000000000000001
125,-0.02500000037252903,-0.025
126,-0.020999999716877937,-0.021
127,-0.012000000104308128,-0.012
128,-0.013000000268220901,-0.013000000000000001
129,-0.006000000052154064,-0.006
130,-0.027000000700354576,-0.026000000000000002
131,-0.029999999329447746,-0.03
132,-0.023000000044703484,-0.023
133,-0.020999999716877937,-0.021
134,-0.026000000536441803,-0.026000000000000002
135,-0.009999999776482582,-0.01
136,0.0010000000474974513,0.001
137,-0.014000000432133675,-0.013999999999999999
138,-0.007000000216066837,-0.006999999999999999
139,-0.024000000208616257,-0.024
140,-0.01899999938905239,-0.019
141,-0.00800000037997961,-0.008
142,-0.027000000700354576,-0.027000000000000003
143,-0.009999999776482582,-0.01
144,-0.014999999664723873,-0.015
145,-0.02199999988079071,-0.022000000000000002
146,-0.026000000536441803,-0.026000000000000002
147,-0.017999999225139618,-0.018000000000000002
148,-0.0010000000474974513,-0.001
149,-0.02500000037252903,-0.025
150,-0.0020000000949949026,-0.002
151,-0.02800000086426735,-0.027999999999999997
152,-0.024000000208616257,-0.024
153,-0.014000000432133675,-0.013999999999999999
154,-0.026000000536441803,-0.026000000000000002
155,-0.004999999888241291,-0.005
156,-0.029999999329447746,-0.03
157,-0.020999999716877937,-0.02
158,-0.027000000700354576,-0.027000000000000003
159,-0.010999999940395355,-0.011000000000000001
160,-0.02800000086426735,-0.027999999999999997
161,-0.017000000923871994,-0.017
162,-0.00800000037997961,-0.008
163,-0.026000000536441803,-0.026000000000000002
164,-0.035999998450279236,-0.036000000000000004
165,-0.020999999716877937,-0.021
166,-0.010999999940395355,-0.011000000000000001
167,-0.0010000000474974513,-0.001
168,-0.012000000104308128,-0.012
169,-0.02500000037252903,-0.025
170,-0.004999999888241291,-0.006
171,-0.026000000536441803,-0.026000000000000002
172,-0.012000000104308128,-0.012
173,-0.019999999552965164,-0.02
174,-0.006000000052154064,-0.006
175,-0.017999999225139618,-0.018000000000000002
176,-0.019999999552965164,-0.019
177,-0.013000000268220901,-0.013000000000000001
178,-0.004999999888241291,-0.005
179,-0.027000000700354576,-0.027000000000000003
180,-0.010999999940395355,-0.011000000000000001
181,-0.017999999225139618,-0.018000000000000002
182,-0.014999999664723873,-0.015
183,-0.013000000268220901,-0.013000000000000001
184,-0.014000000432133675,-0.013999999999999999
185,-0.017999999225139618,-0.017
186,-0.027000000700354576,-0.026000000000000002
187,-0.010999999940395355,-0.012
188,-0.009999999776482582,-0.01
189,-0.026000000536441803,-0.026000000000000002
190,-0.027000000700354576,-0.027000000000000003
191,-0.02800000086426735,-0.027999999999999997
192,-0.035999998450279236,-0.035
193,-0.027000000700354576,-0.027000000000000003
194,-0.026000000536441803,-0.026000000000000002
195,-0.027000000700354576,-0.027000000000000003
196,-0.009999999776482582,-0.01
197,-0.012000000104308128,-0.012
198,-0.024000000208616257,-0.024
199,-0.03099999949336052,-0.031
200,-0.019999999552965164,-0.02
201,-0.014000000432133675,-0.013999999999999999
202,-0.00800000037997961,-0.008
203,-0.026000000536441803,-0.026000000000000002
204,-0.007000000216066837,-0.006999999999999999
205,-0.03099999949336052,-0.03
206,-0.00800000037997961,-0.008
207,-0.014000000432133675,-0.013999999999999999
208,-0.017000000923871994,-0.017
209,-0.027000000700354576,-0.027000000000000003
210,-0.026000000536441803,-0.025
211,-0.024000000208616257,-0.024
212,-0.006000000052154064,-0.006
213,-0.007000000216066837,-0.006999999999999999
214,-0.00800000037997961,-0.008
215,-0.028999999165534973,-0.027999999999999997
216,-0.029999999329447746,-0.028999999999999998
217,-0.026000000536441803,-0.026000000000000002
218,-0.01899999938905239,-0.019
219,-0.01600000075995922,-0.016
220,-0.023000000044703484,-0.023
221,-0.014999999664723873,-0.015
222,-0.017999999225139618,-0.018000000000000002
223,-0.014000000432133675,-0.013999999999999999
224,-0.014000000432133675,-0.013999999999999999
225,-0.008999999612569809,-0.009000000000000001
226,-0.02199999988079071,-0.022000000000000002
227,-0.02800000086426735,-0.027999999999999997
228,-0.02500000037252903,-0.025
229,-0.03099999949336052,-0.03
230,-0.02500000037252903,-0.025
231,-0.003000000026077032,-0.003
232,-0.023000000044703484,-0.023
233,-0.02500000037252903,-0.025
234,-0.027000000700354576,-0.027000000000000003
235,-0.026000000536441803,-0.026000000000000002
236,-0.017000000923871994,-0.017
237,-0.02800000086426735,-0.027999999999999997
238,-0.007000000216066837,-0.006999999999999999
239,-0.028999999165534973,-0.028999999999999998
240,-0.006000000052154064,-0.005
241,-0.006000000052154064,-0.006
242,-0.019999999552965164,-0.02
243,-0.02500000037252903,-0.025
244,-0.026000000536441803,-0.026000000000000002
245,-0.02199999988079071,-0.022000000000000002
246,-0.027000000700354576,-0.027000000000000003
247,-0.02800000086426735,-0.027000000000000003
248,-0.012000000104308128,-0.012
249,-0.010999999940395355,-0.011000000000000001
250,-0.010999999940395355,-0.011000000000000001
251,-0.0,0.0
252,-0.0010000000474974513,-0.001
253,-0.007000000216066837,-0.006999999999999999
254,-0.02500000037252903,-0.025
255,-0.024000000208616257,-0.024
256,-0.017000000923871994,-0.017
257,-0.007000000216066837,-0.006999999999999999
258,-0.023000000044703484,-0.023
259,-0.028999999165534973,-0.028999999999999998
260,-0.039000000804662704,-0.039
261,-0.019999999552965164,-0.02
262,-0.026000000536441803,-0.026000000000000002
263,-0.00800000037997961,-0.008
264,-0.032999999821186066,-0.033
265,-0.02199999988079071,-0.022000000000000002
266,-0.03099999949336052,-0.03
267,-0.024000000208616257,-0.023
268,-0.010999999940395355,-0.011000000000000001
269,-0.02800000086426735,-0.027999999999999997
270,-0.014000000432133675,-0.015
271,-0.017999999225139618,-0.018000000000000002
272,-0.026000000536441803,-0.026000000000000002
273,-0.008999999612569809,-0.009000000000000001
274,-0.014000000432133675,-0.013999999999999999
275,-0.03200000151991844,-0.032
276,-0.026000000536441803,-0.026000000000000002
277,-0.014999999664723873,-0.015
278,-0.03400000184774399,-0.033
279,-0.02500000037252903,-0.024
280,-0.01899999938905239,-0.019
281,-0.010999999940395355,-0.011000000000000001
282,-0.013000000268220901,-0.013000000000000001
283,-0.012000000104308128,-0.012
284,-0.019999999552965164,-0.02
285,-0.01899999938905239,-0.019
286,-0.02800000086426735,-0.027000000000000003
287,-0.0,0.0
288,-0.02500000037252903,-0.024
289,-0.02500000037252903,-0.024
290,-0.017000000923871994,-0.017
291,-0.014999999664723873,-0.015
292,-0.02199999988079071,-0.022000000000000002
293,-0.026000000536441803,-0.026000000000000002
294,-0.023000000044703484,-0.023
295,-0.024000000208616257,-0.024
296,-0.012000000104308128,-0.012
297,-0.01899999938905239,-0.019
298,-0.014000000432133675,-0.013999999999999999
299,-0.019999999552965164,-0.019
300,-0.024000000208616257,-0.023
301,0.0010000000474974513,0.001
302,-0.007000000216066837,-0.006999999999999999
303,-0.009999999776482582,-0.009000000000000001
304,-0.010999999940395355,-0.011000000000000001
305,-0.014000000432133675,-0.013999999999999999
306,-0.023000000044703484,-0.022000000000000002
307,-0.026000000536441803,-0.026000000000000002
308,-0.012000000104308128,-0.012
309,-0.017999999225139618,-0.018000000000000002
310,-0.003000000026077032,-0.003
311,-0.03700000047683716,-0.037000000000000005
312,-0.026000000536441803,-0.026000000000000002
313,-0.017999999225139618,-0.018000000000000002
314,-0.027000000700354576,-0.027000000000000003
315,-0.00800000037997961,-0.008
316,-0.02800000086426735,-0.027999999999999997
317,-0.013000000268220901,-0.013000000000000001
318,-0.020999999716877937,-0.021
319,-0.006000000052154064,-0.006
320,-0.020999999716877937,-0.021
321,-0.010999999940395355,-0.011000000000000001
322,-0.03400000184774399,-0.034
323,-0.0010000000474974513,-0.001
324,0.0020000000949949026,0.002
325,-0.02199999988079071,-0.022000000000000002
326,-0.023000000044703484,-0.023
327,-0.020999999716877937,-0.021
328,-0.006000000052154064,-0.006
329,-0.026000000536441803,-0.026000000000000002
330,-0.024000000208616257,-0.024
331,-0.03400000184774399,-0.034
332,-0.023000000044703484,-0.023
333,-0.007000000216066837,-0.006999999999999999
334,-0.014000000432133675,-0.013999999999999999
335,-0.009999999776482582,-0.01
336,-0.004999999888241291,-0.005
337,-0.004000000189989805,-0.004
338,-0.014000000432133675,-0.013999999999999999
339,-0.026000000536441803,-0.026000000000000002
340,-0.028999999165534973,-0.027999999999999997
341,-0.004999999888241291,-0.005
342,-0.009999999776482582,-0.01
343,-0.014000000432133675,-0.013999999999999999
344,-0.02500000037252903,-0.025
345,-0.024000000208616257,-0.024
346,-0.039000000804662704,-0.039
347,-0.02800000086426735,-0.027999999999999997
348,-0.028999999165534973,-0.028999999999999998
349,-0.010999999940395355,-0.011000000000000001
350,-0.023000000044703484,-0.023
351,-0.027000000700354576,-0.027000000000000003
352,-0.024000000208616257,-0.024
353,-0.007000000216066837,-0.006999999999999999
354,-0.028999999165534973,-0.027999999999999997
355,-0.006000000052154064,-0.006
356,-0.020999999716877937,-0.021
357,-0.013000000268220901,-0.013000000000000001
358,-0.01899999938905239,-0.019
359,-0.004999999888241291,-0.005
360,-0.03700000047683716,-0.037000000000000005
361,-0.006000000052154064,-0.006
362,-0.012000000104308128,-0.012
363,-0.006000000052154064,-0.006
364,-0.019999999552965164,-0.02
365,-0.03400000184774399,-0.034
366,-0.020999999716877937,-0.021
367,-0.009999999776482582,-0.01
368,-0.00800000037997961,-0.008
369,-0.019999999552965164,-0.02
370,-0.03099999949336052,-0.031
371,-0.028999999165534973,-0.028999999999999998
372,-0.02800000086426735,-0.027999999999999997
373,-0.026000000536441803,-0.026000000000000002
374,-0.00800000037997961,-0.008
375,-0.029999999329447746,-0.03
376,-0.019999999552965164,-0.02
377,-0.027000000700354576,-0.027000000000000003
378,-0.024000000208616257,-0.024
379,-0.009999999776482582,-0.01
380,-0.024000000208616257,-0.023
381,-0.007000000216066837,-0.006999999999999999
382,-0.00800000037997961,-0.009000000000000001
383,-0.017999999225139618,-0.018000000000000002
384,-0.028999999165534973,-0.028999999999999998
385,-0.01899999938905239,-0.019
386,-0.006000000052154064,-0.006
387,-0.00800000037997961,-0.008
388,-0.014000000432133675,-0.013000000000000001
389,-0.02199999988079071,-0.022000000000000002
390,-0.006000000052154064,-0.006
391,-0.013000000268220901,-0.013000000000000001
392,-0.017999999225139618,-0.018000000000000002
393,-0.024000000208616257,-0.024
394,-0.024000000208616257,-0.024
395,-0.006000000052154064,-0.006
396,0.0,0.0
397,-0.032999999821186066,-0.033
398,-0.017999999225139618,-0.018000000000000002
399,-0.03099999949336052,-0.03
400,-0.007000000216066837,-0.006999999999999999
401,-0.024000000208616257,-0.023
402,-0.007000000216066837,-0.006999999999999999
403,-0.032999999821186066,-0.033
404,-0.029999999329447746,-0.03
405,-0.020999999716877937,-0.021
406,-0.020999999716877937,-0.021
407,-0.014000000432133675,-0.013999999999999999
408,0.0020000000949949026,0.002
409,-0.032999999821186066,-0.033
410,-0.026000000536441803,-0.026000000000000002
411,-0.026000000536441803,-0.026000000000000002
412,-0.02199999988079071,-0.021
413,-0.029999999329447746,-0.03
414,-0.009999999776482582,-0.01
415,-0.027000000700354576,-0.027000000000000003
416,-0.02800000086426735,-0.027000000000000003
417,-0.007000000216066837,-0.006999999999999999
418,-0.003000000026077032,-0.003
419,-0.010999999940395355,-0.011000000000000001
420,-0.008999999612569809,-0.009000000000000001
421,-0.004000000189989805,-0.004
422,-0.028999999165534973,-0.027999999999999997
423,-0.014000000432133675,-0.013999999999999999
424,-0.013000000268220901,-0.013000000000000001
425,-0.012000000104308128,-0.012
426,-0.02199999988079071,-0.022000000000000002
427,-0.019999999552965164,-0.02
428,-0.017000000923871994,-0.016
429,-0.012000000104308128,-0.012
430,-0.02500000037252903,-0.025
431,-0.027000000700354576,-0.027000000000000003
432,-0.009999999776482582,-0.01
433,-0.0010000000474974513,-0.001
434,-0.027000000700354576,-0.026000000000000002
435,-0.02500000037252903,-0.025
436,-0.026000000536441803,-0.025
437,-0.023000000044703484,-0.022000000000000002
438,-0.012000000104308128,-0.012
439,-0.009999999776482582,-0.01
440,-0.01899999938905239,-0.019
441,-0.03099999949336052,-0.031
442,-0.006000000052154064,-0.006
443,-0.006000000052154064,-0.006
444,-0.03400000184774399,-0.034
445,-0.026000000536441803,-0.025
446,-0.007000000216066837,-0.006999999999999999
447,-0.020999999716877937,-0.021
448,-0.029999999329447746,-0.03
449,-0.019999999552965164,-0.02
450,-0.026000000536441803,-0.026000000000000002
451,-0.019999999552965164,-0.02
452,-0.008999999612569809,-0.009000000000000001
453,-0.028999999165534973,-0.028999999999999998
454,-0.00800000037997961,-0.008
455,-0.008999999612569809,-0.009000000000000001
456,0.0020000000949949026,0.002
457,-0.0,0.0
458,-0.023000000044703484,-0.023
459,-0.019999999552965164,-0.02
460,-0.023000000044703484,-0.023
461,-0.010999999940395355,-0.011000000000000001
462,-0.023000000044703484,-0.023
463,-0.009999999776482582,-0.01
464,-0.02199999988079071,-0.022000000000000002
465,-0.014000000432133675,-0.013999999999999999
466,-0.010999999940395355,-0.011000000000000001
467,-0.013000000268220901,-0.013999999999999999
468,-0.02500000037252903,-0.025
469,-0.013000000268220901,-0.013000000000000001
470,-0.008999999612569809,-0.009000000000000001
471,-0.014999999664723873,-0.015
472,-0.035999998450279236,-0.036000000000000004
473,-0.03200000151991844,-0.032
474,0.0010000000474974513,0.001
475,-0.003000000026077032,-0.003
476,-0.02800000086426735,-0.027999999999999997
477,-0.028999999165534973,-0.028999999999999998
478,-0.03400000184774399,-0.033
479,-0.023000000044703484,-0.023
480,-0.028999999165534973,-0.028999999999999998
481,-0.009999999776482582,-0.01
482,-0.007000000216066837,-0.006999999999999999
483,0.0020000000949949026,0.002
484,0.0020000000949949026,0.002
485,-0.024000000208616257,-0.023
486,-0.03799999877810478,-0.038
487,-0.02500000037252903,-0.025
488,-0.012000000104308128,-0.012
489,-0.026000000536441803,-0.025
490,-0.006000000052154064,-0.006
491,0.0010000000474974513,0.001
492,-0.013000000268220901,-0.013000000000000001
493,-0.023000000044703484,-0.023
494,-0.03799999877810478,-0.038
495,-0.003000000026077032,-0.003
496,-0.023000000044703484,-0.023
497,-0.024000000208616257,-0.023
498,-0.007000000216066837,-0.006999999999999999
499,-0.028999999165534973,-0.028999999999999998
500,-0.010999999940395355,-0.011000000000000001
501,-0.020999999716877937,-0.021
502,-0.024000000208616257,-0.024
503,-0.027000000700354576,-0.026000000000000002
504,-0.009999999776482582,-0.01
505,0.003000000026077032,0.003
506,-0.02800000086426735,-0.027000000000000003
507,-0.024000000208616257,-0.024
508,-0.00800000037997961,-0.008
509,-0.023000000044703484,-0.023
510,0.0020000000949949026,0.002
511,-0.023000000044703484,-0.023
512,-0.00800000037997961,-0.008
513,-0.020999999716877937,-0.021
514,-0.023000000044703484,-0.023
515,-0.019999999552965164,-0.02
516,-0.012000000104308128,-0.012
517,-0.023000000044703484,-0.022000000000000002
518,-0.0010000000474974513,-0.001
519,-0.020999999716877937,-0.021
520,-0.010999999940395355,-0.011000000000000001
521,-0.019999999552965164,-0.02
522,-0.007000000216066837,-0.006999999999999999
523,-0.013000000268220901,-0.013000000000000001
524,-0.027000000700354576,-0.027000000000000003
525,0.0020000000949949026,0.002
526,-0.020999999716877937,-0.021
527,-0.007000000216066837,-0.006999999999999999
528,-0.02800000086426735,-0.027999999999999997
529,-0.01600000075995922,-0.016
530,0.0010000000474974513,0.001
531,-0.019999999552965164,-0.02
532,-0.01899999938905239,-0.018000000000000002
533,-0.006000000052154064,-0.006
534,-0.027000000700354576,-0.027000000000000003
535,-0.00800000037997961,-0.008
536,-0.026000000536441803,-0.025
537,-0.02800000086426735,-0.027999999999999997
538,-0.03099999949336052,-0.031
539,-0.007000000216066837,-0.006999999999999999
540,-0.007000000216066837,-0.006999999999999999
541,-0.013000000268220901,-0.013000000000000001
542,-0.023000000044703484,-0.022000000000000002
543,-0.026000000536441803,-0.026000000000000002
544,-0.02199999988079071,-0.022000000000000002
545,-0.007000000216066837,-0.006999999999999999
546,-0.012000000104308128,-0.012
547,-0.02500000037252903,-0.025
548,-0.014999999664723873,-0.015
549,-0.019999999552965164,-0.02
550,-0.028999999165534973,-0.028999999999999998
551,-0.008999999612569809,-0.009000000000000001
552,-0.008999999612569809,-0.009000000000000001
553,-0.004999999888241291,-0.005
554,-0.017999999225139618,-0.018000000000000002
555,-0.027000000700354576,-0.026000000000000002
556,-0.023000000044703484,-0.023
557,-0.01899999938905239,-0.019
558,-0.013000000268220901,-0.013000000000000001
559,0.0020000000949949026,0.002
560,-0.020999999716877937,-0.021
561,-0.014999999664723873,-0.015
562,0.0010000000474974513,0.001
563,-0.012000000104308128,-0.012
564,-0.017000000923871994,-0.017
565,-0.02800000086426735,-0.027999999999999997
566,-0.03500000014901161,-0.035
567,-0.02500000037252903,-0.025
568,-0.02199999988079071,-0.022000000000000002
569,-0.03200000151991844,-0.032
570,-0.013000000268220901,-0.013000000000000001
571,-0.008999999612569809,-0.009000000000000001
572,-0.023000000044703484,-0.023
573,0.0,0.0
574,-0.029999999329447746,-0.03
575,-0.0020000000949949026,-0.002
576,-0.023000000044703484,-0.023
577,-0.012000000104308128,-0.012
578,-0.004000000189989805,-0.004
579,-0.007000000216066837,-0.006999999999999999
580,-0.02800000086426735,-0.027999999999999997
581,-0.014000000432133675,-0.013999999999999999
582,-0.014999999664723873,-0.015
583,-0.02800000086426735,-0.027999999999999997
584,-0.019999999552965164,-0.02
585,-0.02199999988079071,-0.022000000000000002
586,-0.028999999165534973,-0.028999999999999998
587,-0.007000000216066837,-0.006999999999999999
588,-0.007000000216066837,-0.006999999999999999
589,-0.027000000700354576,-0.027000000000000003
590,-0.024000000208616257,-0.024
591,-0.023000000044703484,-0.023
592,-0.009999999776482582,-0.01
593,-0.024000000208616257,-0.024
594,-0.027000000700354576,-0.026000000000000002
595,-0.020999999716877937,-0.02
596,-0.004999999888241291,-0.005
597,-0.0010000000474974513,-0.001
598,-0.023000000044703484,-0.023
599,-0.020999999716877937,-0.021
600,-0.027000000700354576,-0.027000000000000003
601,-0.02199999988079071,-0.022000000000000002
602,-0.00800000037997961,-0.008
603,-0.03200000151991844,-0.032
604,-0.006000000052154064,-0.006
605,-0.014000000432133675,-0.013999999999999999
606,-0.013000000268220901,-0.013000000000000001
607,-0.02800000086426735,-0.027999999999999997
608,-0.006000000052154064,-0.006
609,-0.026000000536441803,-0.026000000000000002
610,-0.02800000086426735,-0.027999999999999997
611,-0.024000000208616257,-0.024
612,-0.023000000044703484,-0.022000000000000002
613,-0.010999999940395355,-0.011000000000000001
614,-0.024000000208616257,-0.024
615,-0.008999999612569809,-0.01
616,-0.027000000700354576,-0.027000000000000003
617,-0.007000000216066837,-0.006999999999999999
618,-0.004000000189989805,-0.004
619,-0.006000000052154064,-0.006
620,-0.024000000208616257,-0.024
621,-0.01899999938905239,-0.018000000000000002
622,-0.024000000208616257,-0.024
623,-0.004999999888241291,-0.005
624,-0.003000000026077032,-0.003
625,-0.024000000208616257,-0.024
626,-0.02500000037252903,-0.025
627,-0.024000000208616257,-0.024
628,-0.024000000208616257,-0.024
629,-0.02500000037252903,-0.024
630,-0.009999999776482582,-0.01
631,-0.014000000432133675,-0.013999999999999999
632,-0.023000000044703484,-0.023
633,0.0010000000474974513,0.001
634,-0.01899999938905239,-0.019
635,-0.03999999910593033,-0.04
636,-0.027000000700354576,-0.027000000000000003
637,-0.00800000037997961,-0.006999999999999999
638,-0.004000000189989805,-0.004
639,-0.01899999938905239,-0.019
640,-0.013000000268220901,-0.013000000000000001
641,-0.028999999165534973,-0.028999999999999998
642,-0.02800000086426735,-0.027999999999999997
643,-0.014000000432133675,-0.013999999999999999
644,-0.03700000047683716,-0.036000000000000004
645,-0.013000000268220901,-0.013000000000000001
646,-0.026000000536441803,-0.026000000000000002
647,-0.009999999776482582,-0.01
648,-0.012000000104308128,-0.012
649,-0.028999999165534973,-0.028999999999999998
650,-0.007000000216066837,-0.006999999999999999
651,-0.007000000216066837,-0.006999999999999999
652,-0.026000000536441803,-0.026000000000000002
653,-0.010999999940395355,-0.011000000000000001
654,-0.007000000216066837,-0.006999999999999999
655,-0.027000000700354576,-0.027000000000000003
656,-0.02800000086426735,-0.027999999999999997
657,-0.007000000216066837,-0.006999999999999999
658,-0.014000000432133675,-0.013999999999999999
659,-0.013000000268220901,-0.013000000000000001
660,-0.009999999776482582,-0.01
661,-0.02199999988079071,-0.022000000000000002
662,-0.017999999225139618,-0.018000000000000002
663,-0.007000000216066837,-0.006999999999999999
664,-0.029999999329447746,-0.028999999999999998
665,-0.028999999165534973,-0.028999999999999998
666,-0.026000000536441803,-0.025
667,-0.023000000044703484,-0.023
668,-0.023000000044703484,-0.022000000000000002
669,-0.02199999988079071,-0.022000000000000002
670,-0.00800000037997961,-0.008
671,-0.027000000700354576,-0.027000000000000003
672,-0.020999999716877937,-0.021
673,-0.017000000923871994,-0.017
674,-0.024000000208616257,-0.024
675,-0.012000000104308128,-0.012
676,-0.03500000014901161,-0.035
677,-0.017999999225139618,-0.018000000000000002
678,-0.014999999664723873,-0.015
679,-0.023000000044703484,-0.023
680,-0.02500000037252903,-0.025
681,-0.02800000086426735,-0.027999999999999997
682,-0.03099999949336052,-0.031
683,-0.02199999988079071,-0.022000000000000002
684,-0.02800000086426735,-0.027999999999999997
685,-0.03099999949336052,-0.03
686,-0.010999999940395355,-0.011000000000000001
687,-0.010999999940395355,-0.011000000000000001
688,-0.01899999938905239,-0.019
689,-0.013000000268220901,-0.013000000000000001
690,-0.006000000052154064,-0.006
691,-0.028999999165534973,-0.027999999999999997
692,-0.024000000208616257,-0.024
693,-0.0020000000949949026,-0.002
694,-0.0020000000949949026,-0.002
695,-0.02500000037252903,-0.025
696,-0.007000000216066837,-0.006999999999999999
697,-0.014000000432133675,-0.013999999999999999
698,-0.03200000151991844,-0.032
699,-0.020999999716877937,-0.021
700,-0.019999999552965164,-0.02
701,-0.02500000037252903,-0.025
702,-0.02199999988079071,-0.022000000000000002
703,-0.024000000208616257,-0.024
704,-0.01899999938905239,-0.018000000000000002
705,-0.026000000536441803,-0.026000000000000002
706,-0.019999999552965164,-0.02
707,-0.017000000923871994,-0.017
708,-0.020999999716877937,-0.021
709,-0.014000000432133675,-0.013999999999999999
710,-0.027000000700354576,-0.027000000000000003
711,-0.014999999664723873,-0.015
712,-0.010999999940395355,-0.011000000000000001
713,-0.023000000044703484,-0.023
714,-0.023000000044703484,-0.023
715,-0.013000000268220901,-0.013000000000000001
716,-0.0,0.0
717,-0.029999999329447746,-0.028999999999999998
718,-0.02800000086426735,-0.027999999999999997
719,-0.024000000208616257,-0.024
720,-0.023000000044703484,-0.023
721,-0.027000000700354576,-0.027000000000000003
722,-0.019999999552965164,-0.02
723,0.0020000000949949026,0.002
724,-0.02500000037252903,-0.024
725,-0.026000000536441803,-0.025
726,-0.023000000044703484,-0.023
727,-0.012000000104308128,-0.012
728,-0.020999999716877937,-0.021
729,-0.006000000052154064,-0.006
730,-0.026000000536441803,-0.026000000000000002
731,-0.007000000216066837,-0.006
732,-0.01899999938905239,-0.019
733,-0.028999999165534973,-0.028999999999999998
