,Predictions,Actual
91,-0.017999999225139618,-0.018000000000000002
92,-0.026000000536441803,-0.027000000000000003
93,-0.02800000086426735,-0.027999999999999997
94,-0.013000000268220901,-0.013000000000000001
95,-0.006000000052154064,-0.006
96,-0.020999999716877937,-0.021
97,-0.03099999949336052,-0.031
98,-0.029999999329447746,-0.03
99,0.0010000000474974513,0.001
100,-0.019999999552965164,-0.021
101,-0.0,-0.001
102,-0.02800000086426735,-0.027999999999999997
103,-0.012000000104308128,-0.012
104,-0.02800000086426735,-0.028999999999999998
105,-0.017999999225139618,-0.018000000000000002
106,-0.014999999664723873,-0.015
107,-0.006000000052154064,-0.006
108,-0.02800000086426735,-0.027999999999999997
109,-0.014000000432133675,-0.013999999999999999
110,-0.026000000536441803,-0.026000000000000002
111,-0.00800000037997961,-0.008
112,-0.01899999938905239,-0.02
113,-0.024000000208616257,-0.024
114,0.0,0.0
115,-0.028999999165534973,-0.03
116,-0.02199999988079071,-0.022000000000000002
117,-0.028999999165534973,-0.028999999999999998
118,-0.004999999888241291,-0.005
119,-0.019999999552965164,-0.021
120,0.0020000000949949026,0.002
121,-0.02199999988079071,-0.023
122,-0.02199999988079071,-0.023
123,-0.03400000184774399,-0.034
124,-0.0020000000949949026,-0.002
125,-0.012000000104308128,-0.012
126,-0.012000000104308128,-0.012
127,-0.027000000700354576,-0.027000000000000003
128,-0.00800000037997961,-0.008
129,-0.014999999664723873,-0.015
130,-0.024000000208616257,-0.024
131,-0.024000000208616257,-0.025
132,-0.02800000086426735,-0.027999999999999997
133,-0.019999999552965164,-0.02
134,-0.024000000208616257,-0.025
135,-0.02500000037252903,-0.025
136,-0.010999999940395355,-0.011000000000000001
137,-0.027000000700354576,-0.027999999999999997
138,-0.007000000216066837,-0.006999999999999999
139,-0.026000000536441803,-0.027000000000000003
140,-0.014000000432133675,-0.013999999999999999
141,-0.027000000700354576,-0.027000000000000003
142,-0.027000000700354576,-0.027000000000000003
143,-0.007000000216066837,-0.006999999999999999
144,-0.010999999940395355,-0.012
145,-0.014000000432133675,-0.013999999999999999
146,-0.01600000075995922,-0.016
147,-0.014999999664723873,-0.015
148,-0.027000000700354576,-0.027999999999999997
149,-0.004999999888241291,-0.005
150,0.004000000189989805,0.004
151,-0.02800000086426735,-0.028999999999999998
152,-0.024000000208616257,-0.025
153,-0.008999999612569809,-0.009000000000000001
154,-0.01899999938905239,-0.02
155,-0.010999999940395355,-0.011000000000000001
156,-0.006000000052154064,-0.006
157,-0.02800000086426735,-0.027999999999999997
158,-0.020999999716877937,-0.021
159,-0.023000000044703484,-0.024
160,-0.004000000189989805,-0.005
161,-0.02500000037252903,-0.026000000000000002
162,-0.02800000086426735,-0.028999999999999998
163,-0.01899999938905239,-0.019
164,-0.013000000268220901,-0.013000000000000001
165,-0.017000000923871994,-0.017
166,-0.03700000047683716,-0.037000000000000005
167,-0.023000000044703484,-0.023
168,-0.03099999949336052,-0.032
169,-0.026000000536441803,-0.026000000000000002
170,-0.027000000700354576,-0.027999999999999997
171,-0.017999999225139618,-0.018000000000000002
172,-0.02500000037252903,-0.025
173,-0.027000000700354576,-0.027999999999999997
174,-0.02500000037252903,-0.026000000000000002
175,-0.010999999940395355,-0.011000000000000001
176,-0.023000000044703484,-0.024
177,-0.020999999716877937,-0.021
178,-0.01600000075995922,-0.016
179,-0.0,-0.001
180,-0.02800000086426735,-0.027999999999999997
181,-0.01899999938905239,-0.02
182,-0.006000000052154064,-0.006999999999999999
183,-0.02199999988079071,-0.023
184,-0.02199999988079071,-0.022000000000000002
185,-0.02199999988079071,-0.022000000000000002
186,-0.029999999329447746,-0.03
187,-0.012000000104308128,-0.012
188,-0.01899999938905239,-0.019
189,-0.014000000432133675,-0.013999999999999999
190,-0.009999999776482582,-0.01
191,-0.012000000104308128,-0.013000000000000001
192,-0.00800000037997961,-0.008
193,-0.012000000104308128,-0.012
194,-0.013000000268220901,-0.013000000000000001
195,-0.023000000044703484,-0.024
196,-0.01600000075995922,-0.017
197,-0.026000000536441803,-0.026000000000000002
198,-0.006000000052154064,-0.006
199,-0.02500000037252903,-0.025
200,0.0010000000474974513,0.001
201,-0.01600000075995922,-0.017
202,-0.02500000037252903,-0.025
203,-0.007000000216066837,-0.006999999999999999
204,-0.02500000037252903,-0.026000000000000002
205,-0.02500000037252903,-0.026000000000000002
206,-0.007000000216066837,-0.006999999999999999
207,-0.020999999716877937,-0.021
208,-0.007000000216066837,-0.006999999999999999
209,-0.017000000923871994,-0.018000000000000002
210,-0.007000000216066837,-0.006999999999999999
211,-0.024000000208616257,-0.025
212,-0.020999999716877937,-0.022000000000000002
213,-0.03500000014901161,-0.036000000000000004
214,-0.024000000208616257,-0.025
215,-0.027000000700354576,-0.027999999999999997
216,-0.029999999329447746,-0.031
217,-0.00800000037997961,-0.008
218,-0.006000000052154064,-0.006
219,-0.010999999940395355,-0.011000000000000001
220,-0.023000000044703484,-0.023
221,0.0010000000474974513,0.001
222,-0.020999999716877937,-0.021
223,-0.02199999988079071,-0.023
224,-0.02500000037252903,-0.026000000000000002
225,-0.007000000216066837,-0.006999999999999999
226,-0.014000000432133675,-0.013999999999999999
227,-0.00800000037997961,-0.008
228,-0.032999999821186066,-0.033
229,-0.026000000536441803,-0.026000000000000002
230,0.0020000000949949026,0.001
231,-0.014999999664723873,-0.015
232,-0.023000000044703484,-0.023
233,-0.03200000151991844,-0.033
234,-0.012000000104308128,-0.012
235,-0.03200000151991844,-0.033
236,-0.006000000052154064,-0.006
237,-0.027000000700354576,-0.027999999999999997
238,-0.02199999988079071,-0.023
239,-0.024000000208616257,-0.024
240,-0.009999999776482582,-0.01
241,-0.006000000052154064,-0.006
242,-0.02500000037252903,-0.025
243,-0.012000000104308128,-0.013000000000000001
244,-0.029999999329447746,-0.03
245,-0.02199999988079071,-0.023
246,-0.004999999888241291,-0.006
247,-0.004999999888241291,-0.005
248,-0.01600000075995922,-0.016
249,-0.028999999165534973,-0.028999999999999998
250,-0.014000000432133675,-0.013999999999999999
251,-0.014000000432133675,-0.015
252,-0.02800000086426735,-0.028999999999999998
253,-0.01899999938905239,-0.02
254,-0.00800000037997961,-0.009000000000000001
255,-0.020999999716877937,-0.022000000000000002
256,-0.007000000216066837,-0.006999999999999999
257,-0.0010000000474974513,-0.001
258,-0.02800000086426735,-0.028999999999999998
259,-0.007000000216066837,-0.006999999999999999
260,-0.006000000052154064,-0.006
261,-0.008999999612569809,-0.009000000000000001
262,-0.010999999940395355,-0.011000000000000001
263,-0.02800000086426735,-0.028999999999999998
264,-0.028999999165534973,-0.028999999999999998
265,-0.023000000044703484,-0.023
266,-0.03099999949336052,-0.031
267,-0.019999999552965164,-0.021
268,-0.024000000208616257,-0.025
269,-0.02199999988079071,-0.023
270,-0.01600000075995922,-0.016
271,0.0,0.0
272,-0.02500000037252903,-0.025
273,0.0,0.0
274,-0.003000000026077032,-0.003
275,-0.020999999716877937,-0.021
276,-0.02500000037252903,-0.026000000000000002
277,-0.006000000052154064,-0.006
278,-0.012000000104308128,-0.012
279,-0.020999999716877937,-0.021
280,-0.027000000700354576,-0.027000000000000003
281,-0.039000000804662704,-0.039
282,-0.020999999716877937,-0.022000000000000002
283,-0.017000000923871994,-0.018000000000000002
284,-0.020999999716877937,-0.022000000000000002
285,-0.008999999612569809,-0.009000000000000001
286,-0.014000000432133675,-0.013999999999999999
287,-0.019999999552965164,-0.021
288,-0.01600000075995922,-0.017
289,-0.023000000044703484,-0.024
290,-0.02800000086426735,-0.027999999999999997
291,-0.004000000189989805,-0.004
292,-0.010999999940395355,-0.011000000000000001
293,-0.010999999940395355,-0.011000000000000001
294,-0.0020000000949949026,-0.002
295,-0.0,0.0
296,-0.023000000044703484,-0.024
297,-0.0010000000474974513,-0.002
298,-0.026000000536441803,-0.026000000000000002
299,-0.029999999329447746,-0.03
300,-0.017000000923871994,-0.017
301,-0.026000000536441803,-0.027000000000000003
302,-0.020999999716877937,-0.021
303,-0.024000000208616257,-0.025
304,-0.0020000000949949026,-0.002
305,-0.023000000044703484,-0.023
306,-0.003000000026077032,-0.004
307,-0.020999999716877937,-0.021
308,-0.023000000044703484,-0.024
309,-0.02199999988079071,-0.022000000000000002
310,-0.01600000075995922,-0.016
311,-0.007000000216066837,-0.006999999999999999
312,-0.014000000432133675,-0.015
313,-0.014999999664723873,-0.016
314,-0.013000000268220901,-0.013000000000000001
315,-0.004000000189989805,-0.004
316,-0.012000000104308128,-0.012
317,-0.012000000104308128,-0.013000000000000001
318,-0.013000000268220901,-0.013000000000000001
319,-0.02500000037252903,-0.026000000000000002
320,-0.02199999988079071,-0.022000000000000002
321,-0.012000000104308128,-0.012
322,-0.02199999988079071,-0.023
323,-0.012000000104308128,-0.012
324,-0.024000000208616257,-0.024
325,0.004000000189989805,0.004
326,-0.023000000044703484,-0.023
327,-0.020999999716877937,-0.021
328,-0.004999999888241291,-0.006
329,-0.024000000208616257,-0.025
330,-0.012000000104308128,-0.012
331,-0.014000000432133675,-0.015
332,-0.006000000052154064,-0.006999999999999999
333,-0.004999999888241291,-0.005
334,-0.008999999612569809,-0.009000000000000001
335,-0.02800000086426735,-0.027999999999999997
336,-0.00800000037997961,-0.009000000000000001
337,-0.024000000208616257,-0.025
338,-0.027000000700354576,-0.027000000000000003
339,0.0010000000474974513,0.001
340,-0.013000000268220901,-0.013000000000000001
341,-0.010999999940395355,-0.011000000000000001
342,-0.024000000208616257,-0.024
343,-0.027000000700354576,-0.027000000000000003
344,-0.02199999988079071,-0.023
345,-0.013000000268220901,-0.013999999999999999
346,-0.02199999988079071,-0.022000000000000002
347,-0.004999999888241291,-0.005
348,-0.019999999552965164,-0.021
349,-0.023000000044703484,-0.023
350,-0.023000000044703484,-0.023
351,-0.026000000536441803,-0.026000000000000002
352,-0.026000000536441803,-0.026000000000000002
353,0.0010000000474974513,0.001
354,-0.003000000026077032,-0.003
355,-0.007000000216066837,-0.006999999999999999
356,-0.03099999949336052,-0.031
357,-0.019999999552965164,-0.021
358,-0.027000000700354576,-0.027999999999999997
359,-0.024000000208616257,-0.024
360,-0.006000000052154064,-0.006
361,-0.026000000536441803,-0.026000000000000002
362,-0.024000000208616257,-0.024
363,-0.01899999938905239,-0.02
364,-0.01600000075995922,-0.016
365,-0.023000000044703484,-0.023
366,-0.01600000075995922,-0.016
367,-0.006000000052154064,-0.006999999999999999
368,-0.014999999664723873,-0.015
369,-0.026000000536441803,-0.027000000000000003
370,-0.023000000044703484,-0.023
371,-0.014999999664723873,-0.015
372,-0.024000000208616257,-0.024
373,-0.02199999988079071,-0.023
374,-0.023000000044703484,-0.023
375,-0.029999999329447746,-0.03
376,-0.012000000104308128,-0.012
377,-0.024000000208616257,-0.024
378,-0.00800000037997961,-0.008
379,-0.02500000037252903,-0.025
380,-0.02800000086426735,-0.027999999999999997
381,-0.02199999988079071,-0.023
382,-0.019999999552965164,-0.021
383,-0.024000000208616257,-0.024
384,-0.004000000189989805,-0.004
385,-0.006000000052154064,-0.006
386,-0.009999999776482582,-0.01
387,-0.017999999225139618,-0.018000000000000002
388,-0.014000000432133675,-0.013999999999999999
389,-0.012000000104308128,-0.013000000000000001
390,-0.012000000104308128,-0.012
391,-0.024000000208616257,-0.024
392,-0.014000000432133675,-0.015
393,-0.008999999612569809,-0.01
394,0.0010000000474974513,0.001
395,-0.020999999716877937,-0.021
396,-0.028999999165534973,-0.028999999999999998
397,-0.004999999888241291,-0.005
398,-0.029999999329447746,-0.031
399,-0.01600000075995922,-0.016
400,-0.017000000923871994,-0.017
401,-0.009999999776482582,-0.01
402,-0.014000000432133675,-0.013999999999999999
403,-0.010999999940395355,-0.011000000000000001
404,-0.00800000037997961,-0.008
405,-0.02500000037252903,-0.026000000000000002
406,-0.023000000044703484,-0.024
407,-0.01899999938905239,-0.02
408,-0.017000000923871994,-0.018000000000000002
409,-0.00800000037997961,-0.008
410,-0.029999999329447746,-0.031
411,-0.006000000052154064,-0.006
412,-0.01899999938905239,-0.02
413,-0.024000000208616257,-0.024
414,-0.017999999225139618,-0.019
415,-0.027000000700354576,-0.027000000000000003
416,-0.00800000037997961,-0.009000000000000001
417,-0.02800000086426735,-0.027999999999999997
418,-0.02199999988079071,-0.022000000000000002
419,-0.02199999988079071,-0.022000000000000002
420,-0.0010000000474974513,-0.002
421,-0.020999999716877937,-0.021
422,-0.007000000216066837,-0.006999999999999999
423,-0.026000000536441803,-0.026000000000000002
424,-0.013000000268220901,-0.013999999999999999
425,-0.02500000037252903,-0.025
426,-0.020999999716877937,-0.022000000000000002
427,-0.007000000216066837,-0.008
428,-0.00800000037997961,-0.008
429,-0.010999999940395355,-0.011000000000000001
430,-0.026000000536441803,-0.026000000000000002
431,-0.02800000086426735,-0.027999999999999997
432,-0.028999999165534973,-0.03
433,-0.020999999716877937,-0.021
434,-0.009999999776482582,-0.011000000000000001
435,-0.019999999552965164,-0.02
436,-0.006000000052154064,-0.006
437,-0.02500000037252903,-0.025
438,-0.006000000052154064,-0.006999999999999999
439,-0.017000000923871994,-0.018000000000000002
440,-0.024000000208616257,-0.025
441,-0.020999999716877937,-0.021
442,-0.01899999938905239,-0.02
443,-0.007000000216066837,-0.008
444,-0.014000000432133675,-0.013999999999999999
445,-0.007000000216066837,-0.006999999999999999
446,-0.014000000432133675,-0.015
447,-0.008999999612569809,-0.009000000000000001
448,-0.019999999552965164,-0.021
449,-0.017999999225139618,-0.018000000000000002
450,-0.027000000700354576,-0.027000000000000003
451,-0.023000000044703484,-0.023
452,-0.007000000216066837,-0.006999999999999999
453,-0.017999999225139618,-0.018000000000000002
454,-0.009999999776482582,-0.01
455,-0.013000000268220901,-0.013000000000000001
456,-0.020999999716877937,-0.021
457,-0.026000000536441803,-0.027000000000000003
458,-0.017000000923871994,-0.017
459,0.0010000000474974513,0.001
460,-0.020999999716877937,-0.021
461,-0.012000000104308128,-0.012
462,-0.003000000026077032,-0.004
463,-0.012000000104308128,-0.012
464,-0.023000000044703484,-0.023
465,0.0010000000474974513,0.001
466,-0.024000000208616257,-0.024
467,-0.024000000208616257,-0.024
468,-0.00800000037997961,-0.008
469,-0.023000000044703484,-0.023
470,-0.02800000086426735,-0.028999999999999998
471,-0.0,-0.001
472,-0.017999999225139618,-0.018000000000000002
473,-0.023000000044703484,-0.024
474,-0.013000000268220901,-0.013000000000000001
475,-0.014000000432133675,-0.013999999999999999
476,-0.019999999552965164,-0.02
477,-0.023000000044703484,-0.023
478,-0.020999999716877937,-0.021
479,-0.026000000536441803,-0.026000000000000002
480,-0.013000000268220901,-0.013999999999999999
481,-0.024000000208616257,-0.025
482,-0.008999999612569809,-0.009000000000000001
483,-0.028999999165534973,-0.03
484,-0.023000000044703484,-0.023
485,-0.024000000208616257,-0.025
486,-0.02199999988079071,-0.022000000000000002
487,-0.017999999225139618,-0.018000000000000002
488,-0.027000000700354576,-0.027000000000000003
489,-0.020999999716877937,-0.021
490,-0.024000000208616257,-0.025
491,0.0010000000474974513,0.001
492,-0.014999999664723873,-0.015
493,-0.004999999888241291,-0.006
494,-0.026000000536441803,-0.026000000000000002
495,-0.017999999225139618,-0.018000000000000002
496,-0.02800000086426735,-0.027999999999999997
497,-0.010999999940395355,-0.012
498,-0.026000000536441803,-0.026000000000000002
499,-0.024000000208616257,-0.025
500,-0.004000000189989805,-0.004
501,0.0,0.0
502,-0.019999999552965164,-0.02
503,-0.014999999664723873,-0.015
504,-0.02800000086426735,-0.027999999999999997
505,-0.004999999888241291,-0.005
506,-0.017999999225139618,-0.018000000000000002
507,-0.02800000086426735,-0.028999999999999998
508,-0.007000000216066837,-0.006999999999999999
509,-0.014000000432133675,-0.013999999999999999
510,-0.028999999165534973,-0.028999999999999998
511,-0.004999999888241291,-0.005
512,-0.02800000086426735,-0.028999999999999998
513,-0.023000000044703484,-0.023
514,-0.02500000037252903,-0.026000000000000002
515,-0.024000000208616257,-0.024
516,-0.017000000923871994,-0.017
517,-0.014000000432133675,-0.013999999999999999
518,-0.02199999988079071,-0.023
519,-0.032999999821186066,-0.033
520,-0.023000000044703484,-0.023
521,-0.00800000037997961,-0.009000000000000001
522,-0.004999999888241291,-0.006
523,-0.03099999949336052,-0.032
524,-0.03400000184774399,-0.034
525,-0.014999999664723873,-0.015
526,-0.020999999716877937,-0.021
527,-0.0010000000474974513,-0.001
528,-0.019999999552965164,-0.02
529,-0.02199999988079071,-0.023
530,-0.007000000216066837,-0.006999999999999999
531,-0.0010000000474974513,-0.001
532,0.0,0.0
533,-0.020999999716877937,-0.021
534,-0.008999999612569809,-0.009000000000000001
535,-0.029999999329447746,-0.03
536,-0.027000000700354576,-0.027000000000000003
537,-0.02800000086426735,-0.028999999999999998
538,-0.023000000044703484,-0.023
539,-0.017999999225139618,-0.019
540,-0.026000000536441803,-0.027000000000000003
541,-0.007000000216066837,-0.006999999999999999
542,-0.017000000923871994,-0.018000000000000002
543,-0.013000000268220901,-0.013999999999999999
544,-0.020999999716877937,-0.022000000000000002
545,-0.00800000037997961,-0.008
546,-0.01899999938905239,-0.02
547,-0.019999999552965164,-0.02
548,-0.02800000086426735,-0.027999999999999997
549,-0.01899999938905239,-0.019
550,-0.012000000104308128,-0.012
551,-0.020999999716877937,-0.022000000000000002
552,-0.007000000216066837,-0.008
553,-0.02199999988079071,-0.023
554,-0.027000000700354576,-0.027000000000000003
555,-0.01600000075995922,-0.017
556,-0.02800000086426735,-0.027999999999999997
557,-0.026000000536441803,-0.026000000000000002
558,-0.0010000000474974513,-0.001
559,-0.017000000923871994,-0.017
560,-0.024000000208616257,-0.024
561,-0.020999999716877937,-0.022000000000000002
562,-0.023000000044703484,-0.023
563,-0.006000000052154064,-0.006
564,-0.0010000000474974513,-0.001
565,-0.00800000037997961,-0.008
566,-0.013000000268220901,-0.013000000000000001
567,-0.013000000268220901,-0.013000000000000001
568,-0.017999999225139618,-0.018000000000000002
569,-0.026000000536441803,-0.027000000000000003
570,-0.010999999940395355,-0.011000000000000001
571,-0.007000000216066837,-0.006999999999999999
572,-0.03700000047683716,-0.037000000000000005
573,-0.006000000052154064,-0.006999999999999999
574,-0.023000000044703484,-0.024
575,-0.023000000044703484,-0.024
576,-0.010999999940395355,-0.012
577,-0.017000000923871994,-0.017
578,-0.023000000044703484,-0.023
579,-0.027000000700354576,-0.027000000000000003
580,-0.02500000037252903,-0.025
581,0.0,0.0
582,-0.012000000104308128,-0.012
583,-0.0010000000474974513,-0.002
584,-0.024000000208616257,-0.024
585,-0.019999999552965164,-0.02
586,-0.004999999888241291,-0.005
587,-0.026000000536441803,-0.027000000000000003
588,-0.014000000432133675,-0.013999999999999999
589,-0.027000000700354576,-0.027999999999999997
590,-0.006000000052154064,-0.006
591,-0.019999999552965164,-0.021
592,-0.02199999988079071,-0.023
593,-0.03400000184774399,-0.034
594,-0.02199999988079071,-0.023
595,-0.00800000037997961,-0.008
596,-0.012000000104308128,-0.012
597,-0.01899999938905239,-0.019
598,-0.024000000208616257,-0.025
599,-0.003000000026077032,-0.003
600,-0.014999999664723873,-0.015
601,-0.007000000216066837,-0.006999999999999999
602,-0.029999999329447746,-0.031
603,-0.00800000037997961,-0.008
604,-0.02500000037252903,-0.025
605,-0.01600000075995922,-0.017
606,-0.023000000044703484,-0.023
607,-0.02800000086426735,-0.027999999999999997
608,-0.026000000536441803,-0.026000000000000002
609,-0.023000000044703484,-0.024
610,-0.013000000268220901,-0.013000000000000001
611,-0.010999999940395355,-0.011000000000000001
612,-0.023000000044703484,-0.024
613,-0.026000000536441803,-0.027000000000000003
614,0.003000000026077032,0.003
615,-0.014999999664723873,-0.015
616,-0.004000000189989805,-0.004
617,-0.019999999552965164,-0.02
618,-0.014000000432133675,-0.013999999999999999
619,-0.027000000700354576,-0.027999999999999997
620,-0.02199999988079071,-0.022000000000000002
621,0.0,0.0
622,-0.014000000432133675,-0.013999999999999999
623,-0.020999999716877937,-0.021
624,-0.019999999552965164,-0.02
625,0.0010000000474974513,0.0
626,-0.014000000432133675,-0.013999999999999999
627,-0.006000000052154064,-0.006999999999999999
628,-0.013000000268220901,-0.013000000000000001
629,-0.014000000432133675,-0.013999999999999999
630,-0.00800000037997961,-0.008
631,0.0010000000474974513,0.001
632,-0.027000000700354576,-0.027000000000000003
633,-0.008999999612569809,-0.009000000000000001
634,-0.01899999938905239,-0.019
635,-0.012000000104308128,-0.012
636,-0.004999999888241291,-0.005
637,-0.014999999664723873,-0.015
638,-0.027000000700354576,-0.027000000000000003
639,-0.02800000086426735,-0.028999999999999998
640,-0.0020000000949949026,-0.002
641,-0.0020000000949949026,-0.003
642,-0.02500000037252903,-0.026000000000000002
643,-0.013000000268220901,-0.013000000000000001
644,0.0020000000949949026,0.002
645,-0.02800000086426735,-0.028999999999999998
646,-0.027000000700354576,-0.027999999999999997
647,-0.023000000044703484,-0.024
648,-0.020999999716877937,-0.022000000000000002
649,-0.017999999225139618,-0.019
650,-0.027000000700354576,-0.027000000000000003
651,-0.004999999888241291,-0.005
652,-0.017999999225139618,-0.018000000000000002
653,-0.009999999776482582,-0.011000000000000001
654,-0.02500000037252903,-0.025
655,-0.020999999716877937,-0.022000000000000002
656,-0.023000000044703484,-0.023
657,-0.020999999716877937,-0.021
658,-0.008999999612569809,-0.01
659,-0.010999999940395355,-0.011000000000000001
660,-0.01899999938905239,-0.019
661,-0.024000000208616257,-0.025
662,-0.01899999938905239,-0.02
663,-0.028999999165534973,-0.028999999999999998
664,-0.017000000923871994,-0.017
665,0.0020000000949949026,0.002
666,0.0010000000474974513,0.0
667,-0.017999999225139618,-0.019
668,-0.02500000037252903,-0.026000000000000002
669,-0.024000000208616257,-0.024
670,-0.009999999776482582,-0.01
671,0.0010000000474974513,0.0
672,-0.004000000189989805,-0.004
673,-0.0020000000949949026,-0.002
674,-0.003000000026077032,-0.004
675,-0.027000000700354576,-0.027000000000000003
676,-0.008999999612569809,-0.01
677,-0.026000000536441803,-0.027000000000000003
678,-0.019999999552965164,-0.021
679,-0.008999999612569809,-0.01
680,-0.012000000104308128,-0.012
681,-0.02199999988079071,-0.022000000000000002
682,-0.027000000700354576,-0.027999999999999997
683,0.0010000000474974513,0.0
684,-0.004999999888241291,-0.006
685,-0.029999999329447746,-0.03
686,-0.004999999888241291,-0.006
687,-0.014000000432133675,-0.013999999999999999
688,-0.02800000086426735,-0.027999999999999997
689,0.003000000026077032,0.002
690,-0.017999999225139618,-0.018000000000000002
691,-0.027000000700354576,-0.027999999999999997
692,-0.02500000037252903,-0.025
693,-0.007000000216066837,-0.006999999999999999
694,-0.03200000151991844,-0.033
695,-0.007000000216066837,-0.006999999999999999
696,-0.007000000216066837,-0.006999999999999999
697,-0.010999999940395355,-0.012
698,-0.027000000700354576,-0.027999999999999997
699,-0.014000000432133675,-0.013999999999999999
700,-0.023000000044703484,-0.023
701,-0.019999999552965164,-0.02
702,-0.020999999716877937,-0.021
703,-0.017000000923871994,-0.017
704,-0.023000000044703484,-0.023
705,-0.009999999776482582,-0.01
706,-0.014999999664723873,-0.015
707,-0.02800000086426735,-0.027999999999999997
708,-0.019999999552965164,-0.02
709,-0.028999999165534973,-0.028999999999999998
710,-0.028999999165534973,-0.028999999999999998
711,-0.012000000104308128,-0.012
712,-0.019999999552965164,-0.02
713,-0.019999999552965164,-0.02
714,-0.007000000216066837,-0.006999999999999999
715,-0.017000000923871994,-0.018000000000000002
716,-0.012000000104308128,-0.013000000000000001
717,-0.020999999716877937,-0.021
718,-0.014000000432133675,-0.015
719,-0.02199999988079071,-0.022000000000000002
720,-0.028999999165534973,-0.028999999999999998
721,-0.023000000044703484,-0.023
722,-0.014999999664723873,-0.015
723,-0.004000000189989805,-0.005
724,-0.0,-0.001
725,-0.010999999940395355,-0.012
726,-0.007000000216066837,-0.006999999999999999
727,-0.013000000268220901,-0.013999999999999999
728,-0.03400000184774399,-0.034
729,-0.020999999716877937,-0.021
730,-0.006000000052154064,-0.006
731,-0.006000000052154064,-0.006999999999999999
732,-0.004999999888241291,-0.005
733,-0.020999999716877937,-0.022000000000000002
734,-0.014000000432133675,-0.013999999999999999
735,-0.026000000536441803,-0.027000000000000003
736,-0.023000000044703484,-0.024
737,-0.02199999988079071,-0.023
738,-0.020999999716877937,-0.022000000000000002
739,-0.020999999716877937,-0.022000000000000002
740,-0.013000000268220901,-0.013000000000000001
741,-0.00800000037997961,-0.008
