ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
204.99,40.24,-4.475,-0.034,24.784000000000002,-651.16,2540.68,-1062.7,-86.66,-15.7,7.84,82.88,413.83,25.723000000000003,36.21,57.99,56.36
205.0,40.23,-4.5360000000000005,-0.039,24.779,-650.8,2564.54,-1053.22,-104.62,-14.03,8.34,83.28,413.83,25.715,36.05,57.99,56.39
205.01,40.23,-4.609,-0.031,24.775,-655.83,2588.36,-1049.59,-118.71,-7.16,3.19,83.69,413.69,25.718000000000004,35.97,57.96,56.32
205.02,40.23,-4.688,-0.039,24.779,-658.96,2614.59,-1053.77,-125.85,7.36,-5.58,83.54,413.9,25.699,35.82,57.98,56.23
205.03,40.22,-4.7669999999999995,-0.043,24.775,-654.32,2637.53,-1063.58,-125.71,19.46,-17.68,83.54,413.97,25.686,35.75,58.01,56.11
205.04,40.21,-4.842,-0.027999999999999997,24.768,-638.55,2654.89,-1070.21,-120.25,23.1,-31.02,83.18,414.24,25.663,35.63,57.93,56.23
205.05,40.22,-4.934,-0.036000000000000004,24.776,-624.91,2661.55,-1086.39,-107.24,21.75,-46.03,83.18,414.24,25.663,35.57,57.98,56.24
205.06,40.2,-4.999,-0.034,24.77,-616.81,2657.86,-1098.88,-89.95,20.35,-57.65,83.38,414.24,25.651,35.57,57.91,56.24
205.07,40.22,-5.0969999999999995,-0.034,24.77,-605.47,2633.4,-1117.38,-69.4,20.48,-60.87,83.33,413.9,25.677,35.62,57.9,56.23
205.08,40.22,-5.184,-0.037000000000000005,24.775,-583.92,2589.45,-1133.52,-51.94,15.49,-54.74,83.28,413.97,25.67,35.68,57.91,56.3
205.09,40.23,-5.251,-0.04,24.776,-557.97,2550.19,-1143.57,-40.43,4.67,-42.17,83.28,413.28,25.718000000000004,35.62,58.05,56.26
205.1,40.24,-5.343,-0.037000000000000005,24.776999999999997,-533.86,2534.89,-1143.14,-38.5,-4.63,-26.09,83.23,413.35,25.715999999999998,35.62,57.95,56.23
205.11,40.25,-5.428999999999999,-0.037000000000000005,24.773000000000003,-516.5,2552.68,-1131.86,-45.91,-8.75,-9.62,83.23,413.35,25.721,35.59,58.07,56.27
205.12,40.27,-5.507000000000001,-0.04,24.77,-500.62,2590.4,-1116.58,-61.27,-10.3,4.98,83.28,413.69,25.706,35.43,58.13,56.21
205.13,40.28,-5.59,-0.036000000000000004,24.774,-483.59,2637.65,-1097.75,-81.68,-11.19,15.13,83.23,413.97,25.691,35.41,58.22,56.21
205.14,40.28,-5.672999999999999,-0.034,24.768,-470.17,2692.59,-1080.63,-101.94,-13.57,18.63,83.38,414.17,25.678,35.33,58.21,56.27
205.15,40.29,-5.7620000000000005,-0.031,24.773000000000003,-473.8,2742.05,-1070.13,-119.11,-12.49,12.99,83.28,414.24,25.671999999999997,35.27,58.56,56.35
205.16,40.29,-5.853,-0.03,24.778000000000002,-495.08,2786.86,-1066.29,-128.96,-5.29,0.09,83.38,414.17,25.675,34.97,58.32,56.36
205.17,40.28,-5.922999999999999,-0.037000000000000005,24.771,-516.97,2816.0,-1072.35,-131.7,4.65,-14.29,83.33,414.17,25.663,35.05,58.61,56.27
205.18,40.28,-6.013999999999999,-0.039,24.772,-523.83,2827.24,-1079.29,-127.57,15.51,-25.83,83.38,414.24,25.655,34.87,58.58,56.61
205.19,40.28,-6.09,-0.025,24.77,-508.1,2819.78,-1094.45,-115.06,23.32,-32.36,83.44,414.17,25.655,34.86,58.52,56.73
205.2,40.27,-6.17,-0.031,24.776999999999997,-482.59,2798.11,-1109.51,-97.57,26.91,-36.48,83.38,414.24,25.644000000000002,34.86,58.5,56.61
205.21,40.27,-6.261,-0.037000000000000005,24.775,-447.71,2768.81,-1123.38,-80.04,27.13,-36.81,83.38,414.31,25.636,34.95,58.41,56.47
205.22,40.27,-6.337999999999999,-0.024,24.77,-409.9,2738.56,-1137.96,-64.05,20.13,-33.53,83.33,414.31,25.629,34.9,58.67,56.52
205.23,40.26,-6.42,-0.036000000000000004,24.774,-370.01,2720.88,-1154.72,-51.62,11.25,-25.73,83.23,414.44,25.613000000000003,34.93,58.41,56.59
205.24,40.26,-6.496,-0.034,24.778000000000002,-336.21,2718.81,-1156.69,-48.35,1.0,-15.45,83.49,414.51,25.601999999999997,34.98,58.61,56.82
205.25,40.25,-6.591,-0.039,24.783,-307.8,2729.83,-1148.96,-51.92,-5.69,-2.96,82.93,414.38,25.6,34.97,58.73,56.64
205.26,40.25,-6.66,-0.037000000000000005,24.779,-284.93,2745.51,-1128.24,-62.76,-10.34,10.08,83.13,414.38,25.599,34.92,58.9,56.91
205.27,40.27,-6.735,-0.034,24.785999999999998,-270.12,2768.05,-1107.04,-75.96,-12.88,20.04,82.93,414.24,25.613000000000003,34.87,59.01,56.8
205.28,40.26,-6.827999999999999,-0.039,24.785,-262.59,2794.8,-1088.06,-90.91,-13.23,24.7,82.98,414.31,25.598000000000003,34.79,59.14,57.0
205.29,40.26,-6.906000000000001,-0.033,24.785,-264.67,2822.81,-1073.98,-106.02,-9.49,22.74,82.83,414.38,25.592,34.81,59.23,57.14
205.3,40.27,-6.989,-0.039,24.789,-270.59,2837.81,-1070.23,-119.04,0.42,16.2,83.08,414.31,25.595,34.68,59.32,57.23
205.31,40.26,-7.081,-0.034,24.793000000000003,-265.39,2837.54,-1070.12,-128.74,10.48,8.81,83.38,414.58,25.57,34.7,59.41,57.27
205.32,40.25,-7.164,-0.037000000000000005,24.793000000000003,-249.77,2823.69,-1080.13,-130.19,17.27,-0.25,83.59,414.65,25.555,34.7,59.43,57.23
205.33,40.24,-7.237,-0.039,24.791,-227.34,2806.59,-1088.22,-124.11,16.8,-10.93,83.74,414.99,25.524,34.66,59.46,57.26
205.34,40.23,-7.322,-0.039,24.801,-218.77,2784.12,-1100.0,-110.23,13.11,-25.22,83.49,415.26,25.494,34.81,59.54,57.49
205.35,40.24,-7.403,-0.033,24.783,-228.13,2764.52,-1108.65,-91.99,8.6,-39.55,83.44,415.13,25.503,34.7,59.54,57.62
205.36,40.23,-7.479,-0.037000000000000005,24.795,-246.14,2749.16,-1117.38,-71.94,5.59,-48.37,83.33,414.72,25.515,34.66,59.58,57.68
205.37,40.22,-7.556,-0.036000000000000004,24.788,-258.63,2740.54,-1126.43,-54.7,2.59,-47.02,83.28,414.24,25.537,34.7,59.51,57.81
205.38,40.23,-7.638999999999999,-0.036000000000000004,24.804000000000002,-256.91,2739.32,-1130.57,-44.91,0.42,-34.95,83.08,413.97,25.552,34.74,59.62,58.05
205.39,40.22,-7.723,-0.025,24.784000000000002,-242.19,2735.65,-1129.21,-45.56,-0.91,-16.43,83.13,413.62,25.565,34.81,59.75,58.05
205.4,40.24,-7.812,-0.044000000000000004,24.809,-215.54,2732.14,-1123.19,-51.14,-1.11,4.42,83.18,413.49,25.58,34.74,59.94,58.23
205.41,40.24,-7.891,-0.036000000000000004,24.798000000000002,-182.63,2731.0,-1107.92,-64.67,-3.35,22.93,83.13,413.76,25.558000000000003,34.71,60.08,58.41
205.42,40.25,-7.98,-0.031,24.796,-145.0,2740.92,-1090.01,-82.2,-9.87,36.48,83.13,414.03,25.541999999999998,34.81,60.33,58.5
205.43,40.24,-8.068,-0.027999999999999997,24.799,-124.9,2757.76,-1074.4,-101.26,-15.98,39.55,83.03,414.24,25.521,34.68,60.59,58.61
205.44,40.24,-8.144,-0.034,24.801,-129.98,2776.16,-1064.74,-118.2,-16.95,32.14,83.08,414.17,25.517,34.47,60.36,58.69
205.45,40.23,-8.234,-0.039,24.796999999999997,-156.34,2789.84,-1061.09,-129.5,-10.99,17.95,83.03,414.03,25.517,34.6,60.7,58.84
205.46,40.23,-8.325,-0.033,24.801,-192.79,2794.59,-1062.9,-133.19,2.03,0.64,83.08,413.76,25.525,34.54,60.73,58.94
205.47,40.21,-8.411,-0.031,24.798000000000002,-218.65,2791.96,-1070.9,-128.37,13.48,-14.23,82.93,413.62,25.516,34.63,60.64,58.79
205.48,40.22,-8.495,-0.008,24.789,-222.02,2779.58,-1080.69,-115.89,19.35,-24.12,82.93,413.55,25.518,34.66,60.82,59.16
205.49,40.21,-8.572000000000001,-0.05,24.804000000000002,-211.04,2759.03,-1098.32,-96.65,18.11,-29.53,82.83,413.76,25.497,34.54,60.88,59.02
205.5,40.22,-8.647,-0.034,24.799,-195.24,2734.41,-1109.99,-77.13,12.12,-30.96,82.73,413.76,25.495,34.62,60.73,59.2
205.51,40.23,-8.738999999999999,-0.033,24.796999999999997,-183.61,2713.33,-1121.71,-59.58,4.0,-28.65,82.47,413.69,25.499000000000002,34.6,60.9,59.03
205.52,40.23,-8.822000000000001,-0.031,24.8,-180.56,2694.83,-1134.46,-47.41,-0.05,-23.03,82.58,413.42,25.513,34.74,61.05,59.23
205.53,40.23,-8.919,-0.068,24.814,-173.96,2684.12,-1142.51,-42.85,-3.39,-11.87,82.68,412.94,25.535999999999998,34.68,60.99,59.37
205.54,40.23,-8.99,-0.027999999999999997,24.801,-159.86,2674.52,-1137.69,-48.16,-3.06,3.63,82.88,412.87,25.535,34.74,61.29,59.55
205.55,40.24,-9.071,-0.036000000000000004,24.805999999999997,-135.23,2672.18,-1123.85,-60.05,-3.56,20.71,82.98,412.87,25.538,34.73,61.41,59.76
205.56,40.24,-9.151,-0.039,24.807,-101.14,2683.59,-1101.17,-77.23,-7.36,36.33,83.28,413.01,25.521,34.79,61.59,60.01
205.57,40.23,-9.237,-0.036000000000000004,24.804000000000002,-76.42,2710.17,-1076.5,-96.41,-12.5,43.74,83.38,413.21,25.499000000000002,34.68,61.66,60.17
205.58,40.24,-9.332,-0.027999999999999997,24.801,-72.88,2743.74,-1061.65,-110.88,-15.53,41.32,83.08,413.21,25.495,34.63,61.73,60.22
205.59,40.24,-9.413,-0.027000000000000003,24.802,-91.75,2768.45,-1052.25,-122.15,-12.78,30.82,83.38,413.28,25.488000000000003,34.6,61.87,60.4
205.6,40.26,-9.5,-0.037000000000000005,24.805999999999997,-118.3,2776.1,-1053.88,-127.43,-3.5,17.39,83.08,413.21,25.494,34.6,61.95,60.54
205.61,40.26,-9.568,-0.036000000000000004,24.805999999999997,-138.82,2766.41,-1060.27,-127.1,3.72,4.32,83.33,413.08,25.498,34.62,62.03,60.7
205.62,40.26,-9.668,-0.034,24.809,-144.8,2741.64,-1070.91,-120.18,9.33,-5.93,83.18,413.01,25.494,34.63,62.12,60.98
205.63,40.26,-9.742,-0.034,24.799,-150.11,2705.27,-1082.05,-108.21,13.06,-16.5,83.13,412.94,25.493000000000002,34.65,62.21,60.95
205.64,40.25,-9.823,-0.039,24.803,-158.86,2667.67,-1095.98,-90.65,14.78,-26.53,82.98,412.87,25.485,34.68,62.23,61.11
205.65,40.24,-9.914,-0.036000000000000004,24.804000000000002,-167.56,2638.34,-1106.81,-71.79,15.69,-32.72,82.83,412.46,25.5,34.68,62.23,61.2
205.66,40.23,-10.0,-0.03,24.803,-168.14,2623.42,-1117.42,-55.38,15.61,-31.98,82.78,412.26,25.495,34.74,62.24,61.32
205.67,40.22,-10.079,-0.031,24.796,-152.28,2621.56,-1124.64,-44.65,10.75,-21.74,82.83,412.12,25.491,34.81,62.23,61.45
205.68,40.21,-10.167,-0.04,24.813000000000002,-120.45,2624.39,-1129.29,-41.05,6.19,-4.28,82.78,411.98,25.486,34.79,62.51,61.43
205.69,40.22,-10.253,-0.03,24.798000000000002,-82.55,2617.82,-1125.11,-47.08,-1.54,15.83,82.78,411.71,25.502,34.74,62.75,61.72
205.7,40.23,-10.341,-0.024,24.807,-48.17,2607.67,-1112.28,-61.13,-9.35,33.11,82.73,411.91,25.491,34.62,62.89,61.9
205.71,40.25,-10.421,-0.027999999999999997,24.799,-29.35,2614.87,-1096.69,-79.54,-17.69,43.02,82.83,411.98,25.493000000000002,34.62,63.06,62.07
205.72,40.28,-10.5,-0.046,24.808000000000003,-27.57,2635.4,-1073.91,-100.36,-23.45,45.41,82.88,412.05,25.499000000000002,34.81,63.08,62.2
205.73,40.29,-10.582,-0.03,24.803,-44.01,2662.56,-1059.21,-116.78,-22.34,42.02,82.83,412.05,25.502,34.89,63.43,62.48
205.74,40.3,-10.645,-0.04,24.811,-58.12,2686.0,-1052.88,-127.07,-17.84,38.58,82.88,411.78,25.522,34.62,63.37,62.37
205.75,40.32,-10.717,-0.017,24.804000000000002,-69.35,2698.13,-1052.93,-130.23,-10.27,34.01,82.88,411.64,25.533,34.71,63.74,62.16
205.76,40.32,-10.780999999999999,-0.018000000000000002,24.805,-74.33,2696.89,-1053.08,-126.9,-3.23,28.38,82.88,411.57,25.531999999999996,34.55,63.54,62.45
205.77,40.3,-10.842,-0.027000000000000003,24.805999999999997,-76.25,2687.62,-1062.15,-114.93,2.33,20.62,82.88,411.64,25.514,35.0,63.64,62.93
205.78,40.3,-10.902000000000001,-0.04,24.813000000000002,-74.43,2670.25,-1072.56,-96.68,3.91,12.89,82.88,411.57,25.51,34.7,63.76,62.93
205.79,40.3,-10.959000000000001,-0.036000000000000004,24.816,-70.67,2646.47,-1082.84,-77.42,6.0,7.08,83.13,411.71,25.5,34.84,63.84,62.87
205.8,40.3,-10.994000000000002,-0.036000000000000004,24.81,-65.99,2627.55,-1094.59,-58.26,3.41,4.69,83.49,411.78,25.491999999999997,34.82,63.57,63.07
205.81,40.3,-11.043,-0.031,24.804000000000002,-58.78,2613.94,-1103.92,-45.54,-3.21,7.27,83.49,411.85,25.480999999999998,34.9,63.65,63.25
205.82,40.3,-11.085999999999999,-0.031,24.805999999999997,-56.49,2607.1,-1111.52,-39.09,-9.5,12.51,83.23,411.85,25.476999999999997,34.86,63.65,63.13
205.83,40.3,-11.12,-0.04,24.813000000000002,-58.39,2602.23,-1111.28,-41.32,-12.54,20.58,83.59,411.64,25.484,34.86,63.84,63.42
205.84,40.29,-11.175999999999998,-0.033,24.805,-55.59,2605.32,-1097.37,-52.48,-14.31,32.37,83.23,411.23,25.499000000000002,34.86,64.11,63.77
205.85,40.26,-11.175999999999998,-0.034,24.809,-35.5,2618.77,-1076.75,-69.0,-18.55,49.0,83.18,411.16,25.488000000000003,34.82,64.32,63.84
205.86,40.27,-11.206,-0.04,24.811,-3.18,2643.97,-1053.61,-88.93,-25.24,66.8,82.83,410.96,25.500999999999998,34.79,64.49,64.06
205.87,40.25,-11.215,-0.034,24.811,24.15,2675.3,-1036.34,-107.55,-28.44,79.65,82.63,410.89,25.496,34.73,64.69,64.15
205.88,40.23,-11.227,-0.036000000000000004,24.811999999999998,37.87,2704.05,-1027.23,-122.01,-26.56,83.7,82.93,410.75,25.491,34.7,64.9,64.24
205.89,40.22,-11.224,-0.036000000000000004,24.811999999999998,41.47,2720.52,-1028.28,-128.4,-20.46,80.38,82.88,410.89,25.471,34.73,64.84,64.42
205.9,40.21,-11.217,-0.034,24.801,44.9,2712.21,-1038.53,-127.63,-13.85,71.77,82.83,410.96,25.462,34.7,64.93,64.47
205.91,40.2,-11.210999999999999,-0.039,24.805,44.56,2684.08,-1059.69,-117.9,-12.32,58.39,82.73,411.23,25.443,34.79,65.04,64.5
205.92,40.18,-11.196,-0.033,24.805,36.1,2645.62,-1083.13,-102.4,-11.62,40.5,82.83,411.44,25.419,34.76,65.12,64.78
205.93,40.2,-11.173,-0.037000000000000005,24.796,10.97,2607.35,-1100.61,-85.21,-10.71,20.6,82.78,411.64,25.418000000000003,34.74,65.27,64.84
205.94,40.19,-11.145999999999999,-0.027000000000000003,24.802,-28.04,2581.43,-1108.81,-67.97,-7.62,2.25,82.83,411.5,25.425,34.78,65.07,64.89
205.95,40.2,-11.110999999999999,-0.039,24.791,-68.61,2565.29,-1113.16,-55.62,-5.25,-9.38,82.88,411.37,25.44,34.79,65.17,64.94
205.96,40.21,-11.082,-0.04,24.79,-97.75,2566.21,-1117.11,-46.37,-4.7,-10.89,82.73,410.96,25.476999999999997,34.82,65.18,65.25
205.97,40.23,-11.052999999999999,-0.039,24.789,-107.27,2581.49,-1116.38,-42.46,-4.0,-2.28,82.88,410.68,25.508000000000003,34.86,65.37,65.15
205.98,40.23,-11.020999999999999,-0.025,24.804000000000002,-98.79,2597.12,-1106.35,-46.69,-4.81,13.32,82.88,410.61,25.515,34.97,65.51,65.44
205.99,40.24,-10.987,-0.04,24.804000000000002,-81.14,2619.18,-1091.51,-56.51,-6.34,30.2,82.88,410.68,25.52,34.92,65.63,65.54
206.0,40.25,-10.962,-0.033,24.795,-63.85,2646.42,-1069.86,-73.5,-7.95,42.44,82.93,410.89,25.518,34.82,65.71,65.63
206.01,40.26,-10.931,-0.024,24.793000000000003,-51.6,2670.83,-1055.5,-91.38,-13.9,47.45,82.88,411.16,25.509,34.98,65.75,65.78
206.02,40.26,-10.892999999999999,-0.034,24.801,-56.81,2684.39,-1042.38,-109.74,-15.95,43.75,83.03,411.3,25.504,34.92,65.63,65.82
206.03,40.26,-10.87,-0.036000000000000004,24.804000000000002,-77.56,2686.17,-1039.49,-122.93,-12.94,34.38,82.83,411.23,25.51,34.92,66.11,65.82
206.04,40.25,-10.835,-0.037000000000000005,24.798000000000002,-103.67,2674.25,-1046.96,-128.81,-5.69,23.15,82.93,411.02,25.52,34.7,66.17,65.86
206.05,40.24,-10.787,-0.034,24.801,-116.73,2655.54,-1054.97,-127.71,3.13,14.82,82.83,410.61,25.544,34.87,66.03,65.85
206.06,40.23,-10.75,-0.031,24.802,-114.98,2637.72,-1068.18,-117.84,9.18,9.28,82.78,410.68,25.534000000000002,34.73,66.28,66.07
206.07,40.23,-10.714,-0.04,24.804000000000002,-107.34,2620.24,-1083.88,-100.47,11.81,4.06,82.83,410.82,25.531,34.95,66.26,66.29
206.08,40.23,-10.665,-0.027999999999999997,24.799,-101.7,2602.64,-1095.29,-80.12,10.65,-1.58,82.68,411.09,25.516,34.97,66.19,66.13
206.09,40.23,-10.616,-0.033,24.796999999999997,-102.06,2590.74,-1105.69,-59.9,5.23,-6.5,82.32,411.44,25.496,34.95,66.34,66.45
206.1,40.24,-10.579,-0.037000000000000005,24.796,-105.7,2584.24,-1116.64,-44.05,-0.75,-7.85,82.83,411.57,25.499000000000002,35.01,66.42,66.47
206.11,40.25,-10.529000000000002,-0.031,24.796,-113.42,2583.64,-1121.32,-36.55,-3.28,-4.52,82.68,411.57,25.509,34.95,66.37,66.5
206.12,40.28,-10.48,-0.04,24.8,-117.65,2585.04,-1119.11,-37.58,-5.24,4.07,82.63,411.5,25.538,34.98,66.59,66.85
206.13,40.28,-10.436,-0.031,24.798000000000002,-114.77,2587.42,-1104.41,-48.84,-4.47,16.57,82.73,411.44,25.543000000000003,35.06,66.82,67.0
206.14,40.29,-10.395,-0.034,24.795,-101.63,2597.43,-1087.18,-64.74,-6.0,30.49,82.63,411.44,25.552,34.89,66.87,67.1
206.15,40.29,-10.347000000000001,-0.03,24.79,-84.08,2617.69,-1066.33,-84.69,-9.65,41.74,82.88,411.71,25.539,34.86,66.93,67.21
206.16,40.31,-10.296,-0.03,24.8,-68.84,2642.18,-1051.29,-103.04,-13.9,47.95,82.78,411.91,25.545,34.76,67.1,67.32
206.17,40.31,-10.243,-0.039,24.795,-64.11,2664.07,-1039.8,-119.48,-14.05,47.71,83.08,412.32,25.524,34.76,67.1,67.39
206.18,40.31,-10.186,-0.039,24.796999999999997,-68.78,2679.8,-1039.0,-127.89,-8.61,42.08,82.98,411.91,25.557,34.79,67.13,67.45
206.19,40.32,-10.135,-0.031,24.794,-81.66,2687.34,-1041.02,-129.54,1.38,30.8,83.03,412.39,25.537,34.71,67.13,67.36
206.2,40.33,-10.088,-0.03,24.794,-97.45,2683.41,-1051.78,-121.73,10.03,15.45,83.08,412.8,25.522,34.73,67.24,67.44
206.21,40.33,-10.027999999999999,-0.024,24.791,-109.96,2669.2,-1062.67,-108.21,14.61,-1.02,83.13,413.14,25.505,34.78,67.42,67.54
206.22,40.32,-9.981,-0.036000000000000004,24.791999999999998,-120.01,2645.6,-1079.75,-88.83,16.7,-15.52,83.08,413.42,25.486,34.81,67.22,67.47
206.23,40.32,-9.917,-0.034,24.791,-122.1,2614.89,-1096.04,-69.57,15.68,-22.99,83.03,413.62,25.476,34.81,67.24,67.62
206.24,40.31,-9.856,-0.03,24.794,-113.75,2589.55,-1110.9,-53.57,9.55,-21.61,83.03,413.55,25.479,34.82,67.25,67.62
206.25,40.3,-9.796,-0.022000000000000002,24.789,-91.62,2574.37,-1119.57,-45.07,1.21,-11.07,83.03,413.49,25.482,34.81,67.3,67.76
206.26,40.29,-9.744,-0.04,24.798000000000002,-72.43,2573.12,-1125.62,-42.44,-6.67,3.01,83.03,413.69,25.467,34.92,67.39,67.88
206.27,40.29,-9.677,-0.037000000000000005,24.789,-58.19,2584.69,-1123.37,-46.39,-12.63,17.75,83.03,413.42,25.489,34.87,67.41,67.92
206.28,40.29,-9.617,-0.039,24.796999999999997,-50.21,2602.42,-1105.88,-58.34,-16.4,30.86,82.98,413.42,25.494,34.74,67.64,68.09
206.29,40.3,-9.556000000000001,-0.025,24.788,-45.7,2631.71,-1081.78,-74.4,-18.3,40.99,82.88,413.42,25.500999999999998,34.81,67.67,68.17
206.3,40.31,-9.496,-0.039,24.795,-50.29,2666.11,-1063.27,-91.35,-18.96,44.37,82.98,413.55,25.506,34.54,67.64,68.17
206.31,40.31,-9.429,-0.037000000000000005,24.795,-66.09,2694.12,-1050.1,-108.4,-16.59,40.69,82.88,413.62,25.51,34.57,67.89,68.23
206.32,40.32,-9.363999999999999,-0.04,24.794,-90.83,2711.18,-1045.49,-121.41,-10.44,31.62,82.88,413.76,25.509,34.54,67.7,68.08
206.33,40.31,-9.293,-0.044000000000000004,24.795,-111.36,2712.46,-1052.47,-127.47,-3.25,20.59,83.03,413.76,25.511,34.46,67.89,68.01
206.34,40.32,-9.231,-0.027000000000000003,24.789,-122.28,2701.18,-1060.48,-127.5,3.47,10.56,83.03,413.69,25.526,34.49,67.75,68.27
206.35,40.31,-9.158,-0.024,24.785,-128.56,2681.97,-1076.41,-118.1,8.17,0.16,82.93,413.9,25.51,34.49,68.04,68.17
206.36,40.31,-9.091000000000001,-0.049,24.796999999999997,-136.02,2654.94,-1090.92,-102.48,12.34,-10.47,82.98,413.97,25.51,34.55,67.86,68.23
206.37,40.3,-9.027999999999999,-0.047,24.801,-141.29,2624.95,-1104.63,-82.81,12.36,-19.01,83.28,414.17,25.499000000000002,34.71,67.89,68.27
206.38,40.3,-8.948,-0.044000000000000004,24.796999999999997,-143.31,2603.94,-1118.9,-62.93,9.14,-23.52,83.49,414.51,25.480999999999998,34.66,67.62,68.33
206.39,40.31,-8.885,-0.034,24.793000000000003,-146.11,2601.43,-1127.79,-47.16,3.01,-23.29,83.64,414.44,25.495,34.71,67.69,68.03
206.4,40.31,-8.783999999999999,-0.024,24.785,-146.0,2610.51,-1131.63,-38.71,-2.76,-16.98,83.84,414.58,25.497,34.78,67.89,68.58
206.41,40.31,-8.728,-0.046,24.8,-145.56,2623.86,-1130.68,-37.36,-3.86,-6.47,83.99,414.31,25.514,34.66,67.95,68.33
206.42,40.31,-8.689,-0.03,24.794,-140.53,2631.76,-1117.3,-46.77,-0.87,6.78,83.79,414.24,25.521,34.73,68.07,68.61
206.43,40.3,-8.625,-0.037000000000000005,24.796,-124.58,2641.15,-1098.22,-62.09,-2.32,20.91,83.69,414.44,25.51,34.71,68.15,68.56
206.44,40.3,-8.555,-0.031,24.791999999999998,-99.27,2653.76,-1076.09,-82.72,-10.99,33.05,83.89,414.72,25.495,34.7,68.2,68.7
206.45,40.3,-8.472999999999999,-0.034,24.799,-77.56,2672.71,-1059.14,-102.65,-20.4,40.13,84.5,414.92,25.485,34.63,68.24,68.76
206.46,40.29,-8.394,-0.033,24.791,-75.08,2691.0,-1048.32,-119.19,-24.73,40.43,84.4,415.06,25.479,34.6,68.18,68.82
206.47,40.3,-8.326,-0.039,24.795,-96.1,2706.09,-1043.27,-129.41,-16.65,33.17,84.8,414.79,25.503,34.57,68.23,68.52
206.48,40.31,-8.245,-0.034,24.781999999999996,-122.8,2714.36,-1045.18,-130.88,-3.51,21.89,84.6,414.92,25.509,34.57,68.21,68.55
206.49,40.31,-8.173,-0.025,24.8,-145.6,2715.19,-1054.55,-122.67,6.21,6.94,84.3,415.2,25.499000000000002,34.6,68.18,68.55
206.5,40.32,-8.094,-0.027000000000000003,24.791999999999998,-164.88,2708.02,-1066.6,-108.16,11.36,-10.11,83.99,415.2,25.51,34.62,68.18,68.59
206.51,40.31,-8.015,-0.034,24.791,-177.45,2681.6,-1083.14,-88.78,13.99,-24.66,84.04,415.61,25.484,34.62,68.07,68.64
206.52,40.32,-7.933,-0.039,24.795,-186.92,2633.64,-1102.34,-68.78,14.91,-34.22,83.99,415.74,25.484,34.73,67.98,68.53
206.53,40.32,-7.856,-0.037000000000000005,24.796,-185.26,2578.56,-1121.74,-52.02,12.17,-35.02,83.94,415.47,25.505,34.74,67.92,68.61
206.54,40.31,-7.777,-0.04,24.788,-172.86,2540.65,-1131.95,-42.82,3.76,-27.88,83.79,415.4,25.511999999999997,34.79,67.87,68.64
206.55,40.3,-7.7010000000000005,-0.037000000000000005,24.793000000000003,-163.75,2534.38,-1139.49,-38.72,-3.0,-17.11,83.49,415.4,25.506999999999998,34.84,67.92,68.61
206.56,40.31,-7.622000000000001,-0.036000000000000004,24.788,-154.22,2554.97,-1130.4,-44.24,-7.17,-2.92,83.23,415.47,25.517,34.7,68.01,68.73
206.57,40.32,-7.542999999999999,-0.025,24.788,-138.38,2589.87,-1107.54,-57.6,-10.08,13.43,82.93,415.67,25.511999999999997,34.84,67.89,68.79
206.58,40.33,-7.457000000000001,-0.036000000000000004,24.79,-118.06,2633.93,-1085.51,-73.59,-15.84,28.26,82.83,415.88,25.513,34.86,68.07,68.8
206.59,40.34,-7.381,-0.036000000000000004,24.791999999999998,-102.55,2681.31,-1055.29,-94.11,-23.99,36.68,83.13,416.36,25.494,34.81,68.3,68.86
206.6,40.35,-7.312,-0.033,24.793000000000003,-117.75,2722.49,-1035.48,-111.52,-29.11,32.7,83.28,416.5,25.493000000000002,34.63,67.98,68.71
206.61,40.36,-7.229,-0.031,24.788,-162.2,2749.27,-1029.61,-122.8,-22.12,19.08,83.28,416.22,25.52,34.79,68.13,68.88
206.62,40.35,-7.144,-0.021,24.79,-212.22,2759.46,-1030.87,-127.52,-7.35,3.02,83.13,416.02,25.534000000000002,34.58,68.09,68.42
206.63,40.36,-7.068,-0.037000000000000005,24.791,-244.21,2752.8,-1038.53,-124.96,8.12,-9.42,83.08,416.02,25.541,34.81,67.96,68.58
206.64,40.35,-6.982,-0.021,24.781999999999996,-247.17,2728.59,-1055.2,-115.1,14.7,-16.89,82.93,416.15,25.535,34.62,67.99,68.52
206.65,40.35,-6.882000000000001,-0.03,24.791999999999998,-233.76,2694.43,-1069.41,-100.27,13.93,-22.1,82.88,416.36,25.528000000000002,34.6,67.72,68.39
206.66,40.37,-6.7989999999999995,-0.034,24.793000000000003,-225.07,2662.4,-1086.48,-80.61,9.83,-27.22,82.73,416.63,25.526999999999997,34.82,67.67,68.41
206.67,40.37,-6.692,-0.03,24.79,-230.51,2637.87,-1098.17,-62.46,5.63,-32.5,82.83,416.77,25.524,34.79,67.48,68.27
206.68,40.37,-6.622999999999999,-0.04,24.791999999999998,-240.02,2633.48,-1110.67,-46.86,3.33,-32.85,82.58,416.77,25.528000000000002,34.68,67.55,68.61
206.69,40.38,-6.53,-0.022000000000000002,24.791,-240.22,2641.06,-1113.1,-39.33,0.77,-26.26,82.78,416.84,25.537,34.74,67.65,68.42
206.7,40.39,-6.454,-0.033,24.793000000000003,-227.62,2654.28,-1107.54,-39.7,-2.15,-13.09,82.88,416.97,25.539,34.74,67.64,68.2
