ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
0.14,40.29,-0.067,-0.033,25.688000000000002,-159.89,55.34,-978.97,-61.81,21.65,-24.76,82.52,408.77,26.151,28.81,29.14,26.95
0.15,40.29,-0.057999999999999996,-0.036000000000000004,25.691,-156.02,62.04,-990.87,-45.09,36.44,-30.43,82.52,408.97,26.135,28.67,29.08,26.96
0.16,40.3,-0.064,-0.027999999999999997,25.691999999999997,-124.13,70.69,-1013.26,-25.55,45.47,-30.52,82.52,408.91,26.145,28.69,29.13,26.96
0.17,40.3,-0.061,-0.034,25.693,-65.19,82.87,-1041.7,-6.88,44.49,-23.11,82.73,409.04,26.136999999999997,28.75,29.17,26.96
0.18,40.3,-0.07,-0.03,25.689,2.47,92.0,-1072.76,7.58,33.02,-12.26,82.73,409.18,26.134,28.59,29.1,26.96
0.19,40.32,-0.064,-0.04,25.695,57.45,101.11,-1094.15,13.77,13.65,-1.02,83.03,409.25,26.139,28.64,29.11,26.96
0.2,40.33,-0.066,-0.031,25.689,82.12,104.99,-1106.54,11.94,-8.06,8.29,83.33,408.97,26.162,28.83,29.19,26.96
0.21,40.34,-0.07,-0.036000000000000004,25.695,72.71,103.99,-1101.7,0.1,-25.16,14.71,83.49,408.91,26.176,28.77,29.16,26.96
0.22,40.35,-0.057999999999999996,-0.031,25.691,40.98,99.38,-1087.01,-15.97,-31.09,19.79,83.38,408.77,26.186999999999998,28.77,29.33,27.04
0.23,40.35,-0.066,-0.033,25.686,-5.43,91.37,-1062.15,-34.46,-35.55,21.73,83.33,408.7,26.191999999999997,28.74,29.11,26.8
0.24,40.36,-0.067,-0.027999999999999997,25.688000000000002,-59.97,82.67,-1034.23,-52.24,-32.11,20.08,83.18,408.77,26.193,28.64,29.14,26.95
0.25,40.36,-0.044000000000000004,-0.022000000000000002,25.688000000000002,-113.08,74.73,-1005.77,-67.9,-17.67,14.77,83.13,408.77,26.195999999999998,28.77,29.11,26.93
0.26,40.36,-0.066,-0.034,25.686999999999998,-149.92,70.65,-987.79,-75.44,1.48,7.71,83.54,408.84,26.189,28.51,29.13,26.98
0.27,40.35,-0.051,-0.03,25.685,-157.95,71.39,-976.15,-76.21,20.02,0.41,84.45,408.77,26.19,28.66,28.9,27.04
0.28,40.35,-0.055999999999999994,-0.027000000000000003,25.686,-137.34,75.77,-973.72,-69.66,31.42,-6.53,84.3,409.04,26.173000000000002,28.72,29.1,27.04
0.29,40.35,-0.064,-0.027000000000000003,25.686,-102.06,81.02,-985.35,-54.98,35.57,-13.68,84.35,409.25,26.16,28.81,28.9,27.22
0.3,40.34,-0.069,-0.03,25.686999999999998,-68.97,86.38,-1005.32,-35.88,35.99,-20.69,84.04,409.38,26.145,28.67,29.08,26.9
0.31,40.34,-0.06,-0.033,25.686,-34.13,93.06,-1035.26,-15.49,33.44,-23.41,83.99,409.45,26.141,28.69,29.07,27.0
0.32,40.34,-0.066,-0.033,25.682,-1.83,96.79,-1068.16,1.4,27.67,-21.51,84.19,409.52,26.136,28.72,28.96,27.07
0.33,40.35,-0.051,-0.039,25.688000000000002,30.65,97.58,-1092.31,9.32,15.98,-14.39,84.35,409.38,26.148000000000003,28.69,29.1,27.1
0.34,40.35,-0.061,-0.033,25.684,50.96,98.76,-1109.08,10.16,-0.9,-4.59,84.55,409.25,26.156999999999996,28.67,29.08,27.1
0.35,40.35,-0.064,-0.034,25.680999999999997,51.99,100.59,-1115.82,4.46,-16.79,5.34,84.14,409.11,26.168000000000003,28.7,29.1,27.1
0.36,40.36,-0.06,-0.04,25.685,27.63,102.38,-1106.53,-7.73,-22.9,13.15,84.35,409.04,26.176,28.72,29.11,27.04
0.37,40.35,-0.069,-0.036000000000000004,25.666,-2.76,101.96,-1088.37,-22.94,-21.29,20.09,84.09,408.97,26.177,28.81,29.24,27.07
0.38,40.36,-0.066,-0.036000000000000004,25.686999999999998,-27.47,96.06,-1063.75,-40.24,-16.82,25.02,83.79,408.97,26.18,28.69,29.1,26.95
0.39,40.34,-0.066,-0.034,25.680999999999997,-43.98,89.51,-1036.79,-56.65,-9.85,26.43,83.54,409.04,26.166999999999998,28.67,29.08,27.09
0.4,40.35,-0.063,-0.03,25.675,-53.05,78.88,-1017.86,-68.66,-0.71,22.78,83.49,409.25,26.16,28.64,29.07,27.04
0.41,40.35,-0.064,-0.036000000000000004,25.686999999999998,-56.02,68.5,-1003.97,-75.94,8.7,14.44,83.38,409.38,26.148000000000003,28.7,29.07,27.06
0.42,40.34,-0.069,-0.039,25.682,-50.82,61.06,-1000.47,-74.26,14.48,3.92,83.18,409.45,26.141,28.81,29.02,27.21
0.43,40.33,-0.063,-0.039,25.682,-46.63,57.9,-1001.72,-66.0,20.93,-8.72,83.18,409.66,26.121,28.64,29.02,27.01
0.44,40.34,-0.061,-0.036000000000000004,25.685,-40.37,58.28,-1011.28,-51.65,25.8,-20.0,83.28,409.86,26.111,28.69,29.04,27.01
0.45,40.34,-0.057,-0.031,25.676,-30.36,64.24,-1027.85,-32.52,30.83,-27.2,83.64,409.66,26.124000000000002,28.67,29.04,27.07
0.46,40.33,-0.06,-0.036000000000000004,25.680999999999997,-7.53,75.08,-1054.39,-12.59,34.14,-26.92,83.79,409.66,26.118000000000002,28.69,29.05,27.09
0.47,40.31,-0.067,-0.034,25.680999999999997,30.03,82.91,-1079.96,2.35,31.29,-19.67,83.64,409.66,26.109,28.78,29.02,27.27
0.48,40.32,-0.06,-0.04,25.683000000000003,77.44,93.43,-1104.63,12.19,21.46,-7.01,83.44,409.59,26.12,28.62,29.05,27.28
0.49,40.31,-0.057999999999999996,-0.033,25.678,120.89,98.06,-1122.94,13.75,6.42,6.82,83.28,409.45,26.122,28.78,29.25,27.16
0.5,40.31,-0.066,-0.033,25.68,141.99,98.47,-1126.59,6.35,-12.66,17.73,83.08,409.38,26.127,28.8,29.14,27.18
0.51,40.3,-0.066,-0.03,25.680999999999997,135.6,93.18,-1116.07,-8.68,-22.16,24.91,83.08,409.11,26.138,28.89,29.21,27.01
0.52,40.3,-0.055999999999999994,-0.027000000000000003,25.684,107.17,83.01,-1094.19,-28.22,-29.51,27.78,82.93,408.91,26.151,28.81,29.05,27.31
0.53,40.3,-0.063,-0.031,25.684,65.78,72.96,-1068.22,-47.66,-29.33,27.11,82.83,409.11,26.131999999999998,28.61,29.31,27.06
0.54,40.3,-0.063,-0.034,25.689,20.66,65.09,-1039.05,-64.57,-23.71,22.4,82.78,408.91,26.148000000000003,28.77,29.08,27.19
0.55,40.3,-0.047,-0.037000000000000005,25.686,-19.51,61.55,-1015.83,-75.19,-12.57,14.4,82.88,408.97,26.141,28.54,28.99,27.25
0.56,40.29,-0.07,-0.031,25.685,-52.09,65.04,-1002.29,-76.33,2.28,3.89,82.98,408.84,26.144000000000002,28.69,29.21,27.03
0.57,40.29,-0.075,-0.025,25.680999999999997,-68.04,68.0,-994.74,-71.01,14.99,-7.07,83.13,408.91,26.139,28.51,29.16,27.3
0.58,40.28,-0.06,-0.03,25.679000000000002,-66.41,74.69,-997.2,-58.33,25.96,-16.64,82.68,408.97,26.131999999999998,28.42,29.31,27.22
0.59,40.26,-0.061,-0.024,25.683000000000003,-48.49,79.23,-1007.14,-41.69,31.14,-22.84,82.93,409.11,26.111,28.59,29.08,27.18
0.6,40.27,-0.079,-0.027999999999999997,25.678,-22.24,83.85,-1026.81,-23.56,32.97,-25.6,82.52,409.11,26.116999999999997,28.61,29.16,26.98
0.61,40.27,-0.066,-0.037000000000000005,25.684,10.72,89.82,-1053.59,-5.9,28.8,-23.11,82.68,409.04,26.121,28.61,29.11,27.03
0.62,40.29,-0.054000000000000006,-0.04,25.689,43.53,92.75,-1081.48,6.28,20.43,-16.25,82.58,409.04,26.131,28.62,29.11,27.15
0.63,40.28,-0.06,-0.04,25.686999999999998,70.29,98.95,-1103.71,11.91,9.55,-6.02,82.42,408.97,26.131999999999998,28.81,29.1,27.18
0.64,40.29,-0.07,-0.031,25.684,88.1,101.41,-1118.77,9.69,-1.88,5.54,83.13,408.84,26.144000000000002,28.66,29.11,27.22
0.65,40.29,-0.063,-0.034,25.686999999999998,91.02,99.68,-1122.49,-0.35,-11.85,16.05,83.54,408.56,26.164,28.7,29.14,27.28
0.66,40.3,-0.064,-0.036000000000000004,25.677,80.57,95.1,-1113.45,-16.06,-17.17,24.13,83.64,408.63,26.169,28.7,29.1,27.45
0.67,40.31,-0.067,-0.03,25.683000000000003,64.59,85.59,-1095.89,-34.53,-21.83,29.38,83.49,408.63,26.171999999999997,28.72,29.07,27.27
0.68,40.31,-0.063,-0.031,25.685,41.76,73.48,-1068.12,-52.99,-26.93,29.54,83.49,408.7,26.171,28.59,29.08,27.22
0.69,40.31,-0.064,-0.033,25.69,0.47,61.51,-1036.65,-68.6,-29.92,22.24,83.44,408.7,26.168000000000003,28.75,29.07,27.24
0.7,40.33,-0.063,-0.037000000000000005,25.684,-59.57,56.72,-1010.85,-75.96,-23.34,8.9,83.84,408.63,26.184,28.78,29.1,27.21
0.71,40.31,-0.067,-0.036000000000000004,25.691,-120.6,58.26,-994.88,-75.26,-7.31,-5.86,84.3,408.36,26.191999999999997,28.78,29.11,27.36
0.72,40.32,-0.07,-0.025,25.686999999999998,-160.22,59.83,-985.12,-68.39,14.26,-18.01,84.6,408.56,26.185,28.77,29.14,27.27
0.73,40.33,-0.061,-0.036000000000000004,25.693,-165.66,65.22,-987.42,-54.59,31.71,-25.45,84.65,408.7,26.18,28.88,29.08,27.19
0.74,40.32,-0.064,-0.031,25.693,-140.0,68.37,-998.75,-37.85,41.82,-28.08,84.4,408.84,26.168000000000003,28.77,29.05,27.16
0.75,40.33,-0.061,-0.027999999999999997,25.69,-91.4,72.87,-1022.47,-19.64,43.97,-25.69,84.09,408.97,26.162,28.97,29.05,27.09
0.76,40.31,-0.066,-0.039,25.686,-33.74,79.49,-1052.47,-2.87,39.04,-19.01,83.84,409.04,26.149,28.56,29.1,26.93
0.77,40.31,-0.057999999999999996,-0.033,25.695999999999998,24.07,90.63,-1080.6,9.15,28.72,-9.11,83.99,409.11,26.144000000000002,28.77,29.1,27.18
0.78,40.32,-0.064,-0.033,25.691999999999997,72.92,101.66,-1098.88,12.96,14.44,2.56,84.09,408.84,26.168000000000003,28.89,29.27,27.12
0.79,40.31,-0.066,-0.04,25.697,103.92,111.91,-1107.07,9.03,-3.5,13.81,84.04,408.84,26.162,28.69,29.19,27.12
0.8,40.31,-0.063,-0.033,25.688000000000002,109.78,114.95,-1101.59,-2.56,-17.85,22.38,83.84,408.63,26.175,28.88,29.17,27.34
0.81,40.31,-0.064,-0.06,25.705,92.4,113.48,-1083.53,-18.85,-27.06,27.34,83.64,408.63,26.171999999999997,28.77,29.13,27.12
0.82,40.31,-0.066,-0.024,25.689,59.47,102.27,-1056.13,-39.24,-30.31,28.4,83.44,408.63,26.171999999999997,28.74,29.27,27.06
0.83,40.3,-0.07200000000000001,-0.04,25.697,15.86,88.98,-1029.13,-56.49,-26.45,24.73,83.38,408.63,26.163,28.8,29.07,27.33
0.84,40.3,-0.063,-0.034,25.691,-31.84,76.23,-1002.56,-70.98,-18.79,16.58,83.23,408.56,26.17,28.72,29.21,27.18
0.85,40.29,-0.057999999999999996,-0.031,25.686999999999998,-69.36,67.16,-987.94,-77.12,-4.96,6.67,83.08,408.56,26.164,28.72,29.0,27.18
0.86,40.29,-0.066,-0.033,25.688000000000002,-98.07,68.03,-975.9,-76.2,5.18,-5.28,83.44,408.63,26.16,28.67,29.3,27.24
0.87,40.29,-0.077,-0.036000000000000004,25.689,-111.11,69.79,-978.08,-66.14,15.85,-16.44,82.73,408.84,26.147,28.74,29.14,27.04
0.88,40.3,-0.064,-0.03,25.683000000000003,-114.25,78.45,-991.33,-49.8,23.88,-25.95,82.78,408.91,26.145,28.54,29.21,27.04
0.89,40.28,-0.055999999999999994,-0.047,25.694000000000003,-108.78,86.7,-1022.32,-29.2,30.62,-31.86,82.88,408.77,26.145,28.64,29.16,27.28
0.9,40.29,-0.073,-0.036000000000000004,25.691,-87.53,89.64,-1059.9,-9.71,35.49,-30.89,82.78,408.77,26.151,28.69,29.25,27.21
0.91,40.29,-0.064,-0.031,25.685,-50.9,86.99,-1092.92,4.78,31.88,-23.5,82.68,408.84,26.144000000000002,28.66,29.16,27.25
0.92,40.3,-0.061,-0.031,25.686999999999998,-5.85,82.84,-1116.75,12.15,21.43,-11.28,83.13,408.91,26.145,28.85,29.21,27.19
0.93,40.31,-0.057999999999999996,-0.036000000000000004,25.686999999999998,32.67,77.89,-1125.16,10.92,8.17,2.03,82.68,408.84,26.162,28.74,29.22,27.21
0.94,40.31,-0.061,-0.036000000000000004,25.689,52.74,75.53,-1117.41,1.44,-5.94,13.93,82.68,408.91,26.156999999999996,28.69,29.24,27.22
0.95,40.32,-0.057999999999999996,-0.031,25.689,51.3,73.76,-1102.17,-12.34,-14.63,22.49,82.58,408.91,26.16,28.7,29.22,27.21
0.96,40.33,-0.063,-0.03,25.689,40.54,72.69,-1076.88,-29.22,-16.08,28.85,82.68,409.04,26.158,28.8,29.19,27.19
0.97,40.33,-0.06,-0.027999999999999997,25.678,26.61,71.66,-1048.68,-46.56,-12.87,31.02,82.63,409.11,26.156,28.72,29.17,27.3
0.98,40.35,-0.061,-0.039,25.688000000000002,16.72,68.06,-1024.53,-61.57,-10.31,29.16,82.83,409.38,26.148000000000003,28.64,29.17,27.21
0.99,40.35,-0.069,-0.04,25.691,4.08,65.89,-1005.87,-71.31,-7.99,22.01,83.23,409.45,26.144000000000002,28.61,29.13,27.21
1.0,40.35,-0.073,-0.033,25.69,-19.63,60.97,-993.84,-75.81,-4.98,9.0,83.54,409.52,26.142,28.66,29.14,27.1
1.01,40.34,-0.061,-0.031,25.682,-47.47,62.57,-990.65,-70.87,-0.09,-6.05,83.79,409.52,26.136,28.78,29.11,27.19
1.02,40.35,-0.064,-0.031,25.689,-79.54,62.21,-992.81,-61.19,8.53,-21.42,83.69,409.52,26.142,28.66,29.17,26.98
1.03,40.35,-0.07,-0.03,25.686999999999998,-102.82,68.88,-1003.62,-44.17,20.89,-32.18,83.64,409.59,26.138,28.67,29.11,27.13
1.04,40.35,-0.057999999999999996,-0.04,25.686999999999998,-104.97,73.57,-1020.06,-26.16,33.61,-35.82,83.23,409.52,26.139,28.67,29.16,27.16
1.05,40.36,-0.06,-0.036000000000000004,25.691,-72.67,82.83,-1044.91,-8.84,39.49,-29.67,83.08,409.79,26.128,28.89,29.21,27.19
1.06,40.36,-0.07,-0.03,25.680999999999997,-16.86,90.57,-1075.48,6.03,33.88,-17.08,82.93,409.66,26.14,28.99,29.07,27.22
1.07,40.36,-0.066,-0.033,25.684,43.61,96.82,-1097.9,12.51,16.03,-2.16,82.78,409.66,26.136999999999997,28.75,29.13,27.13
1.08,40.35,-0.06,-0.039,25.686,78.35,102.23,-1111.14,11.02,-4.05,9.34,82.78,409.59,26.138,28.81,29.27,27.3
1.09,40.36,-0.069,-0.033,25.686,78.71,101.14,-1111.63,0.89,-19.66,17.1,83.08,409.38,26.154,28.78,29.39,27.28
1.1,40.37,-0.067,-0.034,25.685,53.97,99.38,-1096.84,-14.49,-26.78,22.47,83.44,409.25,26.169,28.74,29.04,27.54
1.11,40.37,-0.063,-0.036000000000000004,25.683000000000003,15.15,93.45,-1071.01,-33.64,-23.44,24.55,83.69,409.25,26.169,28.56,29.24,27.36
1.12,40.36,-0.07,-0.033,25.684,-12.49,86.14,-1044.19,-51.5,-16.47,25.86,83.74,409.32,26.160999999999998,28.77,29.36,27.13
1.13,40.36,-0.07200000000000001,-0.034,25.686999999999998,-30.9,79.0,-1019.05,-65.84,-7.94,23.56,83.59,409.32,26.160999999999998,28.59,29.05,27.16
1.14,40.37,-0.066,-0.027999999999999997,25.68,-42.82,73.99,-1001.22,-74.94,-1.58,16.58,83.49,409.32,26.164,28.74,29.25,27.31
1.15,40.36,-0.063,-0.031,25.682,-48.97,70.66,-993.33,-75.68,10.3,6.07,83.23,409.38,26.154,28.62,29.08,27.18
1.16,40.35,-0.051,-0.036000000000000004,25.686999999999998,-52.16,70.28,-990.68,-69.55,19.93,-6.6,83.54,409.45,26.147,28.69,29.08,27.19
1.17,40.35,-0.08,-0.04,25.685,-43.94,74.21,-997.08,-55.86,28.8,-17.02,84.09,409.59,26.135,28.64,29.3,27.09
1.18,40.34,-0.06,-0.037000000000000005,25.69,-21.79,79.48,-1012.02,-37.96,34.03,-23.13,84.19,409.59,26.131999999999998,28.72,29.17,27.21
1.19,40.34,-0.063,-0.03,25.679000000000002,8.72,86.73,-1035.93,-18.51,32.3,-24.65,84.14,409.52,26.136,28.7,29.25,27.22
6.3,40.32,-0.07,-0.031,26.308000000000003,-232.62,18.49,-193.29,-25.97,15.28,-45.21,83.03,400.36,26.721999999999998,27.75,29.22,26.62
6.31,40.32,-0.06,-0.036000000000000004,26.31,-231.78,14.55,-219.37,-14.8,7.7,-39.43,83.54,400.36,26.719,27.97,29.41,26.49
6.32,40.32,-0.069,-0.027000000000000003,26.305999999999997,-229.63,7.97,-231.08,-14.12,4.34,-28.7,83.64,400.15,26.736,27.81,29.17,26.56
6.33,40.31,-0.06,-0.031,26.308000000000003,-224.94,3.69,-238.1,-17.9,5.77,-14.55,83.54,399.95,26.743000000000002,27.86,29.33,26.49
6.34,40.31,-0.067,-0.034,26.311,-209.57,5.52,-235.67,-27.0,7.99,1.46,83.49,400.08,26.734,27.81,29.22,26.68
6.35,40.31,-0.051,-0.031,26.308000000000003,-185.82,6.43,-219.61,-42.62,1.74,16.06,83.23,400.15,26.726999999999997,27.94,29.42,26.51
6.36,40.31,-0.066,-0.039,26.311,-159.49,9.72,-198.05,-59.21,-7.07,26.3,83.03,400.49,26.706999999999997,27.81,29.24,26.84
6.37,40.31,-0.066,-0.034,26.309,-150.29,12.07,-174.56,-75.47,-16.65,27.8,82.83,400.77,26.689,27.88,29.22,26.52
6.38,40.31,-0.07200000000000001,-0.036000000000000004,26.315,-161.34,11.9,-151.77,-89.48,-16.8,21.09,82.42,400.7,26.693,27.81,29.19,26.77
6.39,40.32,-0.066,-0.036000000000000004,26.311999999999998,-188.33,9.08,-138.49,-96.4,-4.97,7.83,82.88,400.49,26.713,27.85,29.21,26.56
6.4,40.31,-0.064,-0.04,26.311,-211.89,3.75,-130.04,-97.83,8.49,-6.44,82.63,400.15,26.73,27.8,29.25,26.72
6.41,40.32,-0.069,-0.031,26.308000000000003,-224.34,2.37,-129.07,-91.94,17.58,-19.73,82.68,400.08,26.737,27.83,29.11,26.59
6.42,40.33,-0.073,-0.03,26.307,-224.24,-0.09,-136.07,-80.18,21.52,-30.16,82.22,400.29,26.733,27.86,29.34,26.72
6.43,40.32,-0.057,-0.033,26.305999999999997,-221.03,1.1,-148.79,-64.38,20.52,-38.65,82.98,400.36,26.721999999999998,27.88,29.28,26.65
6.44,40.32,-0.06,-0.043,26.314,-219.38,5.24,-169.32,-46.3,21.2,-43.77,82.47,400.36,26.721999999999998,27.89,29.33,26.65
6.45,40.33,-0.066,-0.04,26.313000000000002,-214.69,8.2,-196.0,-30.17,21.13,-43.43,82.58,400.7,26.701999999999998,27.94,29.28,26.56
6.46,40.32,-0.057999999999999996,-0.037000000000000005,26.314,-205.28,13.79,-226.87,-17.07,16.39,-36.92,82.88,400.7,26.699,27.94,29.3,26.66
6.47,40.31,-0.063,-0.036000000000000004,26.305999999999997,-187.83,15.75,-257.96,-10.51,10.59,-24.9,83.03,400.56,26.701999999999998,27.96,29.21,26.69
6.48,40.31,-0.057,-0.04,26.309,-168.41,12.81,-276.1,-13.28,3.62,-10.03,83.18,400.43,26.708000000000002,27.92,29.33,26.68
6.49,40.32,-0.064,-0.033,26.314,-151.93,8.79,-276.57,-23.92,-3.59,5.03,83.03,400.43,26.714000000000002,27.89,29.36,26.69
6.5,40.32,-0.057999999999999996,-0.034,26.316999999999997,-143.61,6.34,-253.23,-41.55,-9.12,16.05,83.18,400.15,26.736,27.91,29.38,26.62
6.51,40.32,-0.069,-0.031,26.314,-139.78,0.33,-220.71,-61.87,-14.37,23.28,82.88,400.15,26.733,27.88,29.33,26.74
6.52,40.31,-0.061,-0.033,26.326,-146.41,-2.7,-182.03,-81.13,-14.31,24.32,83.08,400.29,26.717,27.77,29.21,26.69
6.53,40.32,-0.06,-0.04,26.326999999999998,-160.67,1.53,-155.32,-92.55,-7.61,18.97,83.33,400.22,26.728,27.83,29.3,26.74
6.54,40.33,-0.069,-0.033,26.32,-177.84,5.52,-135.88,-97.99,1.53,8.9,83.89,400.15,26.739,27.85,29.28,26.66
6.55,40.33,-0.063,-0.033,26.314,-189.65,10.57,-132.09,-93.91,8.9,-3.13,84.19,400.22,26.734,27.81,29.25,26.6
6.56,40.34,-0.06,-0.04,26.325,-195.18,7.59,-131.57,-86.6,12.93,-15.98,84.19,400.63,26.713,27.7,29.21,26.66
6.57,40.34,-0.066,-0.036000000000000004,26.319000000000003,-200.22,3.66,-138.01,-75.42,13.76,-28.78,83.89,400.7,26.709,27.7,29.24,26.68
6.58,40.34,-0.063,-0.036000000000000004,26.320999999999998,-206.52,-2.19,-148.73,-61.49,14.77,-39.16,83.79,400.77,26.704,27.81,29.1,26.65
6.59,40.33,-0.063,-0.033,26.318,-212.56,-1.9,-175.13,-42.97,13.66,-44.71,83.94,400.49,26.719,27.85,29.33,26.65
6.6,40.33,-0.061,-0.03,26.320999999999998,-216.17,2.46,-196.77,-27.74,16.49,-44.69,84.14,400.22,26.737,27.85,29.33,26.87
6.61,40.33,-0.067,-0.04,26.320999999999998,-216.04,9.08,-219.86,-16.38,11.94,-38.39,84.35,400.08,26.747,27.78,29.38,26.68
6.62,40.34,-0.063,-0.036000000000000004,26.323,-208.9,15.86,-235.84,-11.27,6.34,-26.43,84.09,399.88,26.763,27.94,29.45,26.9
6.63,40.33,-0.11800000000000001,-0.04,26.320999999999998,-204.05,19.26,-241.61,-13.24,3.44,-12.86,83.99,399.81,26.761999999999997,27.85,29.45,26.78
6.64,40.33,-0.055999999999999994,-0.047,26.326,-196.39,18.44,-231.63,-23.92,-0.15,1.6,84.04,400.02,26.748,28.08,29.42,26.87
6.65,40.32,-0.07,-0.036000000000000004,26.323,-178.58,10.81,-211.01,-40.52,-7.29,15.82,83.94,400.08,26.737,28.1,29.5,26.83
6.66,40.32,-0.057,-0.04,26.326999999999998,-166.96,4.29,-185.33,-59.94,-12.35,24.19,84.45,400.15,26.736,27.92,29.34,27.06
6.67,40.32,-0.063,-0.039,26.326,-164.03,-2.33,-158.29,-78.53,-11.65,25.58,84.4,400.29,26.724,27.81,29.48,26.89
6.68,40.31,-0.067,-0.04,26.326999999999998,-171.51,-1.09,-136.42,-91.31,-5.36,19.93,84.14,400.15,26.73,27.91,29.28,26.62
6.69,40.31,-0.069,-0.025,26.320999999999998,-180.67,1.22,-126.59,-97.58,4.52,10.01,83.84,399.81,26.749000000000002,27.94,29.36,26.74
10.8,40.3,-0.061,-0.031,26.119,-313.09,42.19,-446.94,-4.37,-5.57,-21.58,83.08,402.82,26.54,27.83,29.24,26.4
10.81,40.3,-0.063,-0.039,26.12,-324.37,35.06,-440.81,-15.63,0.81,-7.52,83.13,402.48,26.566,27.8,29.21,26.4
10.82,40.3,-0.06,-0.034,26.116999999999997,-310.19,26.91,-420.57,-32.78,3.66,9.16,83.49,402.82,26.546,27.75,29.25,26.42
10.83,40.31,-0.066,-0.04,26.131,-281.21,18.97,-400.22,-51.78,-0.18,22.16,83.69,403.02,26.539,27.59,29.22,26.34
10.84,40.3,-0.057,-0.034,26.125999999999998,-259.22,13.65,-377.49,-69.18,-4.19,26.21,83.79,403.37,26.51,27.86,29.27,26.39
10.85,40.3,-0.066,-0.031,26.119,-251.84,10.53,-360.93,-84.21,-3.71,21.57,83.69,403.43,26.503,27.73,29.24,26.39
10.86,40.3,-0.061,-0.04,26.123,-255.86,12.7,-359.91,-90.94,2.97,10.47,83.28,403.23,26.519000000000002,27.75,29.28,26.39
10.87,40.3,-0.064,-0.027999999999999997,26.12,-262.13,19.44,-361.52,-90.4,6.9,-3.2,83.28,403.09,26.522,27.72,29.08,26.42
10.88,40.3,-0.061,-0.037000000000000005,26.122,-274.43,21.31,-365.21,-82.26,6.18,-18.18,83.44,403.02,26.526999999999997,27.77,29.21,26.4
10.89,40.3,-0.064,-0.033,26.12,-298.56,25.82,-364.99,-68.66,5.26,-33.65,83.74,403.02,26.526999999999997,27.75,29.21,26.42
10.9,40.3,-0.064,-0.03,26.119,-328.24,26.93,-369.65,-52.23,6.47,-45.92,83.84,403.02,26.53,27.62,29.21,26.42
10.91,40.3,-0.064,-0.022000000000000002,26.12,-354.74,27.88,-383.91,-34.26,10.68,-52.45,83.94,402.89,26.541999999999998,27.89,29.22,26.4
10.92,40.31,-0.057,-0.034,26.119,-371.35,26.37,-402.22,-18.8,13.76,-51.55,83.64,402.61,26.563000000000002,27.7,29.28,26.33
10.93,40.31,-0.063,-0.04,26.125,-376.75,25.2,-426.49,-8.14,13.46,-44.07,83.54,402.61,26.566,27.73,29.24,26.48
10.94,40.31,-0.061,-0.031,26.119,-370.21,25.63,-444.02,-3.98,12.41,-31.12,83.59,402.48,26.572,27.67,29.21,26.46
10.95,40.31,-0.066,-0.044000000000000004,26.123,-352.94,27.07,-448.62,-8.06,13.76,-14.75,84.09,402.48,26.575,27.57,29.27,26.46
