ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
0.35,40.3,-0.063,-0.037000000000000005,21.538,-106.28,82.15,-1046.14,-28.05,12.75,-46.83,82.68,485.77,22.008000000000003,25.78,25.46,22.99
0.36,40.28,-0.057,-0.037000000000000005,21.538,-117.62,85.38,-1054.26,-9.59,17.85,-46.06,83.08,485.56,22.01,25.83,25.31,22.81
0.37,40.28,-0.066,-0.033,21.541999999999998,-103.24,89.7,-1063.51,1.75,21.04,-36.01,83.54,485.56,22.008000000000003,25.97,25.46,22.91
0.38,40.27,-0.064,-0.03,21.533,-65.17,94.44,-1074.48,4.12,19.23,-19.61,83.79,485.49,22.008000000000003,26.06,25.42,22.91
0.39,40.26,-0.063,-0.024,21.535,-12.23,96.83,-1078.71,-3.85,12.29,-0.67,83.79,485.36,22.009,25.91,25.34,23.08
0.4,40.26,-0.048,-0.006,21.535,35.46,97.58,-1071.67,-20.52,0.75,14.2,83.64,485.22,22.013,26.08,25.45,22.84
0.41,40.27,-0.057999999999999996,-0.037000000000000005,21.54,57.37,96.71,-1060.42,-39.12,-12.89,20.45,83.38,485.29,22.015,25.84,25.49,22.88
0.42,40.26,-0.06,-0.037000000000000005,21.544,44.07,92.88,-1043.72,-56.42,-19.85,16.8,83.28,485.08,22.022,25.89,25.34,22.88
0.43,40.26,-0.057999999999999996,-0.033,21.541999999999998,-4.73,85.71,-1028.81,-68.55,-17.91,3.98,83.64,484.88,22.031,25.78,25.39,23.16
0.44,40.28,-0.055999999999999994,-0.03,21.543000000000003,-69.72,78.73,-1017.89,-73.53,-11.0,-13.01,84.04,484.67,22.048000000000002,25.91,25.08,23.08
0.45,40.27,-0.064,-0.04,21.545,-130.47,75.6,-1017.55,-67.39,-0.54,-28.95,84.19,484.81,22.037,25.89,25.25,23.02
0.46,40.27,-0.06,-0.031,21.54,-179.76,73.14,-1014.44,-55.58,12.22,-42.05,84.3,484.67,22.045,25.99,25.2,22.81
0.47,40.28,-0.057,-0.031,21.544,-201.85,73.64,-1019.26,-37.25,21.49,-47.73,83.99,485.01,22.031999999999996,25.99,25.26,23.01
0.48,40.28,-0.057,-0.03,21.545,-199.01,78.26,-1029.19,-17.6,29.62,-46.37,83.74,485.22,22.026,25.97,25.23,22.91
0.49,40.29,-0.054000000000000006,-0.03,21.545,-163.6,85.5,-1041.18,-2.72,35.42,-36.36,83.49,485.36,22.022,25.99,25.26,22.98
0.5,40.28,-0.055999999999999994,-0.031,21.541999999999998,-97.65,91.11,-1060.43,5.59,33.44,-18.62,83.38,485.63,22.004,26.13,25.32,22.98
0.51,40.28,-0.066,-0.034,21.546999999999997,-19.26,94.35,-1069.89,0.93,24.74,0.28,83.59,485.56,22.01,25.99,25.22,22.98
0.52,40.28,-0.057999999999999996,-0.031,21.546,55.82,96.68,-1072.6,-11.63,10.21,16.9,83.79,485.49,22.013,25.97,25.31,22.98
0.53,40.28,-0.054000000000000006,-0.034,21.546999999999997,98.08,94.12,-1061.91,-31.39,-6.85,24.5,83.84,485.49,22.011,25.91,25.31,22.94
0.54,40.28,-0.061,-0.027999999999999997,21.539,95.0,90.86,-1049.65,-50.11,-17.31,21.44,83.64,485.36,22.019000000000002,25.89,25.25,23.05
0.55,40.28,-0.061,-0.036000000000000004,21.546999999999997,54.06,84.4,-1031.93,-66.22,-18.06,10.12,83.59,485.08,22.031999999999996,25.89,25.25,22.84
0.56,40.29,-0.051,-0.03,21.543000000000003,-4.8,81.48,-1017.11,-74.52,-12.23,-5.43,83.74,485.01,22.038,26.02,25.26,22.81
0.57,40.28,-0.063,-0.031,21.544,-62.69,78.86,-1010.37,-73.34,-3.53,-20.88,83.99,485.01,22.035,25.89,25.25,22.78
0.58,40.28,-0.057,-0.036000000000000004,21.545,-112.09,77.86,-1009.65,-63.21,3.81,-35.15,84.19,485.01,22.031999999999996,25.87,25.26,22.85
0.59,40.29,-0.057,-0.04,21.543000000000003,-150.71,81.18,-1017.87,-44.48,11.06,-45.62,84.3,485.15,22.031,25.97,25.28,22.99
0.6,40.28,-0.057,-0.04,21.546999999999997,-172.41,85.17,-1030.86,-23.21,16.56,-49.29,84.19,485.01,22.031999999999996,25.95,25.31,22.91
0.61,40.27,-0.055999999999999994,-0.033,21.54,-174.58,86.17,-1046.38,-4.85,18.33,-45.38,83.99,484.95,22.033,25.87,25.31,22.94
0.62,40.27,-0.053,-0.036000000000000004,21.54,-156.77,87.72,-1061.17,5.56,18.06,-34.1,83.89,484.88,22.035999999999998,25.99,25.32,23.07
0.63,40.27,-0.057,-0.044000000000000004,21.543000000000003,-121.42,89.01,-1066.97,3.26,16.72,-17.66,84.09,484.67,22.045,26.37,25.29,23.02
0.64,40.27,-0.06,-0.034,21.533,-74.48,89.89,-1072.34,-7.55,11.81,0.35,84.35,484.54,22.049,26.11,25.42,23.02
0.65,40.27,-0.048,-0.036000000000000004,21.54,-29.08,89.4,-1064.54,-25.42,5.0,15.29,84.6,484.47,22.055,26.06,25.29,23.08
0.66,40.29,-0.057999999999999996,-0.036000000000000004,21.541999999999998,-5.01,89.64,-1051.74,-44.19,-1.55,20.74,84.3,484.54,22.059,26.18,25.39,22.88
0.67,40.29,-0.057,-0.021,21.534000000000002,-0.82,89.13,-1036.0,-61.31,-3.28,18.19,84.04,484.74,22.05,25.97,25.4,23.17
0.68,40.29,-0.069,-0.03,21.537,-14.68,86.97,-1023.4,-72.38,-3.46,8.44,83.59,484.88,22.046,26.02,25.12,22.98
0.69,40.32,-0.042,-0.03,21.537,-48.15,85.64,-1019.63,-73.79,-2.69,-7.83,83.13,485.08,22.052,26.14,25.2,23.11
0.7,40.33,-0.061,-0.033,21.538,-93.16,81.79,-1020.56,-66.13,-2.73,-25.66,82.93,485.22,22.051,26.3,25.17,22.94
0.71,40.34,-0.057999999999999996,-0.018000000000000002,21.531999999999996,-149.26,80.01,-1021.72,-52.09,2.03,-42.79,83.08,485.29,22.053,25.84,25.12,22.81
0.72,40.34,-0.053,-0.034,21.537,-197.98,80.71,-1030.95,-31.67,10.74,-53.13,83.28,485.29,22.055999999999997,26.06,25.25,22.96
0.73,40.35,-0.061,-0.036000000000000004,21.54,-221.81,79.77,-1042.57,-12.69,18.41,-52.88,83.94,485.42,22.055,26.06,25.2,23.1
0.74,40.35,-0.047,-0.027000000000000003,21.534000000000002,-213.18,79.9,-1058.97,0.95,25.94,-42.71,83.99,485.36,22.055,26.13,25.36,22.87
0.75,40.35,-0.057,-0.022000000000000002,21.531999999999996,-168.29,79.79,-1070.03,3.7,27.45,-24.52,83.84,485.36,22.058000000000003,25.97,25.28,23.2
0.76,40.37,-0.06,-0.033,21.534000000000002,-100.44,80.25,-1077.02,-3.6,20.62,-3.27,83.54,485.49,22.061999999999998,26.21,25.36,23.26
0.77,40.36,-0.057,-0.043,21.535,-36.56,81.95,-1075.27,-19.15,8.07,13.54,83.33,485.7,22.045,26.08,25.34,23.23
0.78,40.37,-0.055999999999999994,-0.034,21.541,1.53,83.48,-1063.94,-37.65,-4.65,21.71,83.59,485.77,22.049,26.03,25.32,23.19
0.79,40.38,-0.055999999999999994,-0.031,21.534000000000002,2.5,83.78,-1047.72,-55.12,-11.17,18.92,83.74,485.9,22.051,25.95,25.46,23.13
0.8,40.39,-0.05,-0.034,21.541,-25.0,82.2,-1028.18,-69.33,-10.42,8.45,84.14,485.9,22.053,26.1,25.46,23.17
0.81,40.39,-0.06,-0.047,21.539,-69.72,80.24,-1019.59,-74.41,-5.04,-7.21,83.84,486.04,22.046999999999997,26.05,25.28,23.14
0.82,40.39,-0.057,-0.04,21.528000000000002,-116.21,78.29,-1015.76,-70.38,2.18,-23.42,83.64,486.04,22.049,26.03,25.31,23.13
0.83,40.38,-0.053,-0.039,21.539,-154.48,75.88,-1017.63,-58.29,10.97,-37.04,83.28,486.04,22.044,26.06,25.36,23.16
0.84,40.37,-0.055999999999999994,-0.039,21.537,-178.97,73.61,-1024.75,-39.96,19.23,-45.62,83.23,486.24,22.026999999999997,26.18,25.42,23.14
0.85,40.37,-0.057999999999999996,-0.034,21.533,-180.98,73.33,-1038.43,-20.24,26.17,-46.54,83.28,486.38,22.021,26.13,25.25,23.07
0.86,40.36,-0.061,-0.037000000000000005,21.531999999999996,-154.38,77.16,-1053.99,-3.77,32.27,-38.35,83.69,486.65,22.000999999999998,26.11,25.4,23.23
0.87,40.35,-0.051,-0.033,21.538,-95.34,79.92,-1070.36,3.49,34.05,-21.81,84.04,486.45,22.005,26.1,25.37,23.25
0.88,40.34,-0.066,-0.037000000000000005,21.534000000000002,-13.59,85.31,-1085.9,2.27,27.46,-1.24,84.14,486.59,21.994,26.05,25.39,23.29
0.89,40.33,-0.054000000000000006,-0.027999999999999997,21.525,64.58,85.51,-1090.94,-9.27,14.53,16.2,84.14,486.52,21.995,26.0,25.37,23.34
0.9,40.33,-0.057,-0.027000000000000003,21.531999999999996,120.8,86.38,-1080.49,-28.95,-1.52,26.5,83.79,486.45,21.998,26.18,25.29,23.41
0.91,40.33,-0.06,-0.034,21.529,135.57,85.35,-1065.68,-47.36,-14.61,25.85,83.54,486.31,22.002,25.97,25.42,23.31
0.92,40.32,-0.063,-0.043,21.541,108.06,80.97,-1047.76,-64.0,-20.66,15.37,83.64,486.11,22.008000000000003,26.06,25.32,23.26
0.93,40.33,-0.057,-0.03,21.526999999999997,45.88,77.29,-1033.05,-72.62,-20.16,-2.27,83.84,485.83,22.023000000000003,25.95,25.56,23.2
0.94,40.33,-0.063,-0.036000000000000004,21.535999999999998,-28.88,72.62,-1027.89,-71.48,-13.82,-21.37,84.14,485.97,22.017,26.02,25.17,23.25
0.95,40.32,-0.039,-0.036000000000000004,21.538,-104.09,70.18,-1025.73,-61.9,-3.65,-38.72,84.09,485.63,22.03,26.02,25.17,22.91
0.96,40.31,-0.054000000000000006,-0.052000000000000005,21.544,-161.96,68.74,-1027.2,-45.88,8.16,-49.94,83.74,485.7,22.022,25.89,25.34,23.46
0.97,40.32,-0.057999999999999996,-0.036000000000000004,21.538,-193.69,70.45,-1035.85,-26.01,17.72,-53.21,83.64,485.83,22.021,26.0,25.34,23.58
0.98,40.32,-0.066,-0.031,21.526,-190.59,73.57,-1047.79,-8.22,25.49,-47.02,83.28,485.83,22.021,26.0,25.39,23.28
0.99,40.31,-0.06,-0.033,21.534000000000002,-152.84,79.97,-1062.54,2.79,27.31,-32.14,82.93,485.9,22.01,26.06,25.54,23.34
1.0,40.31,-0.051,-0.037000000000000005,21.538,-96.21,86.11,-1075.85,3.44,22.38,-14.04,82.52,485.77,22.016,25.84,25.43,23.25
1.01,40.31,-0.057999999999999996,-0.04,21.537,-30.89,91.33,-1080.64,-5.94,12.35,4.69,82.78,485.83,22.013,25.94,25.4,23.55
1.02,40.31,-0.053,-0.039,21.537,18.4,92.92,-1076.17,-22.4,2.6,17.35,82.42,485.7,22.022,26.06,25.48,23.43
1.03,40.31,-0.057,-0.04,21.537,42.42,93.17,-1062.89,-41.66,-7.64,21.66,82.27,485.63,22.025,25.97,25.31,23.22
1.04,40.31,-0.06,-0.033,21.534000000000002,33.77,85.78,-1042.29,-60.94,-12.13,16.59,82.58,485.63,22.025,26.16,25.43,23.29
1.05,40.32,-0.047,-0.031,21.535999999999998,-2.79,83.52,-1028.82,-72.09,-10.83,3.72,82.58,485.56,22.03,26.02,25.36,23.1
1.06,40.32,-0.048,-0.03,21.533,-52.48,80.08,-1021.34,-74.46,-6.94,-12.49,82.63,485.49,22.034000000000002,26.06,25.39,23.28
1.07,40.33,-0.063,-0.036000000000000004,21.534000000000002,-107.71,78.34,-1016.64,-68.06,0.69,-29.81,82.68,485.42,22.041999999999998,26.1,25.36,23.2
1.08,40.32,-0.057,-0.036000000000000004,21.544,-152.79,78.79,-1021.16,-52.48,8.14,-42.77,82.52,485.36,22.041999999999998,26.08,25.39,23.23
1.09,40.33,-0.057999999999999996,-0.025,21.529,-183.6,79.91,-1026.87,-33.16,15.35,-49.98,82.42,485.49,22.039,26.11,25.46,23.28
1.1,40.33,-0.063,-0.034,21.541,-189.39,82.51,-1038.15,-14.36,18.62,-48.33,82.32,485.49,22.039,26.11,25.6,23.25
1.11,40.33,-0.057999999999999996,-0.04,21.541,-175.98,86.97,-1052.53,-0.78,18.21,-39.72,82.52,485.49,22.041,26.16,25.42,23.26
1.12,40.32,-0.054000000000000006,-0.036000000000000004,21.534000000000002,-146.32,91.07,-1065.01,3.97,14.22,-25.12,82.63,485.29,22.045,26.13,25.42,23.23
1.13,40.32,-0.057999999999999996,-0.039,21.539,-108.72,94.95,-1073.91,-2.1,11.83,-8.09,82.73,485.08,22.055,26.13,25.42,23.13
1.14,40.32,-0.053,-0.04,21.539,-69.96,97.96,-1073.77,-16.39,7.52,7.36,82.73,484.95,22.058000000000003,26.11,25.34,23.41
1.15,40.32,-0.057,-0.034,21.537,-34.82,99.49,-1062.95,-35.52,3.1,18.12,82.58,484.81,22.066999999999997,26.1,25.46,23.28
1.16,40.31,-0.063,-0.024,21.531,-13.89,98.29,-1045.61,-54.05,0.18,20.93,82.47,484.88,22.059,26.11,25.34,23.23
1.17,40.31,-0.057999999999999996,-0.039,21.541,-11.22,97.5,-1028.87,-68.4,-1.41,15.08,82.42,485.08,22.05,26.16,25.34,23.25
1.18,40.31,-0.054000000000000006,-0.027999999999999997,21.541999999999998,-28.51,94.57,-1020.13,-74.69,-2.95,1.85,82.52,485.08,22.05,26.18,25.29,23.17
1.19,40.31,-0.051,-0.036000000000000004,21.544,-67.61,93.47,-1017.33,-70.63,-3.34,-16.68,82.98,485.15,22.046999999999997,26.18,25.22,23.37
1.2,40.32,-0.064,-0.036000000000000004,21.535999999999998,-120.11,91.1,-1017.78,-58.88,0.26,-35.14,83.54,485.22,22.046,26.29,25.48,23.2
1.21,40.32,-0.054000000000000006,-0.033,21.534000000000002,-173.19,91.6,-1024.52,-39.74,7.98,-49.03,83.79,485.22,22.046,26.14,25.32,23.25
6.32,40.31,-0.063,-0.03,22.189,-209.85,20.67,-224.9,-28.6,2.2,-6.3,84.14,474.07,22.561999999999998,25.27,25.39,22.19
6.33,40.3,-0.057999999999999996,-0.036000000000000004,22.184,-187.24,21.05,-214.28,-44.92,-3.9,8.36,83.99,474.35,22.538,25.19,25.32,22.17
6.34,40.3,-0.057,-0.036000000000000004,22.195,-169.21,18.53,-189.12,-65.62,-5.34,16.9,83.74,474.55,22.531,25.22,25.37,22.13
6.35,40.29,-0.066,-0.037000000000000005,22.194000000000003,-163.79,14.76,-166.08,-83.48,-4.23,16.81,83.49,474.41,22.531999999999996,25.21,25.32,22.13
6.36,40.28,-0.055999999999999994,-0.033,22.18,-170.19,13.83,-152.46,-93.16,1.61,9.01,83.69,474.28,22.534000000000002,25.17,25.45,22.11
6.37,40.28,-0.061,-0.036000000000000004,22.191,-184.74,12.6,-146.64,-94.08,7.96,-4.25,83.94,474.14,22.538,25.21,25.29,22.14
6.38,40.28,-0.057999999999999996,-0.034,22.189,-199.73,11.46,-147.79,-86.43,12.64,-18.88,84.14,474.14,22.54,25.17,25.22,22.17
6.39,40.28,-0.06,-0.037000000000000005,22.195999999999998,-209.04,10.58,-152.46,-72.33,15.68,-31.0,84.35,474.21,22.537,25.25,25.31,22.31
6.4,40.28,-0.06,-0.037000000000000005,22.191999999999997,-214.51,9.65,-165.22,-54.61,16.39,-39.42,84.04,474.21,22.534000000000002,25.05,25.06,22.29
6.41,40.28,-0.06,-0.036000000000000004,22.195,-216.93,12.08,-183.18,-36.78,13.96,-42.79,83.94,474.0,22.544,25.4,25.23,22.2
6.42,40.29,-0.053,-0.027000000000000003,22.19,-220.88,11.39,-202.28,-23.36,8.37,-40.11,83.89,473.8,22.559,25.08,25.36,22.17
6.43,40.29,-0.053,-0.031,22.194000000000003,-223.79,13.57,-216.79,-18.13,2.98,-31.49,84.04,473.59,22.569000000000003,25.17,25.51,22.14
6.44,40.3,-0.066,-0.027999999999999997,22.195999999999998,-221.39,16.03,-223.82,-21.95,1.02,-17.67,84.3,473.59,22.574,25.24,25.45,22.23
6.45,40.3,-0.064,-0.036000000000000004,22.197,-212.3,15.81,-216.55,-35.06,-0.34,-2.56,84.7,473.73,22.57,25.35,25.48,22.35
6.46,40.32,-0.077,-0.031,22.194000000000003,-196.03,15.95,-201.54,-52.27,-2.53,10.34,84.6,474.14,22.564,25.37,25.28,22.08
6.47,40.33,-0.054000000000000006,-0.04,22.195,-182.46,15.78,-177.11,-71.32,-4.33,16.6,84.45,474.41,22.553,25.29,25.4,22.19
6.48,40.34,-0.057,-0.04,22.197,-178.02,14.82,-157.42,-86.47,-1.2,14.65,83.74,474.69,22.546,25.14,25.43,22.19
6.49,40.35,-0.07200000000000001,-0.037000000000000005,22.198,-185.78,13.98,-147.01,-93.64,5.04,4.96,83.79,474.55,22.557,25.3,25.46,22.17
6.5,40.36,-0.057999999999999996,-0.06,22.208000000000002,-199.23,14.04,-145.7,-91.34,10.54,-9.24,83.54,474.41,22.569000000000003,25.24,25.46,22.46
6.51,40.35,-0.055999999999999994,-0.03,22.195,-210.46,13.57,-145.98,-82.54,14.5,-23.31,83.64,474.41,22.566,25.38,25.45,22.46
6.52,40.36,-0.07200000000000001,-0.024,22.19,-219.62,12.48,-152.99,-67.18,18.71,-35.13,83.54,474.41,22.569000000000003,25.21,25.31,22.4
6.53,40.35,-0.069,-0.03,22.195,-222.0,11.01,-166.19,-49.03,17.97,-41.6,83.54,474.41,22.564,25.25,25.37,22.41
6.54,40.35,-0.054000000000000006,-0.036000000000000004,22.195,-221.66,10.09,-184.35,-33.12,11.78,-42.32,83.28,474.35,22.57,25.27,25.53,22.29
6.55,40.35,-0.057,-0.033,22.194000000000003,-222.87,8.07,-202.3,-22.82,4.25,-37.45,83.64,474.21,22.573,25.29,25.39,22.43
6.56,40.34,-0.054000000000000006,-0.031,22.199,-226.38,7.25,-218.9,-19.61,0.36,-27.16,83.33,474.0,22.578000000000003,25.19,25.4,22.32
6.57,40.34,-0.067,-0.03,22.191,-225.97,8.3,-222.17,-26.43,1.61,-13.57,83.23,474.0,22.581,25.29,25.42,22.34
6.58,40.34,-0.061,-0.04,22.199,-211.33,11.6,-212.78,-40.72,0.17,1.99,83.18,474.28,22.565,25.22,25.42,22.35
6.59,40.33,-0.057,-0.031,22.194000000000003,-189.53,13.03,-192.91,-59.12,-3.88,14.2,83.03,474.41,22.553,25.21,25.46,22.32
6.6,40.32,-0.06,-0.031,22.201,-174.95,16.16,-167.06,-76.93,-5.74,18.36,82.98,474.55,22.544,25.21,25.43,22.31
6.61,40.32,-0.06,-0.034,22.195,-180.13,17.43,-148.31,-89.64,-3.11,12.14,83.03,474.62,22.538,25.25,25.45,22.29
6.62,40.31,-0.057999999999999996,-0.027000000000000003,22.198,-200.06,17.26,-137.63,-94.11,4.06,-1.45,82.93,474.55,22.539,25.24,25.45,22.26
6.63,40.31,-0.063,-0.04,22.197,-220.4,15.75,-134.47,-89.6,14.25,-16.85,82.88,474.35,22.549,25.25,25.45,22.23
6.64,40.3,-0.066,-0.037000000000000005,22.198,-229.04,12.58,-138.12,-77.78,19.67,-28.82,83.13,474.62,22.525,25.21,25.34,22.29
6.65,40.3,-0.057999999999999996,-0.027999999999999997,22.2,-230.37,7.95,-146.64,-61.57,20.88,-37.82,83.64,474.55,22.531,25.29,25.48,22.19
6.66,40.29,-0.051,-0.033,22.2,-225.25,5.71,-163.02,-43.35,18.71,-41.21,83.89,474.76,22.514,25.25,25.53,22.19
6.67,40.29,-0.066,-0.027000000000000003,22.195999999999998,-221.43,5.85,-180.33,-28.5,13.2,-39.98,84.09,474.82,22.513,25.37,25.53,22.17
6.68,40.29,-0.066,-0.036000000000000004,22.195,-212.68,8.22,-199.11,-19.9,6.53,-31.97,84.04,474.96,22.504,25.43,25.53,22.16
6.69,40.28,-0.057999999999999996,-0.037000000000000005,22.201999999999998,-205.59,11.53,-211.03,-21.1,0.74,-19.98,83.99,474.89,22.502,25.37,25.59,22.16
6.7,40.28,-0.066,-0.033,22.2,-195.59,16.61,-212.55,-30.7,-3.38,-5.69,83.79,474.76,22.508000000000003,25.48,25.36,22.19
6.71,40.28,-0.063,-0.04,22.199,-185.64,21.22,-198.83,-46.8,-7.34,6.58,83.59,474.69,22.514,25.32,25.6,22.19
10.82,40.35,-0.064,-0.04,22.011,-347.02,48.62,-412.51,-12.48,9.79,-39.94,83.03,478.59,22.366999999999997,25.64,25.46,22.58
10.83,40.34,-0.057,-0.03,22.004,-339.35,51.03,-421.95,-12.89,6.88,-27.62,82.83,478.24,22.378,25.65,25.65,22.64
10.84,40.33,-0.063,-0.033,22.0,-322.11,54.9,-423.1,-22.14,4.74,-11.96,83.03,478.18,22.378,25.54,25.49,22.58
10.85,40.33,-0.069,-0.031,22.000999999999998,-295.11,59.28,-414.6,-37.46,-0.41,3.83,82.88,478.18,22.375999999999998,25.54,25.59,22.81
10.86,40.31,-0.040999999999999995,-0.03,21.999000000000002,-273.55,62.27,-396.11,-56.27,-7.45,13.46,82.93,478.18,22.368000000000002,25.56,25.63,22.6
10.87,40.33,-0.063,-0.027999999999999997,21.998,-274.72,61.21,-376.18,-73.43,-9.21,12.6,82.93,478.24,22.375,25.56,25.56,22.46
10.88,40.35,-0.06,-0.027999999999999997,22.0,-298.97,58.95,-364.03,-84.07,-4.35,2.38,82.93,478.11,22.389,25.41,25.46,22.58
10.89,40.35,-0.066,-0.034,22.002,-330.93,54.95,-355.48,-87.34,5.23,-11.72,82.58,478.24,22.383000000000003,25.54,25.42,22.52
10.9,40.36,-0.057999999999999996,-0.033,22.006,-353.94,53.77,-353.21,-81.85,13.21,-25.48,82.98,478.11,22.395,25.54,25.42,22.52
10.91,40.35,-0.067,-0.034,21.980999999999998,-365.67,48.68,-360.63,-67.46,17.36,-36.96,82.98,478.45,22.375999999999998,25.54,25.31,22.5
10.92,40.35,-0.055999999999999994,-0.033,22.0,-369.38,49.15,-370.26,-48.75,16.33,-44.61,82.98,478.65,22.366,25.56,25.34,22.49
