ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
0.2,25.08,427.16,-0.048,-0.034,9.572000000000001,9.866,11.92,27.71,29.81,-238.07,-9.89,48.08,-0.12,-0.13,93.26,83.09,85.68,81.96,88.7,-0.03
0.21,25.07,427.37,-0.054000000000000006,-0.03,9.57,9.86,11.95,28.33,28.14,-232.96,-24.6,50.34,-0.12,-0.12,93.26,83.12,85.68,81.93,88.67,-0.028999999999999998
0.22,25.07,427.37,-0.053,-0.031,9.573,9.859,11.93,27.09,26.68,-229.08,-36.12,47.78,-0.12,-0.12,93.23,83.47,85.68,82.26,88.68,-0.028999999999999998
0.23,25.07,427.3,-0.048,-0.036000000000000004,9.574,9.859,11.92,22.55,26.36,-227.33,-40.65,39.78,-0.1,-0.12,93.21,83.09,85.79,81.77,88.7,-0.028999999999999998
0.24,25.07,427.23,-0.054000000000000006,-0.046,9.575,9.861,11.92,16.11,26.57,-227.93,-39.48,28.86,-0.07,-0.12,93.27,83.12,85.65,82.04,88.68,-0.028999999999999998
0.25,25.07,427.16,-0.054000000000000006,-0.039,9.576,9.863,11.91,8.89,26.6,-229.19,-34.0,17.18,-0.04,-0.12,93.25,83.15,85.74,82.01,88.65,-0.028999999999999998
0.26,25.06,427.03,-0.057,-0.033,9.577,9.862,11.91,3.72,26.98,-232.75,-23.66,7.87,-0.02,-0.12,93.28,83.12,85.74,82.12,88.67,-0.028999999999999998
0.27,25.07,427.16,-0.053,-0.033,9.575,9.863,11.9,1.88,27.07,-237.22,-10.93,2.58,-0.01,-0.11,93.12,83.04,85.68,82.34,88.69,-0.028999999999999998
0.28,25.07,427.16,-0.05,-0.039,9.571,9.863,11.92,2.67,27.8,-241.34,2.71,1.36,-0.01,-0.12,93.25,82.92,85.57,82.34,88.65,-0.03
0.29,25.07,427.03,-0.057999999999999996,-0.033,9.572000000000001,9.866,11.92,6.35,28.95,-244.95,14.44,5.05,-0.03,-0.12,93.23,82.64,85.85,81.9,88.64,-0.03
0.3,25.06,426.96,-0.051,-0.027999999999999997,9.573,9.865,11.93,11.21,29.75,-247.14,21.39,12.14,-0.05,-0.12,93.14,82.78,85.85,81.96,88.67,-0.03
0.31,25.07,426.89,-0.048,-0.034,9.574,9.87,11.93,14.33,30.22,-247.67,22.3,20.54,-0.06,-0.12,93.25,82.78,85.74,81.96,88.68,-0.03
0.32,25.07,426.55,-0.057,-0.034,9.576,9.878,11.93,15.3,30.32,-244.55,15.05,29.7,-0.06,-0.12,93.22,83.09,86.18,82.09,88.64,-0.031
0.33,25.07,426.41,-0.048,-0.039,9.575,9.88,11.93,13.48,30.24,-240.99,4.0,37.26,-0.06,-0.13,93.25,82.58,85.49,81.93,88.66,-0.031
0.34,25.07,426.34,-0.05,-0.04,9.578,9.882,11.93,11.46,30.62,-235.69,-9.81,43.32,-0.05,-0.13,93.32,82.78,85.96,81.41,88.68,-0.031
0.35,25.07,426.41,-0.054000000000000006,-0.037000000000000005,9.576,9.88,11.93,8.6,31.31,-231.2,-21.89,45.76,-0.04,-0.14,93.26,82.55,86.02,82.56,88.65,-0.031
0.36,25.06,426.41,-0.05,-0.033,9.576,9.879,11.93,3.49,32.02,-226.55,-32.37,42.81,-0.02,-0.14,93.21,82.84,85.63,81.93,88.63,-0.031
0.37,25.07,426.27,-0.047,-0.034,9.577,9.883,11.94,-3.91,31.53,-224.51,-38.21,34.92,0.02,-0.14,93.26,82.58,85.65,81.93,88.67,-0.031
0.38,25.07,426.48,-0.048,-0.039,9.579,9.878,11.92,-12.39,30.93,-223.82,-39.27,24.59,0.06,-0.14,93.23,82.89,85.49,81.68,88.66,-0.03
0.39,25.07,426.68,-0.053,-0.027000000000000003,9.575,9.875,11.96,-19.7,29.69,-225.26,-35.16,14.05,0.09,-0.13,93.23,82.78,86.13,81.82,88.64,-0.03
0.4,25.06,426.75,-0.047,-0.034,9.579,9.871,11.9,-23.37,28.69,-229.2,-25.45,5.79,0.1,-0.13,93.27,82.98,85.77,81.66,88.64,-0.03
0.41,25.07,426.89,-0.045,-0.034,9.578,9.869,11.92,-21.97,28.16,-232.84,-13.5,1.57,0.09,-0.12,93.26,83.01,85.6,82.28,88.67,-0.028999999999999998
0.42,25.06,426.96,-0.051,-0.033,9.578,9.866,11.89,-15.87,28.56,-237.86,0.91,1.87,0.07,-0.12,93.27,83.04,85.85,81.98,88.64,-0.028999999999999998
0.43,25.07,427.09,-0.048,-0.037000000000000005,9.578,9.865,11.9,-8.21,28.8,-241.24,12.48,5.62,0.03,-0.12,93.26,82.81,86.02,81.98,88.63,-0.028999999999999998
0.44,25.07,426.96,-0.057,-0.033,9.576,9.867,11.85,-2.93,29.77,-243.69,20.85,11.19,0.01,-0.12,93.26,83.01,85.71,82.17,88.66,-0.03
0.45,25.07,426.55,-0.06,-0.039,9.579,9.877,11.91,-2.44,30.56,-243.79,22.17,17.32,0.01,-0.13,93.28,83.01,85.74,82.01,88.66,-0.03
0.46,25.07,426.34,-0.061,-0.033,9.576,9.882,11.88,-6.15,30.65,-242.19,17.28,24.28,0.03,-0.13,93.26,83.04,85.52,82.15,88.63,-0.031
0.47,25.07,426.27,-0.054000000000000006,-0.024,9.574,9.883,11.92,-11.95,29.92,-238.94,6.93,31.59,0.05,-0.13,93.26,83.07,85.65,82.17,88.63,-0.031
0.48,25.06,426.14,-0.051,-0.034,9.576,9.885,11.93,-16.82,28.6,-234.24,-6.98,38.09,0.07,-0.12,93.27,82.92,85.6,82.04,88.66,-0.031
0.49,25.06,426.21,-0.053,-0.025,9.577,9.882,11.91,-19.93,27.54,-229.5,-21.4,42.18,0.09,-0.12,93.25,82.98,85.63,82.07,88.64,-0.031
0.5,25.06,426.34,-0.053,-0.03,9.577,9.878,11.93,-23.79,26.54,-224.79,-34.02,41.0,0.11,-0.12,93.26,82.98,85.71,81.98,88.62,-0.03
0.51,25.06,426.34,-0.053,-0.037000000000000005,9.575,9.877,11.91,-28.34,26.37,-221.75,-41.13,35.29,0.13,-0.12,93.26,82.98,85.74,81.93,88.65,-0.031
0.52,25.05,426.48,-0.051,-0.03,9.575,9.873,11.93,-33.38,26.52,-220.47,-42.58,26.22,0.15,-0.12,93.26,82.92,85.71,82.37,88.66,-0.03
0.53,25.05,426.55,-0.05,-0.039,9.577,9.869,11.93,-35.92,27.37,-222.42,-37.11,17.05,0.16,-0.12,93.23,83.07,85.71,82.04,88.64,-0.03
0.54,25.04,426.62,-0.048,-0.04,9.574,9.865,11.94,-35.12,27.61,-226.56,-26.81,9.29,0.16,-0.12,93.27,82.92,85.63,82.09,88.62,-0.028999999999999998
0.55,25.04,426.68,-0.051,-0.036000000000000004,9.576,9.862,11.94,-31.17,28.01,-232.04,-12.61,4.4,0.13,-0.12,93.25,82.98,85.77,82.07,88.64,-0.028999999999999998
0.56,25.04,426.82,-0.047,-0.03,9.575,9.857999999999999,11.94,-25.9,28.56,-237.39,2.1,2.56,0.11,-0.12,93.28,82.95,85.6,82.2,88.64,-0.028999999999999998
0.57,25.03,426.62,-0.047,-0.037000000000000005,9.577,9.862,11.95,-20.55,28.18,-241.82,13.73,3.95,0.08,-0.12,93.22,83.07,85.68,82.37,88.61,-0.028999999999999998
0.58,25.03,426.68,-0.054000000000000006,-0.034,9.576,9.86,11.94,-15.06,27.58,-243.9,19.77,9.21,0.06,-0.11,93.32,83.01,85.77,82.09,88.63,-0.028999999999999998
0.59,25.03,426.48,-0.05,-0.04,9.574,9.862,11.94,-10.66,27.43,-245.09,21.56,17.3,0.04,-0.11,93.22,82.75,85.77,82.12,88.66,-0.028999999999999998
0.6,25.04,426.48,-0.048,-0.031,9.576,9.866,11.95,-7.12,27.99,-243.3,16.92,26.94,0.03,-0.12,93.18,82.98,86.02,82.09,88.62,-0.028999999999999998
0.61,25.04,426.48,-0.057,-0.036000000000000004,9.575,9.866,11.95,-4.91,28.54,-240.43,7.26,36.36,0.02,-0.12,93.23,82.95,85.68,82.12,88.61,-0.028999999999999998
0.62,25.04,426.41,-0.055999999999999994,-0.027000000000000003,9.575,9.87,11.96,-2.59,28.42,-235.68,-6.01,43.98,0.01,-0.12,93.3,82.89,85.85,82.26,88.65,-0.03
0.63,25.04,426.55,-0.05,-0.033,9.574,9.868,11.95,-1.04,28.35,-231.21,-19.41,47.76,0.0,-0.12,93.35,82.75,85.79,82.45,88.64,-0.03
0.64,25.04,426.68,-0.05,-0.039,9.575,9.863,11.97,0.06,27.67,-226.39,-32.22,47.12,0.0,-0.12,93.22,82.95,85.71,82.42,88.61,-0.028999999999999998
0.65,25.05,426.82,-0.051,-0.025,9.573,9.863,11.95,-1.65,26.82,-223.23,-39.99,40.77,0.01,-0.12,93.26,82.95,85.85,82.01,88.63,-0.028999999999999998
0.66,25.04,426.96,-0.048,-0.04,9.576,9.857999999999999,11.95,-4.88,26.08,-223.03,-41.55,31.0,0.02,-0.12,93.25,82.84,85.65,82.37,88.65,-0.028999999999999998
0.67,25.05,427.03,-0.039,-0.027000000000000003,9.573,9.859,11.97,-8.02,25.78,-224.57,-37.47,20.42,0.04,-0.11,93.23,83.12,85.63,82.17,88.62,-0.028999999999999998
0.68,25.06,427.16,-0.063,-0.02,9.573,9.857999999999999,12.0,-10.04,25.52,-228.41,-27.81,10.7,0.04,-0.11,93.2,82.75,85.38,82.42,88.6,-0.028999999999999998
0.69,25.05,427.09,-0.05,-0.04,9.577,9.857000000000001,11.98,-10.13,26.45,-233.86,-13.85,3.96,0.04,-0.11,93.25,82.95,86.07,82.56,88.64,-0.027999999999999997
0.7,25.06,427.16,-0.048,-0.046,9.575,9.859,11.95,-7.82,26.72,-238.15,-0.3,1.38,0.03,-0.11,93.23,82.95,85.74,82.12,88.64,-0.028999999999999998
0.71,25.06,427.16,-0.057,-0.044000000000000004,9.576,9.86,11.95,-3.77,27.25,-242.71,11.99,3.41,0.02,-0.11,93.27,82.81,85.6,82.58,88.6,-0.028999999999999998
0.72,25.06,427.16,-0.048,-0.055,9.575,9.861,11.97,1.6,26.85,-245.26,19.36,9.61,-0.01,-0.11,93.25,82.98,85.79,82.42,88.61,-0.028999999999999998
0.73,25.08,427.16,-0.057,-0.03,9.572000000000001,9.867,11.97,7.93,27.09,-245.42,20.76,19.18,-0.03,-0.11,93.25,82.89,85.79,82.42,88.64,-0.03
0.74,25.07,427.16,-0.045,-0.033,9.575,9.865,11.97,13.53,27.69,-244.97,17.74,29.61,-0.06,-0.11,93.26,82.89,85.79,82.37,88.62,-0.028999999999999998
0.75,25.08,427.16,-0.048,-0.034,9.573,9.868,11.95,17.62,28.55,-242.04,8.47,38.95,-0.07,-0.12,93.25,82.98,85.82,82.37,88.6,-0.03
0.76,25.09,426.96,-0.061,-0.037000000000000005,9.576,9.875,11.98,19.88,28.93,-237.03,-4.98,46.14,-0.08,-0.12,93.23,83.01,85.82,82.2,88.64,-0.03
0.77,25.09,427.09,-0.040999999999999995,-0.036000000000000004,9.574,9.873,11.98,18.47,28.52,-232.59,-18.7,48.05,-0.08,-0.12,93.25,83.04,86.02,82.07,88.63,-0.03
0.78,25.1,426.89,-0.054000000000000006,-0.037000000000000005,9.574,9.883,11.96,12.37,27.98,-227.64,-31.71,44.3,-0.05,-0.12,93.23,83.04,85.93,82.23,88.6,-0.031
0.79,25.1,427.03,-0.051,-0.04,9.573,9.881,11.98,2.61,26.55,-224.34,-39.95,35.94,-0.01,-0.12,93.28,82.98,85.91,82.17,88.6,-0.031
0.8,25.11,427.16,-0.053,-0.04,9.573,9.879,11.97,-8.0,25.92,-223.56,-42.24,25.55,0.04,-0.12,93.26,83.01,85.99,82.31,88.63,-0.031
0.81,25.11,427.3,-0.055999999999999994,-0.03,9.571,9.878,11.98,-16.21,25.31,-224.96,-38.55,15.36,0.07,-0.11,93.25,82.87,86.07,82.17,88.62,-0.031
0.82,25.11,427.57,-0.047,-0.036000000000000004,9.574,9.87,11.97,-18.72,25.24,-228.57,-29.34,8.21,0.08,-0.11,93.25,83.09,86.02,82.04,88.6,-0.03
0.83,25.11,427.92,-0.053,-0.034,9.573,9.861,11.95,-15.73,26.11,-233.69,-15.75,4.4,0.07,-0.11,93.22,83.12,85.99,82.23,88.63,-0.028999999999999998
0.84,25.1,427.78,-0.057999999999999996,-0.03,9.571,9.863,11.98,-8.39,27.28,-238.5,-1.68,4.14,0.04,-0.11,93.18,83.18,85.85,82.17,88.64,-0.03
0.85,25.11,427.92,-0.054000000000000006,-0.034,9.574,9.861,11.97,0.89,28.62,-242.79,11.4,7.37,0.0,-0.12,93.32,83.21,85.82,82.12,88.61,-0.028999999999999998
0.86,25.1,427.71,-0.051,-0.025,9.57,9.862,11.98,9.36,30.21,-245.24,20.05,13.25,-0.04,-0.12,93.2,83.04,86.04,82.2,88.6,-0.03
0.87,25.1,427.5,-0.057,-0.036000000000000004,9.575,9.866,11.96,16.63,31.64,-246.97,23.64,21.74,-0.07,-0.13,93.26,83.12,85.79,81.96,88.63,-0.03
0.88,25.09,427.44,-0.053,-0.033,9.573,9.865,11.98,21.95,32.06,-245.58,19.66,30.99,-0.09,-0.13,93.26,83.32,85.74,82.23,88.64,-0.03
0.89,25.09,427.37,-0.054000000000000006,-0.037000000000000005,9.574,9.867,11.97,26.62,31.68,-243.15,10.15,40.37,-0.11,-0.13,93.31,83.29,85.49,82.17,88.59,-0.03
0.9,25.08,427.3,-0.045,-0.027999999999999997,9.572000000000001,9.866,11.96,30.78,30.47,-238.56,-3.54,48.02,-0.13,-0.13,93.23,82.81,85.96,82.2,88.61,-0.03
0.91,25.08,427.23,-0.053,-0.03,9.572000000000001,9.868,11.96,33.35,29.13,-234.31,-17.71,51.67,-0.14,-0.12,93.3,83.07,85.88,82.07,88.64,-0.03
0.92,25.08,427.3,-0.055999999999999994,-0.04,9.575,9.863999999999999,11.96,32.25,27.99,-229.46,-30.61,49.53,-0.14,-0.12,93.26,83.15,85.85,81.77,88.6,-0.028999999999999998
0.93,25.08,427.09,-0.047,-0.037000000000000005,9.572000000000001,9.868,11.96,26.69,27.32,-225.87,-38.86,41.66,-0.12,-0.12,93.31,82.84,85.85,82.09,88.6,-0.03
0.94,25.07,427.09,-0.038,-0.039,9.573,9.865,11.97,18.72,27.02,-224.33,-41.82,30.92,-0.08,-0.12,93.25,83.21,86.04,81.9,88.63,-0.03
0.95,25.06,426.96,-0.037000000000000005,-0.033,9.574,9.866,11.95,10.56,27.51,-225.71,-37.44,19.69,-0.05,-0.12,93.28,83.21,85.79,82.78,88.62,-0.03
0.96,25.06,426.96,-0.05,-0.037000000000000005,9.573,9.863,11.96,4.28,27.59,-228.7,-28.76,9.88,-0.02,-0.12,93.28,83.18,85.71,81.98,88.6,-0.028999999999999998
0.97,25.05,426.82,-0.05,-0.037000000000000005,9.571,9.863999999999999,12.02,1.12,27.37,-233.21,-16.31,3.35,0.0,-0.12,93.25,82.95,86.13,81.9,88.61,-0.03
0.98,25.04,426.82,-0.051,-0.033,9.573,9.861,11.92,1.14,27.61,-238.3,-2.21,0.92,0.0,-0.12,93.27,82.98,85.88,81.87,88.63,-0.028999999999999998
0.99,25.04,426.82,-0.047,-0.039,9.574,9.861,11.95,3.28,27.38,-242.75,10.21,2.63,-0.01,-0.11,93.25,83.18,86.07,81.96,88.61,-0.028999999999999998
1.0,25.03,426.68,-0.045,-0.027999999999999997,9.573,9.86,11.94,7.02,27.09,-245.58,18.78,8.2,-0.03,-0.11,93.23,82.98,85.71,82.45,88.59,-0.028999999999999998
1.01,25.03,426.62,-0.048,-0.039,9.575,9.859,11.92,11.78,27.28,-247.28,22.71,17.25,-0.05,-0.11,93.33,83.04,85.71,81.9,88.62,-0.028999999999999998
1.02,25.03,426.68,-0.061,-0.031,9.574,9.86,11.93,16.03,28.16,-246.32,19.54,27.69,-0.07,-0.11,93.26,83.09,85.52,82.07,88.64,-0.028999999999999998
1.03,25.04,426.62,-0.05,-0.031,9.573,9.863,11.9,19.84,28.4,-242.74,10.32,37.85,-0.08,-0.12,93.26,83.07,85.74,82.07,88.6,-0.028999999999999998
1.04,25.02,426.41,-0.040999999999999995,-0.033,9.574,9.862,11.9,22.28,28.31,-238.61,-2.3,45.69,-0.09,-0.12,93.25,83.09,85.68,82.09,88.6,-0.028999999999999998
1.05,25.03,426.55,-0.053,-0.03,9.572000000000001,9.862,11.92,22.38,27.58,-233.15,-17.51,49.17,-0.1,-0.12,93.26,83.01,85.6,81.79,88.63,-0.028999999999999998
1.06,25.03,426.34,-0.051,-0.033,9.574,9.867,11.92,18.31,27.2,-228.05,-30.67,46.61,-0.08,-0.12,93.26,82.84,85.88,82.07,88.62,-0.03
1.07,25.04,426.34,-0.054000000000000006,-0.027000000000000003,9.572000000000001,9.869,11.91,10.48,26.36,-224.41,-39.61,39.1,-0.05,-0.12,93.26,83.07,85.88,82.12,88.6,-0.03
1.08,25.04,426.48,-0.054000000000000006,-0.025,9.57,9.867,11.95,0.45,26.51,-222.87,-42.38,28.43,0.0,-0.12,93.23,82.98,85.71,82.17,88.63,-0.03
1.09,25.04,426.48,-0.057,-0.031,9.577,9.868,11.93,-9.32,26.25,-224.01,-38.91,17.09,0.04,-0.12,93.26,82.89,85.71,82.17,88.63,-0.03
1.1,25.05,426.68,-0.066,-0.036000000000000004,9.572000000000001,9.868,11.92,-15.93,26.33,-227.33,-30.01,7.67,0.07,-0.12,93.25,82.95,85.6,82.5,88.6,-0.03
1.11,25.06,426.89,-0.051,-0.031,9.575,9.863999999999999,11.93,-17.57,26.25,-232.21,-17.49,2.07,0.08,-0.11,93.26,82.87,85.77,82.26,88.6,-0.028999999999999998
1.12,25.06,427.09,-0.05,-0.03,9.573,9.861,11.95,-15.04,26.96,-236.87,-3.76,0.55,0.06,-0.11,93.18,83.15,85.57,82.17,88.63,-0.028999999999999998
1.13,25.06,427.3,-0.053,-0.034,9.574,9.857000000000001,11.93,-8.79,27.36,-241.01,8.75,3.26,0.04,-0.11,93.22,82.98,85.63,82.26,88.62,-0.028999999999999998
1.14,25.07,427.37,-0.057999999999999996,-0.04,9.571,9.857999999999999,11.95,-1.59,28.68,-244.22,18.17,9.47,0.01,-0.12,93.23,82.92,85.57,82.07,88.59,-0.028999999999999998
1.15,25.06,427.3,-0.053,-0.033,9.575,9.857000000000001,11.94,5.17,29.92,-246.63,23.51,18.04,-0.02,-0.12,93.14,82.81,85.93,82.26,88.61,-0.028999999999999998
1.16,25.07,427.16,-0.054000000000000006,-0.03,9.573,9.863,11.94,9.07,31.13,-245.16,20.28,27.2,-0.04,-0.13,93.4,82.89,85.91,82.17,88.64,-0.028999999999999998
6.27,25.05,412.26,-0.057999999999999996,-0.031,9.948,10.211,12.14,-31.49,1.12,-39.09,-30.9,45.29,0.81,-0.03,93.27,82.09,86.57,81.55,88.34,-0.026000000000000002
6.28,25.06,412.39,-0.061,-0.031,9.949,10.211,12.15,-29.77,0.57,-33.5,-44.55,46.58,0.89,-0.02,93.26,82.26,86.63,81.44,88.37,-0.026000000000000002
6.29,25.06,412.67,-0.055999999999999994,-0.03,9.948,10.207,12.12,-30.64,0.98,-28.78,-54.76,42.57,1.06,-0.03,93.26,82.12,86.6,81.52,88.35,-0.025
6.3,25.07,412.8,-0.061,-0.037000000000000005,9.949,10.207,12.1,-34.27,0.54,-26.66,-60.22,33.9,1.29,-0.02,93.26,82.12,86.71,81.46,88.33,-0.025
6.31,25.08,412.94,-0.06,-0.031,9.948,10.206,12.08,-39.46,0.21,-27.51,-59.62,22.74,1.43,-0.01,93.26,82.12,86.52,81.74,88.36,-0.025
6.32,25.07,413.01,-0.048,-0.031,9.948,10.202,12.07,-45.07,-0.22,-29.45,-54.83,11.17,1.53,0.01,93.26,82.29,86.71,81.41,88.37,-0.025
6.33,25.07,412.67,-0.06,-0.034,9.948,10.211,12.06,-50.07,-0.12,-34.13,-44.49,1.35,1.47,0.0,93.23,81.89,86.71,81.44,88.32,-0.026000000000000002
6.34,25.07,413.08,-0.055999999999999994,-0.027000000000000003,9.945,10.199,12.05,-53.3,0.07,-39.04,-31.96,-5.29,1.37,0.0,93.25,82.09,86.74,81.38,88.33,-0.025
6.35,25.07,412.94,-0.057,-0.04,9.951,10.202,12.03,-54.79,0.39,-43.64,-18.99,-7.83,1.26,-0.01,93.26,82.06,86.71,81.44,88.36,-0.025
6.36,25.06,412.94,-0.045,-0.036000000000000004,9.948,10.199,12.02,-53.51,0.59,-47.28,-7.84,-5.35,1.13,-0.01,93.14,82.04,86.93,81.22,88.34,-0.025
6.37,25.05,412.94,-0.053,-0.034,9.95,10.195,12.01,-50.91,0.93,-50.82,0.47,1.28,1.0,-0.02,93.27,81.81,86.6,81.38,88.32,-0.024
6.38,25.05,412.8,-0.051,-0.033,9.95,10.2,12.0,-47.2,1.53,-51.39,2.04,11.09,0.92,-0.03,93.21,81.98,86.63,81.16,88.34,-0.025
6.39,25.04,412.67,-0.057999999999999996,-0.034,9.947000000000001,10.2,11.99,-42.75,1.35,-50.38,-1.38,22.38,0.85,-0.03,93.32,81.66,86.71,81.19,88.35,-0.025
6.4,25.04,412.6,-0.055999999999999994,-0.037000000000000005,9.948,10.199,11.98,-38.19,1.45,-46.48,-10.9,33.22,0.82,-0.03,93.28,82.06,86.63,81.11,88.32,-0.025
6.41,25.03,412.67,-0.057999999999999996,-0.027000000000000003,9.947000000000001,10.195,11.98,-33.68,1.3,-42.23,-23.09,41.84,0.8,-0.03,93.25,81.72,86.82,81.11,88.32,-0.024
6.42,25.03,412.73,-0.054000000000000006,-0.022000000000000002,9.946,10.192,11.98,-30.8,1.03,-36.84,-36.75,46.03,0.84,-0.03,93.35,82.09,86.74,81.22,88.35,-0.024
6.43,25.03,413.01,-0.053,-0.027999999999999997,9.947000000000001,10.184,12.03,-29.85,0.84,-31.55,-48.97,45.28,0.95,-0.03,93.23,81.84,86.18,81.44,88.34,-0.023
6.44,25.03,413.01,-0.053,-0.043,9.95,10.184,12.15,-32.11,0.89,-28.2,-57.04,39.1,1.14,-0.03,93.26,82.06,86.21,81.3,88.3,-0.023
6.45,25.02,413.08,-0.055999999999999994,-0.033,9.948,10.181000000000001,12.25,-36.52,0.51,-27.04,-60.1,29.02,1.35,-0.02,93.3,82.35,86.52,81.27,88.33,-0.023
6.46,25.03,413.01,-0.06,-0.033,9.948,10.184,12.31,-41.27,0.24,-28.36,-57.4,18.02,1.46,-0.01,93.21,81.84,86.24,80.86,88.35,-0.023
6.47,25.02,413.14,-0.048,-0.037000000000000005,9.949,10.18,12.32,-46.71,0.48,-31.25,-49.85,6.58,1.49,-0.02,93.26,82.09,86.32,81.03,88.33,-0.023
6.48,25.03,413.21,-0.045,-0.03,9.948,10.179,12.28,-51.03,0.67,-35.88,-38.52,-2.35,1.42,-0.02,93.25,82.09,86.77,80.89,88.32,-0.023
6.49,25.03,413.42,-0.063,-0.033,9.948,10.176,12.25,-53.29,0.46,-41.15,-25.35,-7.24,1.29,-0.01,93.27,82.24,86.77,81.3,88.35,-0.022000000000000002
6.5,25.03,413.35,-0.053,-0.04,9.949,10.177999999999999,12.2,-53.01,1.06,-45.29,-12.74,-7.24,1.17,-0.02,93.25,82.15,86.38,81.11,88.34,-0.023
6.51,25.03,413.28,-0.055999999999999994,-0.044000000000000004,9.951,10.18,12.23,-50.59,1.29,-49.04,-2.89,-2.39,1.03,-0.03,93.26,82.32,86.8,80.89,88.31,-0.023
6.52,25.04,412.94,-0.08,-0.04,9.951,10.193,12.25,-47.16,1.12,-51.21,2.01,5.74,0.92,-0.02,93.25,82.06,86.82,81.44,88.32,-0.024
