ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
171.92,25.01,421.35,3.5860000000000003,-0.039,9.839,9.955,12.12,57.04,-509.96,-254.24,-10.13,6.67,-0.22,2.01,91.61,101.38,106.28,116.8,84.7,-0.012
171.93,25.0,421.62,3.656,-0.027999999999999997,9.838,9.946,12.09,57.95,-513.17,-260.01,2.89,3.5,-0.22,1.97,91.61,101.29,105.94,117.21,84.7,-0.011000000000000001
171.94,25.01,421.76,3.739,-0.037000000000000005,9.837,9.945,12.03,58.2,-515.74,-265.4,14.61,4.58,-0.22,1.94,91.59,101.49,106.14,116.5,84.67,-0.011000000000000001
171.95,25.0,421.56,3.8280000000000003,-0.033,9.839,9.945,12.08,58.65,-518.68,-267.94,21.5,10.78,-0.22,1.94,91.61,101.29,106.14,116.91,84.69,-0.011000000000000001
171.96,25.0,421.21,3.8989999999999996,-0.02,9.836,9.953,12.06,57.96,-522.29,-267.06,22.03,20.34,-0.22,1.96,91.57,101.52,106.11,116.77,84.72,-0.012
171.97,25.0,420.74,3.991,-0.036000000000000004,9.84,9.964,12.09,55.79,-526.36,-263.41,15.75,31.85,-0.21,2.0,91.64,101.63,106.22,116.61,84.7,-0.012
171.98,24.99,420.32,4.052,-0.037000000000000005,9.84,9.969,12.08,53.9,-528.78,-257.1,3.88,43.21,-0.21,2.06,91.62,101.72,106.19,117.13,84.68,-0.013000000000000001
171.99,24.99,420.32,4.1339999999999995,-0.04,9.841000000000001,9.967,12.09,52.62,-528.86,-249.97,-10.55,51.1,-0.21,2.12,91.64,101.86,106.11,116.77,84.71,-0.013000000000000001
172.0,24.99,420.12,4.232,-0.04,9.842,9.971,12.12,52.33,-525.98,-243.5,-24.37,53.57,-0.21,2.16,91.65,101.63,106.36,116.69,84.72,-0.013000000000000001
172.01,24.98,419.91,4.303999999999999,-0.039,9.841000000000001,9.971,12.1,51.62,-521.51,-237.75,-34.53,50.05,-0.22,2.19,91.61,101.83,106.33,116.58,84.7,-0.013000000000000001
172.02,24.97,419.98,4.385,-0.044000000000000004,9.84,9.965,12.06,49.97,-518.23,-234.03,-39.4,41.69,-0.21,2.21,91.62,101.81,106.25,116.31,84.7,-0.013000000000000001
172.03,24.98,420.12,4.466,-0.04,9.842,9.962,12.07,47.7,-516.97,-232.73,-40.09,30.72,-0.2,2.22,91.61,101.86,105.97,116.09,84.73,-0.012
172.04,24.98,420.05,4.543,-0.031,9.841000000000001,9.963,12.07,46.74,-516.16,-235.2,-34.2,20.62,-0.2,2.19,91.61,101.66,106.19,115.93,84.72,-0.012
172.05,24.97,419.91,4.627,-0.027999999999999997,9.828,9.963,12.06,45.45,-517.97,-240.89,-23.72,11.7,-0.19,2.15,91.62,101.89,106.25,115.73,84.7,-0.013999999999999999
172.06,24.98,419.85,4.725,-0.033,9.837,9.965,12.06,42.33,-522.09,-248.34,-11.03,4.58,-0.17,2.1,91.64,102.01,106.3,115.41,84.71,-0.013000000000000001
172.07,24.97,419.85,4.801,-0.034,9.837,9.962,12.07,37.67,-528.41,-256.77,2.47,-0.42,-0.15,2.06,91.61,102.09,106.3,115.27,84.73,-0.013000000000000001
172.08,24.97,419.64,4.875,-0.033,9.837,9.965,12.06,35.53,-535.37,-263.65,13.3,-0.23,-0.13,2.03,91.61,102.41,106.39,115.22,84.71,-0.013000000000000001
172.09,24.97,419.64,4.961,-0.033,9.837,9.964,12.05,36.24,-542.21,-267.02,18.76,4.44,-0.14,2.03,91.62,102.38,106.36,115.02,84.7,-0.013000000000000001
172.1,24.97,419.44,5.048,-0.027999999999999997,9.836,9.967,12.06,38.66,-546.27,-267.58,19.86,12.52,-0.14,2.04,91.54,102.55,106.39,115.38,84.73,-0.013000000000000001
172.11,24.97,419.44,5.124,-0.034,9.836,9.965,12.09,41.14,-546.29,-265.44,17.17,21.6,-0.15,2.06,91.57,102.69,106.5,115.49,84.73,-0.013000000000000001
172.12,24.97,419.44,5.212999999999999,-0.033,9.837,9.962,12.12,44.29,-542.61,-259.55,8.24,31.06,-0.17,2.09,91.6,102.61,106.64,115.6,84.7,-0.013000000000000001
172.13,24.97,419.44,5.296,-0.034,9.838,9.961,12.12,50.99,-536.91,-252.06,-4.14,41.04,-0.2,2.13,91.65,103.09,106.69,115.79,84.72,-0.012
172.14,24.97,419.57,5.375,-0.036000000000000004,9.836,9.956,12.12,58.42,-532.0,-245.11,-17.42,48.22,-0.24,2.17,91.6,102.86,106.69,115.43,84.73,-0.012
172.15,24.96,419.57,5.468999999999999,-0.034,9.835,9.953,12.08,62.21,-528.34,-240.53,-29.08,48.68,-0.26,2.2,91.55,103.15,106.67,115.43,84.71,-0.012
172.16,24.96,419.44,5.556,-0.033,9.837,9.953,12.05,61.97,-525.42,-237.28,-37.87,43.01,-0.26,2.21,91.65,102.89,106.75,115.16,84.7,-0.012
172.17,24.95,419.37,5.647,-0.011000000000000001,9.831,9.952,12.03,58.83,-522.99,-237.37,-40.48,32.46,-0.25,2.2,91.57,103.12,107.44,114.89,84.74,-0.012
172.18,24.95,419.44,5.735,-0.068,9.838,9.946,12.01,55.4,-521.26,-239.25,-37.42,20.05,-0.23,2.18,91.69,102.92,107.0,115.27,84.74,-0.011000000000000001
172.19,24.95,419.64,5.817,-0.036000000000000004,9.835,9.942,11.99,51.97,-520.34,-244.5,-28.55,7.48,-0.21,2.13,91.62,103.01,107.28,114.75,84.7,-0.011000000000000001
172.2,24.95,419.57,5.912000000000001,-0.034,9.833,9.939,11.99,48.25,-520.73,-251.65,-15.15,-3.49,-0.19,2.07,91.64,103.32,107.47,114.91,84.72,-0.011000000000000001
172.21,24.95,419.5,5.98,-0.034,9.832,9.942,12.0,44.33,-522.51,-257.73,-2.16,-10.89,-0.17,2.03,91.65,103.38,107.5,114.51,84.73,-0.011000000000000001
172.22,24.94,419.5,6.075,-0.031,9.831,9.937000000000001,12.04,41.49,-526.04,-263.31,8.8,-12.75,-0.16,2.0,91.62,103.78,107.89,114.34,84.73,-0.011000000000000001
172.23,24.95,419.44,6.153,-0.027999999999999997,9.829,9.939,12.01,41.34,-529.6,-266.93,16.63,-8.47,-0.15,1.98,91.61,103.61,107.42,114.34,84.71,-0.011000000000000001
172.24,24.95,419.37,6.24,-0.027000000000000003,9.83,9.939,11.98,41.68,-530.52,-267.96,20.39,-0.64,-0.16,1.98,91.62,104.1,107.61,114.61,84.73,-0.011000000000000001
172.25,24.95,419.03,6.332999999999999,-0.033,9.833,9.945,12.01,41.17,-528.97,-266.69,19.44,8.65,-0.15,1.98,91.62,104.21,107.95,114.61,84.74,-0.011000000000000001
172.26,24.96,418.68,6.406000000000001,-0.037000000000000005,9.835,9.956,12.01,40.0,-524.35,-262.7,12.29,18.23,-0.15,2.0,91.61,104.35,108.08,114.83,84.72,-0.012
172.27,24.96,418.48,6.477,-0.036000000000000004,9.833,9.961,12.01,39.14,-518.51,-255.91,-0.42,27.58,-0.15,2.03,91.61,104.58,108.25,115.02,84.73,-0.013000000000000001
172.28,24.97,418.27,6.564,-0.037000000000000005,9.831,9.969,12.01,39.03,-515.18,-249.58,-14.82,35.31,-0.16,2.06,91.62,104.78,108.31,114.97,84.75,-0.013999999999999999
172.29,24.99,418.2,6.656000000000001,-0.033,9.832,9.975,12.04,38.28,-514.81,-244.23,-28.17,38.41,-0.16,2.11,91.62,104.84,108.25,114.89,84.73,-0.013999999999999999
172.3,24.99,418.14,6.736000000000001,-0.031,9.83,9.976,12.03,35.32,-515.96,-240.93,-37.81,34.89,-0.15,2.14,91.65,104.95,108.42,114.86,84.71,-0.015
172.31,25.01,418.07,6.812,-0.039,9.833,9.984,12.03,28.93,-516.11,-239.15,-42.47,24.87,-0.12,2.16,91.62,105.01,108.5,114.64,84.74,-0.015
172.32,25.02,418.07,6.898,-0.025,9.831,9.985,12.03,21.33,-515.64,-239.82,-40.92,12.19,-0.09,2.15,91.62,105.13,108.53,114.31,84.75,-0.015
172.33,25.02,418.07,6.989,-0.037000000000000005,9.831,9.984,12.01,14.74,-514.78,-241.79,-34.34,0.34,-0.06,2.13,91.67,105.24,108.53,114.42,84.71,-0.015
172.34,25.02,418.07,7.069,-0.04,9.835,9.982999999999999,12.03,11.7,-512.66,-246.3,-22.63,-6.94,-0.05,2.08,91.62,105.38,108.89,114.26,84.73,-0.015
172.35,25.01,417.93,7.156000000000001,-0.034,9.826,9.981,12.02,11.43,-511.5,-252.33,-8.32,-9.39,-0.05,2.03,91.64,105.53,108.75,114.23,84.76,-0.016
172.36,25.02,417.93,7.24,-0.033,9.832,9.98,12.03,13.96,-512.21,-258.79,4.76,-6.82,-0.05,1.98,91.62,105.61,108.86,114.31,84.73,-0.015
172.37,25.01,418.0,7.332000000000001,-0.031,9.828,9.974,12.02,16.44,-514.19,-264.39,15.55,-2.37,-0.06,1.94,91.62,105.75,108.86,114.26,84.71,-0.015
172.38,25.01,417.66,7.414,-0.027000000000000003,9.83,9.982000000000001,12.03,18.38,-516.68,-267.51,21.12,3.06,-0.07,1.93,91.54,105.67,108.95,114.45,84.73,-0.015
172.39,25.01,417.73,7.502000000000001,-0.036000000000000004,9.829,9.977,12.02,20.28,-518.23,-267.3,20.68,9.92,-0.08,1.94,91.52,106.18,109.11,114.72,84.76,-0.015
172.4,25.01,417.59,7.582000000000001,-0.03,9.832,9.98,12.01,22.87,-517.66,-264.73,14.78,18.03,-0.09,1.96,91.52,106.21,109.2,114.89,84.73,-0.015
172.41,25.0,417.32,7.683,-0.03,9.829,9.979,12.01,26.6,-515.4,-258.48,3.63,26.9,-0.1,1.99,91.56,106.36,109.31,115.13,84.72,-0.015
172.42,25.01,417.25,7.771,-0.04,9.83,9.98,12.02,27.96,-511.55,-251.0,-9.25,32.34,-0.11,2.04,91.62,106.3,109.36,115.41,84.75,-0.015
172.43,25.0,417.11,7.85,-0.036000000000000004,9.833,9.98,12.02,27.69,-510.39,-244.28,-22.85,34.01,-0.11,2.09,91.61,106.44,109.56,115.16,84.76,-0.015
172.44,25.01,416.91,7.942,-0.033,9.831,9.985,12.02,26.3,-509.83,-239.41,-33.09,31.85,-0.11,2.13,91.67,106.47,109.25,115.08,84.72,-0.015
172.45,25.0,416.63,8.03,-0.034,9.832,9.986,12.03,24.02,-509.07,-237.46,-38.8,26.29,-0.1,2.14,91.62,106.84,109.75,114.83,84.73,-0.016
172.46,25.01,416.5,8.117,-0.027999999999999997,9.829,9.991,12.03,20.03,-509.87,-237.92,-39.8,17.62,-0.08,2.14,91.57,106.76,109.56,115.02,84.77,-0.016
172.47,25.01,416.15,8.208,-0.053,9.834,9.999,12.03,13.74,-513.82,-241.61,-35.63,6.76,-0.06,2.13,91.57,106.98,109.87,114.7,84.74,-0.017
172.48,25.03,416.22,8.287,-0.033,9.831,10.002,12.06,5.71,-521.45,-248.25,-26.25,-4.46,-0.02,2.1,91.6,107.41,109.7,114.26,84.72,-0.017
172.49,25.04,416.09,8.384,-0.027000000000000003,9.827,10.007,12.03,-2.62,-529.02,-256.23,-12.51,-14.1,0.01,2.06,91.64,107.16,109.84,113.55,84.76,-0.018000000000000002
172.5,25.06,416.15,8.467,-0.031,9.829,10.011000000000001,12.03,-8.08,-535.32,-263.34,0.82,-19.05,0.03,2.03,91.62,107.41,110.2,114.45,84.76,-0.018000000000000002
172.51,25.07,416.22,8.55,-0.039,9.831,10.009,12.03,-9.36,-538.05,-269.03,11.95,-18.1,0.03,2.0,91.64,107.44,110.0,114.2,84.72,-0.018000000000000002
172.52,25.08,416.09,8.631,-0.033,9.83,10.016,12.07,-6.27,-536.78,-272.33,20.44,-11.55,0.02,1.97,91.62,107.64,110.31,114.48,84.74,-0.019
172.53,25.08,416.09,8.712,-0.027000000000000003,9.829,10.013,11.98,-0.25,-533.2,-271.93,23.08,-1.18,0.0,1.96,91.65,107.81,110.42,114.26,84.76,-0.018000000000000002
172.54,25.08,416.02,8.793,-0.024,9.829,10.012,12.01,6.34,-528.09,-267.8,18.77,10.21,-0.02,1.97,91.67,108.3,110.67,114.59,84.74,-0.018000000000000002
172.55,25.07,416.02,8.872,-0.033,9.829,10.007,12.0,11.62,-521.11,-261.07,9.97,20.11,-0.04,2.0,91.62,108.24,110.67,115.02,84.73,-0.018000000000000002
172.56,25.07,415.88,8.961,-0.034,9.832,10.008,12.02,15.69,-514.49,-253.48,-3.23,27.16,-0.06,2.03,91.64,108.36,110.78,114.91,84.75,-0.018000000000000002
172.57,25.06,415.81,9.041,-0.039,9.831,10.004,12.02,19.25,-511.13,-245.72,-17.98,31.48,-0.08,2.08,91.61,108.53,110.78,114.91,84.76,-0.017
172.58,25.06,415.61,9.117,-0.039,9.832,10.004,12.01,22.68,-510.11,-240.71,-30.12,32.56,-0.09,2.12,91.61,108.84,110.92,114.81,84.73,-0.017
172.59,25.05,415.54,9.199,-0.033,9.83,10.002,12.01,23.98,-510.79,-238.73,-37.7,28.5,-0.1,2.14,91.6,108.99,111.09,114.67,84.73,-0.017
172.6,25.04,415.47,9.281,-0.031,9.83,9.997,12.03,22.05,-511.9,-238.21,-41.34,19.44,-0.09,2.15,91.62,109.22,111.17,114.56,84.76,-0.017
172.61,25.03,415.47,9.367,-0.037000000000000005,9.836,9.991,12.01,17.61,-512.48,-239.64,-39.77,7.5,-0.07,2.14,91.62,109.42,111.31,114.37,84.74,-0.016
172.62,25.03,415.33,9.448,-0.03,9.83,9.991,12.01,12.25,-512.44,-242.82,-32.24,-4.77,-0.05,2.11,91.64,109.7,111.65,114.29,84.72,-0.016
172.63,25.03,415.33,9.532,-0.027000000000000003,9.827,9.988,12.01,8.69,-512.06,-247.56,-21.06,-13.33,-0.04,2.07,91.62,109.82,111.51,114.61,84.75,-0.016
172.64,25.03,415.2,9.62,-0.034,9.832,9.988,12.02,7.74,-511.02,-253.25,-7.21,-16.35,-0.03,2.02,91.62,110.07,111.81,114.31,84.76,-0.016
172.65,25.03,414.92,9.715,-0.033,9.83,9.992,12.03,8.5,-511.11,-259.24,6.05,-14.0,-0.03,1.97,91.61,110.1,111.92,114.45,84.73,-0.016
172.66,25.04,414.79,9.791,-0.03,9.828,9.996,12.04,10.1,-511.06,-264.05,17.06,-7.84,-0.04,1.94,91.64,110.33,112.06,114.56,84.73,-0.017
172.67,25.04,414.58,9.892000000000001,-0.025,9.829,10.0,12.08,10.77,-512.15,-266.55,21.93,-0.42,-0.04,1.92,91.64,110.39,112.23,114.59,84.76,-0.017
172.68,25.05,414.51,9.97,-0.047,9.832,10.004,12.09,11.29,-514.16,-266.07,20.19,7.91,-0.04,1.93,91.59,110.68,112.34,115.0,84.75,-0.017
172.69,25.06,414.44,10.059,-0.036000000000000004,9.83,10.004,12.09,12.33,-515.8,-263.83,12.92,16.34,-0.05,1.96,91.61,110.82,112.65,114.83,84.72,-0.017
172.7,25.07,414.44,10.142000000000001,-0.036000000000000004,9.831,10.009,12.06,15.62,-513.86,-257.64,0.36,25.06,-0.06,1.99,91.55,110.9,112.73,114.81,84.74,-0.018000000000000002
172.71,25.07,414.38,10.214,-0.036000000000000004,9.831,10.008,12.06,20.78,-510.04,-249.84,-13.95,32.42,-0.08,2.04,91.59,111.19,112.82,114.75,84.76,-0.018000000000000002
172.72,25.07,414.44,10.284,-0.031,9.83,10.003,12.06,23.85,-507.32,-242.83,-26.93,34.2,-0.1,2.09,91.61,111.08,112.87,114.7,84.74,-0.017
172.73,25.07,414.44,10.355,-0.034,9.831,10.0,12.03,22.11,-505.63,-237.86,-36.26,27.81,-0.09,2.13,91.62,111.45,113.2,114.31,84.73,-0.017
172.74,25.07,414.38,10.425999999999998,-0.039,9.831,9.999,12.03,15.24,-504.53,-235.65,-40.5,13.66,-0.06,2.14,91.61,111.48,112.68,114.4,84.76,-0.017
172.75,25.06,414.24,10.484000000000002,-0.059000000000000004,9.832,9.996,12.03,6.12,-503.51,-236.61,-38.65,-3.75,-0.03,2.13,91.61,111.96,113.15,113.93,84.75,-0.016
172.76,25.05,414.1,10.544,-0.055999999999999994,9.83,9.995,12.03,-1.56,-503.92,-240.12,-31.36,-19.54,0.01,2.1,91.62,112.11,112.73,114.26,84.73,-0.016
172.77,25.04,414.1,10.592,-0.033,9.827,9.991,12.03,-6.41,-507.65,-245.71,-21.9,-31.09,0.03,2.07,91.64,112.39,112.9,113.93,84.75,-0.016
172.78,25.04,414.03,10.677,-0.062,9.83,9.986,12.03,-8.46,-512.98,-251.97,-11.02,-37.31,0.03,2.04,91.62,112.36,112.84,114.2,84.76,-0.016
172.79,25.03,413.83,10.710999999999999,-0.031,9.826,9.987,12.04,-8.5,-517.82,-258.63,-0.26,-38.23,0.03,2.0,91.65,112.39,113.12,114.12,84.74,-0.016
172.8,25.02,413.83,10.749,-0.031,9.826,9.982999999999999,12.05,-6.91,-521.52,-264.32,9.86,-33.93,0.03,1.97,91.64,112.59,113.65,114.23,84.73,-0.016
172.81,25.01,413.62,10.794,-0.037000000000000005,9.826,9.982999999999999,12.05,-2.22,-524.13,-267.89,17.0,-23.89,0.01,1.96,91.61,112.79,113.87,114.42,84.76,-0.016
172.82,25.01,413.49,10.834000000000001,-0.031,9.826,9.985,12.06,4.24,-525.39,-269.08,19.98,-10.3,-0.02,1.95,91.61,112.71,113.84,114.67,84.76,-0.016
172.83,25.01,413.28,10.873,-0.037000000000000005,9.825,9.988,12.05,12.32,-525.58,-266.63,16.72,5.56,-0.05,1.97,91.61,113.11,114.15,114.42,84.73,-0.016
172.84,25.01,413.21,10.912,-0.036000000000000004,9.825,9.988,12.03,17.52,-523.15,-261.52,7.92,17.9,-0.07,2.0,91.62,113.19,114.32,114.48,84.75,-0.016
172.85,25.02,412.94,10.931,-0.034,9.826,9.998,12.03,18.38,-519.33,-254.35,-5.0,23.92,-0.07,2.04,91.59,113.31,114.51,114.75,84.77,-0.017
172.86,25.03,412.94,10.962,-0.027000000000000003,9.827,10.0,12.02,13.54,-517.08,-247.47,-18.67,21.48,-0.05,2.09,91.62,113.48,114.65,114.53,84.76,-0.017
172.87,25.04,412.8,10.981,-0.027999999999999997,9.825,10.007,12.07,6.16,-517.6,-242.58,-30.12,13.14,-0.03,2.13,91.59,113.68,114.74,114.53,84.73,-0.018000000000000002
172.88,25.04,412.73,10.995999999999999,-0.027000000000000003,9.826,10.011000000000001,12.01,-0.96,-518.88,-240.75,-37.13,2.12,0.0,2.16,91.62,113.85,114.54,114.4,84.76,-0.018000000000000002
172.89,25.05,412.67,11.015999999999998,-0.03,9.826,10.013,12.03,-6.85,-519.66,-240.3,-40.24,-9.62,0.03,2.16,91.62,114.11,114.68,114.26,84.77,-0.019
172.9,25.05,412.6,11.020999999999999,-0.033,9.824,10.016,12.02,-11.36,-520.24,-242.57,-36.99,-20.71,0.05,2.14,91.62,114.22,114.54,114.1,84.75,-0.019
172.91,25.05,412.67,11.027999999999999,-0.03,9.826,10.012,12.01,-14.0,-522.38,-245.82,-30.58,-29.75,0.06,2.13,91.61,114.45,114.74,113.99,84.76,-0.019
172.92,25.04,412.67,11.027999999999999,-0.039,9.826,10.01,12.02,-15.46,-524.31,-251.05,-19.22,-36.68,0.06,2.09,91.57,114.65,114.82,113.77,84.8,-0.018000000000000002
172.93,25.03,412.6,11.026,-0.039,9.822000000000001,10.008,12.02,-15.41,-526.57,-256.61,-6.59,-39.4,0.06,2.05,91.66,114.82,114.68,113.82,84.77,-0.019
172.94,25.02,412.67,11.012,-0.04,9.827,10.001,12.08,-13.95,-527.75,-262.13,5.34,-37.95,0.05,2.01,91.61,114.8,114.99,113.96,84.75,-0.017
172.95,25.01,412.87,11.01,-0.036000000000000004,9.826,9.994,12.11,-10.46,-527.4,-266.64,15.38,-31.67,0.04,1.98,91.65,114.85,115.01,114.01,84.78,-0.017
172.96,25.0,412.46,10.991,-0.034,9.824,9.999,12.13,-4.82,-526.45,-268.92,21.29,-20.86,0.02,1.96,91.64,114.97,115.1,114.34,84.8,-0.018000000000000002
172.97,25.0,412.53,10.968,-0.025,9.822000000000001,9.998,12.12,1.67,-525.72,-267.92,20.16,-7.53,-0.01,1.96,91.6,115.14,115.24,114.31,84.76,-0.018000000000000002
172.98,24.99,412.39,10.946,-0.031,9.826,9.998,12.12,7.49,-522.65,-264.29,12.99,5.6,-0.03,1.98,91.57,115.31,115.29,114.42,84.76,-0.017
172.99,24.99,411.98,10.929,-0.033,9.825,10.008,12.08,12.34,-518.05,-257.96,1.49,16.82,-0.05,2.01,91.59,115.45,115.68,114.53,84.8,-0.018000000000000002
173.0,24.99,412.05,10.908,-0.031,9.826,10.008,12.06,14.91,-514.56,-251.25,-12.79,23.79,-0.06,2.05,91.62,115.43,115.79,114.56,84.79,-0.018000000000000002
173.01,25.0,411.98,10.876,-0.031,9.825,10.014,12.06,14.78,-514.95,-245.12,-26.43,25.37,-0.06,2.1,91.61,115.77,115.88,114.2,84.77,-0.019
173.02,25.02,411.91,10.847999999999999,-0.034,9.826,10.025,12.04,10.79,-517.64,-241.64,-36.37,20.65,-0.04,2.14,91.54,115.88,115.43,114.4,84.79,-0.02
173.03,25.04,411.91,10.81,-0.033,9.824,10.033,12.03,3.37,-521.25,-239.97,-41.95,10.38,-0.01,2.17,91.61,116.26,115.88,114.2,84.8,-0.021
173.04,25.04,411.85,10.777999999999999,-0.047,9.828,10.039,12.04,-5.46,-523.69,-239.91,-42.39,-2.89,0.02,2.18,91.64,115.97,115.65,113.9,84.78,-0.021
173.05,25.04,411.91,10.755,-0.021,9.823,10.039,12.06,-12.27,-525.89,-242.26,-37.41,-15.15,0.05,2.17,91.56,116.46,115.99,113.8,84.78,-0.022000000000000002
173.06,25.05,411.85,10.703,-0.031,9.824,10.044,12.05,-16.71,-527.35,-246.68,-27.18,-24.82,0.07,2.14,91.64,116.74,115.99,114.07,84.81,-0.022000000000000002
173.07,25.05,412.05,10.671,-0.036000000000000004,9.825,10.041,12.03,-18.65,-528.51,-252.32,-14.63,-30.63,0.07,2.09,91.64,116.66,116.07,113.77,84.81,-0.022000000000000002
173.08,25.04,412.12,10.597999999999999,-0.034,9.825,10.039,12.03,-17.69,-528.58,-258.67,-0.5,-31.2,0.07,2.04,91.61,116.71,116.43,113.82,84.78,-0.021
173.09,25.04,412.32,10.579,-0.02,9.821,10.032,12.14,-14.8,-528.09,-265.25,11.88,-27.15,0.06,1.99,91.62,116.51,116.32,113.77,84.79,-0.021
173.1,25.04,412.32,10.543,-0.039,9.826,10.033,12.15,-10.18,-527.56,-268.37,18.69,-18.51,0.04,1.97,91.61,116.74,116.71,114.29,84.82,-0.021
173.11,25.03,412.32,10.491,-0.063,9.829,10.033,12.17,-4.57,-528.3,-269.51,20.12,-6.79,0.02,1.96,91.62,116.86,116.79,114.18,84.79,-0.02
173.12,25.02,412.26,10.47,-0.025,9.823,10.032,12.21,2.1,-528.42,-268.19,16.33,6.86,-0.01,1.97,91.61,117.11,117.13,114.2,84.78,-0.021
173.13,25.03,412.19,10.398,-0.052000000000000005,9.829,10.037,12.14,7.52,-525.17,-262.88,6.73,19.11,-0.03,2.0,91.57,117.08,117.1,114.42,84.82,-0.021
173.14,25.03,412.26,10.341,-0.027000000000000003,9.824,10.037,12.12,10.88,-520.94,-255.69,-6.56,27.81,-0.04,2.04,91.62,117.2,117.38,114.81,84.83,-0.021
173.15,25.03,412.19,10.332,-0.04,9.826,10.04,12.12,9.7,-518.49,-248.74,-19.89,29.51,-0.04,2.08,91.62,117.43,117.43,114.75,84.79,-0.021
173.16,25.04,411.98,10.253,-0.036000000000000004,9.826,10.051,12.07,3.21,-518.24,-242.67,-31.53,23.75,-0.01,2.14,91.61,117.57,117.32,115.13,84.8,-0.022000000000000002
173.17,25.04,411.64,10.192,-0.04,9.826,10.064,12.09,-6.49,-519.19,-239.52,-38.68,13.19,0.03,2.17,91.61,117.77,117.57,114.75,84.83,-0.024
173.18,25.05,411.37,10.133,-0.027000000000000003,9.824,10.073,12.07,-17.7,-520.31,-239.62,-40.37,0.57,0.07,2.17,91.59,117.89,117.52,114.61,84.81,-0.025
173.19,25.05,411.09,10.076,-0.036000000000000004,9.826,10.083,12.07,-27.5,-521.82,-240.36,-38.74,-10.67,0.11,2.17,91.61,118.03,117.49,114.34,84.8,-0.025
173.2,25.05,410.68,10.022,-0.04,9.829,10.095,12.04,-34.14,-524.73,-243.99,-32.2,-19.03,0.14,2.15,91.61,118.17,117.55,114.23,84.82,-0.026000000000000002
173.21,25.06,410.61,9.964,-0.033,9.823,10.101,12.04,-37.39,-528.42,-248.59,-22.29,-24.08,0.15,2.13,91.61,118.29,117.96,113.99,84.83,-0.027999999999999997
173.22,25.04,410.41,9.898,-0.034,9.828,10.101,12.02,-37.93,-530.53,-253.93,-10.69,-26.23,0.15,2.09,91.64,118.26,117.8,114.2,84.8,-0.027000000000000003
173.23,25.03,410.55,9.835,-0.031,9.823,10.097000000000001,12.02,-36.37,-531.25,-260.31,2.51,-25.4,0.14,2.04,91.64,118.2,117.85,113.99,84.8,-0.027000000000000003
173.24,25.03,410.89,9.763,-0.033,9.82,10.091000000000001,12.0,-34.27,-530.25,-265.37,13.72,-21.95,0.13,2.0,91.62,118.2,117.91,113.99,84.83,-0.027000000000000003
173.25,25.03,411.02,9.701,-0.034,9.825,10.089,11.99,-32.01,-527.88,-266.65,19.47,-15.89,0.12,1.98,91.64,118.32,118.07,114.04,84.82,-0.026000000000000002
173.26,25.04,410.96,9.629,-0.039,9.828,10.095,12.0,-29.3,-526.01,-266.19,20.17,-6.9,0.11,1.98,91.54,118.57,118.1,114.26,84.81,-0.027000000000000003
173.27,25.04,410.75,9.566,-0.037000000000000005,9.823,10.104,12.02,-26.94,-523.1,-261.87,14.08,2.95,0.1,2.0,91.62,118.66,118.19,114.67,84.83,-0.027999999999999997
173.28,25.05,410.89,9.488999999999999,-0.027000000000000003,9.824,10.106,12.01,-24.97,-519.29,-257.39,5.19,12.44,0.1,2.02,91.52,118.57,118.27,114.48,84.83,-0.027999999999999997
173.29,25.04,410.96,9.421,-0.031,9.825,10.104,12.01,-22.77,-518.28,-251.15,-8.55,20.35,0.09,2.06,91.57,118.94,118.27,114.37,84.81,-0.027999999999999997
173.3,25.05,411.09,9.341000000000001,-0.03,9.823,10.105,12.03,-21.06,-523.82,-246.62,-21.96,25.05,0.09,2.12,91.62,118.63,118.3,114.26,84.81,-0.027999999999999997
173.31,25.04,411.37,9.277999999999999,-0.033,9.824,10.097999999999999,12.03,-20.16,-535.27,-243.15,-34.84,25.76,0.08,2.2,91.62,119.03,118.3,114.1,84.84,-0.027000000000000003
173.32,25.04,411.64,9.198,-0.033,9.825,10.092,12.07,-21.01,-546.06,-243.0,-41.16,21.34,0.09,2.25,91.64,118.69,118.74,113.55,84.83,-0.027000000000000003
173.33,25.04,411.71,9.128,-0.03,9.824,10.093,12.1,-24.04,-553.7,-242.8,-43.66,12.07,0.1,2.28,91.57,119.09,118.6,113.47,84.81,-0.027000000000000003
173.34,25.04,411.98,9.052999999999999,-0.037000000000000005,9.826,10.088,12.13,-29.28,-556.91,-244.99,-39.14,-0.51,0.12,2.27,91.59,119.12,118.35,113.3,84.83,-0.026000000000000002
173.35,25.04,412.26,8.982999999999999,-0.04,9.826,10.082,12.12,-34.82,-556.67,-248.03,-29.92,-12.78,0.14,2.24,91.62,119.4,118.77,113.63,84.85,-0.025
173.36,25.04,412.32,8.876,-0.027999999999999997,9.822000000000001,10.085,12.11,-38.64,-554.11,-252.84,-16.73,-21.78,0.15,2.19,91.65,119.23,119.05,113.25,84.81,-0.026000000000000002
173.37,25.04,412.39,8.829,-0.034,9.823,10.085,12.1,-39.68,-549.33,-258.2,-1.74,-25.26,0.15,2.13,91.67,119.23,118.69,113.06,84.81,-0.026000000000000002
